AGE_GROUP,VALUE,QUARTER,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
60 ปีขึ้นไป,2018.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,182,กลาง,พันคน,2563,ต่ำกว่าประถมศึกษา
60 ปีขึ้นไป,292.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,183,กลาง,พันคน,2563,ประถมศึกษา
60 ปีขึ้นไป,175.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,184,กลาง,พันคน,2563,มัธยมศึกษาตอนต้น
60 ปีขึ้นไป,150.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,185,กลาง,พันคน,2563,มัธยมศึกษาตอนปลาย สายสามัญ
60 ปีขึ้นไป,55.03,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,186,กลาง,พันคน,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
60 ปีขึ้นไป,1.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,187,กลาง,พันคน,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
60 ปีขึ้นไป,168.03,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,188,กลาง,พันคน,2563,อุดมศึกษา สายวิชาการ
60 ปีขึ้นไป,58.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,189,กลาง,พันคน,2563,อุดมศึกษา สายวิชาชีพ 
60 ปีขึ้นไป,104.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,190,กลาง,พันคน,2563,อุดมศึกษา สายวิชาการศึกษา 
60 ปีขึ้นไป,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,191,กลาง,พันคน,2563,การศึกษาอื่นๆ 
60 ปีขึ้นไป,10.72,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,192,กลาง,พันคน,2563,ไม่ทราบระดับการศึกษา 
15-19 ปี,10.02,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,193,เหนือ,พันคน,2563,ไม่มีการศึกษา
15-19 ปี,4.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,194,เหนือ,พันคน,2563,ต่ำกว่าประถมศึกษา
15-19 ปี,182.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,195,เหนือ,พันคน,2563,ประถมศึกษา
15-19 ปี,479.91,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,196,เหนือ,พันคน,2563,มัธยมศึกษาตอนต้น
15-19 ปี,51.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,197,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายสามัญ
15-19 ปี,23.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,198,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
15-19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,199,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
15-19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,200,เหนือ,พันคน,2563,อุดมศึกษา สายวิชาการ
15-19 ปี,0.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,201,เหนือ,พันคน,2563,อุดมศึกษา สายวิชาชีพ 
15-19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,202,เหนือ,พันคน,2563,อุดมศึกษา สายวิชาการศึกษา 
15-19 ปี,3.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,203,เหนือ,พันคน,2563,การศึกษาอื่นๆ 
15-19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,204,เหนือ,พันคน,2563,ไม่ทราบระดับการศึกษา 
20-24 ปี,23.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,205,เหนือ,พันคน,2563,ไม่มีการศึกษา
20-24 ปี,10.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,206,เหนือ,พันคน,2563,ต่ำกว่าประถมศึกษา
20-24 ปี,61.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,207,เหนือ,พันคน,2563,ประถมศึกษา
20-24 ปี,193.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,208,เหนือ,พันคน,2563,มัธยมศึกษาตอนต้น
20-24 ปี,277.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,209,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายสามัญ
20-24 ปี,62.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,210,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
20-24 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,211,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
20-24 ปี,72.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,212,เหนือ,พันคน,2563,อุดมศึกษา สายวิชาการ
20-24 ปี,78.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,213,เหนือ,พันคน,2563,อุดมศึกษา สายวิชาชีพ 
20-24 ปี,10.58,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,214,เหนือ,พันคน,2563,อุดมศึกษา สายวิชาการศึกษา 
20-24 ปี,4.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,215,เหนือ,พันคน,2563,การศึกษาอื่นๆ 
20-24 ปี,0.72,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,216,เหนือ,พันคน,2563,ไม่ทราบระดับการศึกษา 
25-29 ปี,28.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,217,เหนือ,พันคน,2563,ไม่มีการศึกษา
25-29 ปี,8.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,218,เหนือ,พันคน,2563,ต่ำกว่าประถมศึกษา
25-29 ปี,57.11,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,219,เหนือ,พันคน,2563,ประถมศึกษา
25-29 ปี,157.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,220,เหนือ,พันคน,2563,มัธยมศึกษาตอนต้น
25-29 ปี,138.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,221,เหนือ,พันคน,2563,มัธยมศึกษาตอนปลาย สายสามัญ
