PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,LABOR_FORCE_STATUS,REGION,YEAR
สงขลา,424.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6275,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
สงขลา,8.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6276,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
สงขลา,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6277,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
สตูล,87.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6278,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2566
สตูล,1.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6279,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
สตูล,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6280,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
สตูล,66.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6281,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
สตูล,2.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6282,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
สตูล,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6283,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
ตรัง,201.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6284,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2566
ตรัง,0.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6285,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
ตรัง,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6286,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
ตรัง,171.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6287,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
ตรัง,2.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6288,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
ตรัง,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6289,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
พัทลุง,146.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6290,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2566
พัทลุง,0.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6291,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
พัทลุง,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6292,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
พัทลุง,133.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6293,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
พัทลุง,2.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6294,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
พัทลุง,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6295,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
ปัตตานี,190.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6296,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2566
ปัตตานี,1.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6297,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
ปัตตานี,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6298,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
ปัตตานี,147.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6299,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
ปัตตานี,4.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6300,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
ปัตตานี,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6301,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
ยะลา,146.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6302,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2566
ยะลา,1.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6303,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
ยะลา,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6304,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
ยะลา,118.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6305,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
ยะลา,0.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6306,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
ยะลา,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6307,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
นราธิวาส,205.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6308,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2566
นราธิวาส,11.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6309,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
นราธิวาส,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6310,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
นราธิวาส,143.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6311,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2566
นราธิวาส,8.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6312,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2566
นราธิวาส,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,6313,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2566
