long,เงินทุนรวม,ประกอบกิจการ,อำเภอ,lat,ถนน,ซอย,คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,ชื่อโรงงาน,แรงม้าตรวจพบ,คนงานหญิง
100.25371,,หล่อโลหะ และชุบ ขัดผิวโลหะ,เมืองพิษณุโลก,16.85287,,บ้านบางพยอม,200000,พิษณุโลก,1,เลขที่ 50/1,18,หัวรอ,นางพัชรภรณ์ วัฒนกุลชัย,300000,278,โรงหล่ออนุรักษ์ไทย,0,1000000
,120000,หล่อโลหะ,เมืองพิษณุโลก,,-,-,8,พิษณุโลก,3,เลขที่ 4,65.5,ดอนทอง,นางสาวบุญยืน ศรีสอาด,4,279,โรงหล่อพิมพ์ดิบ (ซุ้มเรือนแก้ว),65.5,4
100.111665,,ทำผลิตภัณฑ์โลหะสำหรับใช้ในการก่อสร้าง หรือติดตั้ง เช่น รีดแผ่นโลหะเป็นหลังคา,บางระกำ,16.74517,,,500000,พิษณุโลก,7,เลขที่ 669,4,บางระกำ,บริษัท ชัยประเสริฐเมทัลชีท จำกัด,0,280,ชัยประเสริฐเมทัลชีท,2,1200000
100.313308,,ทำผลิตภัณฑ์โลหะ สำหรับใช้ในการก่อสร้างอาคาร หรือติดตั้ง เช่น รีดแผ่นโลหะเป็นหลังคา ประตูม้วน,วังทอง,16.764065,,,500000,พิษณุโลก,15,เลขที่ 99/9,6,วังพิกุล,บริษัท ที-วัน เม็ททอลลิค จำกัด,0,281,บริษัท ที-วัน เม็ททอลลิค จำกัด,2,8000000
100.190353,,ทำผลิตภัณฑ์โลหะสำหรับใช้ในการก่อสร้างหรือติดตั้ง เช่น ตาข่ายลวดถัก ลวดหนาม ลวดทับหลัง เป็นต้น,เมืองพิษณุโลก,16.775886,พิษณุโลก-บางระกำ,,6500000,พิษณุโลก,11,เลขที่ 99/1 99/9,8,ท่าทอง,บริษัท เมทัลครีเอท จำกัด,9000000,282,บริษัท เมทัลครีเมท จำกัด,0,4200000
100.307299,,"ทำส่วนประกอบสำหรับใช้ในการก่อสร้างอาคาร,โรงงานผลิตหลังคาเหล็กติดฉนวน",วังทอง,16.758411,เลี่ยงเมืองพิษณุโลก,,820000,พิษณุโลก,6,เลขที่ 99/8,17,วังพิกุล,ห้างหุ้นส่วนจำกัด หลังคาเหล็ก ฉนวนพียูโฟม,180000,283,ห้างหุ้นส่วนจำกัด หลังคาเหล็ก ฉนวนยูพีโฟม,8,2000000
100.225058,,ทำส่วนประกอบสำหรับใช้ในการก่อสร้างอาคาร เช่น หลังค่าเหล็กรีดลอน เหล็กดัดประตู-หน้าต่าง เป็นต้น,เมืองพิษณุโลก,16.807568,,,200000,พิษณุโลก,7,เลขที่ 33/8,10,วัดจันทร์,บริษัท ทรัพย์ทวีพานิช จำกัด,5000000,284,บริษัท ทรัพย์ทวีพานิช จำกัด,0,2000000
100.428477,,ผลิตภัณฑ์จากโลหะสำหรับใช้ในการก่อสร้าง เช่น ตะแกรงเหล็กสำเร็จรูป,วังทอง,16.775188,สายวังทอง-เขาทราย,,5000000,พิษณุโลก,6,เลขที่ 78,10,ดินทอง,บริษัท วงศ์ชัย จำกัด,0,285,บริษัท วงศ์ชัย จำกัด,5,15000000
100.267534,,ผลิตหอถังสูงเหล็กรูปทรงแชมเปญและรูปทรงอื่น ๆ พร้อมอุปกรณ์ประกอบระบบประปาและผลิตเครื่องจักรจัดการขยะครบวงจร,พรหมพิราม,17.195327,พิษณุโลก-เด่นชัย,,4000000,พิษณุโลก,4,เลขที่ ,20,ดงประคำ,บริษัท ก.อัครพลสตีลแอนด์ซัพพลาย จำกัด,0,286,บริษัท ก.อัครพลสตีลแอนด์ซัพพลาย จำกัด,5,3000000
,4300000,"ตัด,พับ หรือม้วนโลหะ และกลึง-เชื่อมโลหะทั่วไป",เมืองพิษณุโลก,,พิษณุโลก-บางระกำ,,59,พิษณุโลก,7,เลขที่ 48/2,1068.91,วัดจันทร์,ห้างหุ้นส่วนจำกัด เอ็ม.อี.ดี.วิศวกรรม,51,287,ห้างหุ้นส่วนจำกัด เอ็ม.อี.ดี.วิศวกรรม,1068.91,8
,17800000,ตัด พับ ม้วน เชื่อมโลหะ และผลิตอุปกรณ์เครื่องจักรที่ใช้ในโรงงานอุตสาหกรรมทางด้านการเกษตร,เมืองพิษณุโลก,,,,67,พิษณุโลก,7,เลขที่ 48/4,188.9,วัดจันทร์,บริษัท เอส ซี เจ ซัพพลาย แอนด์เอ็นจิเนียริ่ง จำกัด,62,288,บริษัท เอส ซี เจ ซัพพลาย แอนด์เอ็นจิเนียริ่ง จำกัด,,5
,21500000,กลึง เชื่อม ตัด ม้วนโลหะ และผลิต ติดตั้งเครื่องจักร เครื่องมือและอุปกรณ์ที่ใช้ในโรงงานอุตสาหกรรมและการกสิกรรม,เมืองพิษณุโลก,,,,20,พิษณุโลก,7,เลขที่ 45/5,178.7,วัดจันทร์,บริษัท เอส.ซี.เจ.ซัพพลาย แอนด์ เอ็นจิเนียริ่ง จำกัด,20,289,บริษัท เอส.ซี.เจ.ซัพพลาย แอนด์ เอ็นจิเนียริ่ง จำกัด,,0
100.07251,,ตับ พับ ม้วน และกลึง เชื่อมโลหะ เพื่อผลิตชิ้นส่วนอุปกรณ์เครื่องจักร,บางระกำ,16.750368,,,5000000,พิษณุโลก,8,เลขที่ 333,22,บางระกำ,บริษัท ธีรวิสิฎร์ก่อสร้าง จำกัด,"1,500,000",290,บริษัท ธีรวิสิฎร์ก่อสร้าง จำกัด,7,9000000
100.192936,,รับจ้างกลึง กัด ตัด ไสและเชื่อมโลหะ,เมืองพิษณุโลก,16.764802,-,-,100000,พิษณุโลก,6,เลขที่ 199,6,ท่าโพธิ์,บริษัท 199 อยุธยาการกลึงโลหะกิจ จำกัด,4000000,291,บริษัท 199 อยุธยาการกลึงโลหะกิจ จำกัด,0,1000000
100.24231,,กลึง เชื่อมโลหะทั่วไป,เมืองพิษณุโลก,16.849817,,,150000,พิษณุโลก,5,เลขที่ 53/5,2,พลายชุมพล,นายสมพงษ์ ทับอิน,1824000,292,สมพงษ์ช่างกลึง,0,3000000
,1800000,เชื่อมประกอบงานโลหะทั่วไป,เมืองพิษณุโลก,,,,5,พิษณุโลก,6,เลขที่ 209,81,บึงพระ,บริษัท ส.ยั่งยืน จำกัด,5,293,บริษัท ส.ยั่งยืน จำกัด,81,0
,800000,กลึง เชื่อมโลหะทั่วไป,เมืองพิษณุโลก,,,,5,พิษณุโลก,8,เลขที่ 9/9,88.13,วัดพริก,นายณรงค์ ด่านวิไล,1,294,นายณรงค์ ด่านวิไล,88.13,4
