sex,_id,provice,Working status,year,Source,unit,Value
หญิง,3886, อุทัยธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,72152
หญิง,3887, กำแพงเพชร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,183294
หญิง,3888, ตาก,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,101670
หญิง,3889, สุโขทัย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,161147
หญิง,3890, พิษณุโลก,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,211200
หญิง,3891, พิจิตร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,131496
หญิง,3892, เพชรบูรณ์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,200154
หญิง,3893,ภาคตะวันออกเฉียงเหนือ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,4224833
หญิง,3894,นครราชสีมา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,508769
หญิง,3895, บุรีรัมย์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,291141
หญิง,3896, สุรินทร์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,237086
หญิง,3897, ศรีสะเกษ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,262629
หญิง,3898, อุบลราชธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,395079
หญิง,3899,ยโสธร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,140018
หญิง,3900,ชัยภูมิ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,220336
หญิง,3901, อำนาจเจริญ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,63935
หญิง,3902, บึงกาฬ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,81084
หญิง,3903, หนองบัวลำภู,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,91263
หญิง,3904, ขอนแก่น,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,408342
หญิง,3905, อุดรธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,289443
หญิง,3906,เลย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,133340
หญิง,3907, หนองคาย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,97151
หญิง,3908,มหาสารคาม,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,188260
หญิง,3909, ร้อยเอ็ด,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,246791
หญิง,3910, กาฬสินธุ์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,187686
หญิง,3911, สกลนคร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,168858
หญิง,3912, นครพนม,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,119759
หญิง,3913, มุกดาหาร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,93861
หญิง,3914,ภาคใต้,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,2196947
หญิง,3915, นครศรีธรรมราช,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,365212
หญิง,3916, กระบี่,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,94646
หญิง,3917, พังงา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,50888
หญิง,3918,ภูเก็ต,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,141570
หญิง,3919,สุราษฎร์ธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,246707
หญิง,3920, ระนอง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,47991
หญิง,3921, ชุมพร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,115337
หญิง,3922,สงขลา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,399408
หญิง,3923, สตูล,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,60448
หญิง,3924, ตรัง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,170063
หญิง,3925, พัทลุง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,140746
หญิง,3926, ปัตตานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,129617
หญิง,3927, ยะลา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,99208
หญิง,3928, นราธิวาส,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,135106
รวม,3929,จำนวน,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,12269291
รวม,3930, กรุงเทพมหานคร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1193320
รวม,3931,ภาคกลาง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,3183357
รวม,3932, สมุทรปราการ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,279622
รวม,3933, นนทบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,264501
รวม,3934, ปทุมธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,191555
รวม,3935, พระนครศรีอยุธยา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,145929
รวม,3936, อ่างทอง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,61562
รวม,3937, ลพบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,155199
รวม,3938, สิงห์บุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,50789
รวม,3939, ชัยนาท,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,79799
รวม,3940,สระบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,119739
รวม,3941,ชลบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,199021
รวม,3942, ระยอง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,106351
รวม,3943,จันทบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,94345
รวม,3944, ตราด,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,44453
รวม,3945,ฉะเชิงเทรา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,139252
รวม,3946, ปราจีนบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,108635
รวม,3947, นครนายก,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,56879
รวม,3948,สระแก้ว,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,102817
รวม,3949, ราชบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,163095
รวม,3950, กาญจนบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,135497
รวม,3951, สุพรรณบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,201211
รวม,3952, นครปฐม,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,176313
รวม,3953, สมุทรสาคร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,89210
รวม,3954, สมุทรสงคราม,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,47085
รวม,3955, เพชรบุรี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,98203
รวม,3956, ประจวบคีรีขันธ์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,72295
รวม,3957,ภาคเหนือ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,2608179
รวม,3958, เชียงใหม่,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,334899
รวม,3959, ลำพูน,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,92026
รวม,3960, ลำปาง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,191890
รวม,3961, อุตรดิตถ์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,114572
รวม,3962, แพร่,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,113408
รวม,3963, น่าน,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,103728
รวม,3964, พะเยา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,98099
รวม,3965, เชียงราย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,244577
รวม,3966, แม่ฮ่องสอน,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,32714
รวม,3967, นครสวรรค์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,241328
รวม,3968, อุทัยธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,77159
รวม,3969, กำแพงเพชร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,168998
รวม,3970, ตาก,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,83578
รวม,3971, สุโขทัย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,156908
รวม,3972, พิษณุโลก,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,200389
รวม,3973, พิจิตร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,141887
รวม,3974, เพชรบูรณ์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,212019
รวม,3975,ภาคตะวันออกเฉียงเหนือ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,3846096
รวม,3976,นครราชสีมา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,512700
รวม,3977, บุรีรัมย์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,275572
รวม,3978, สุรินทร์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,257293
รวม,3979, ศรีสะเกษ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,224710
รวม,3980, อุบลราชธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,330076
รวม,3981,ยโสธร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,110668
รวม,3982,ชัยภูมิ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,222336
รวม,3983, อำนาจเจริญ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,55917
รวม,3984, บึงกาฬ,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,65655
รวม,3985, หนองบัวลำภู,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,91559
รวม,3986, ขอนแก่น,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,351186
รวม,3987, อุดรธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,228055
รวม,3988,เลย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,110548
รวม,3989, หนองคาย,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,85029
รวม,3990,มหาสารคาม,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,174722
รวม,3991, ร้อยเอ็ด,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,246649
รวม,3992, กาฬสินธุ์,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,167517
รวม,3993, สกลนคร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,164199
รวม,3994, นครพนม,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,108355
รวม,3995, มุกดาหาร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,63350
รวม,3996,ภาคใต้,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1438339
รวม,3997, นครศรีธรรมราช,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,308057
รวม,3998, กระบี่,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,47628
รวม,3999, พังงา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,39510
รวม,4000,ภูเก็ต,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,56071
รวม,4001,สุราษฎร์ธานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,157404
รวม,4002, ระนอง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,27893
รวม,4003, ชุมพร,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,81006
รวม,4004,สงขลา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,239143
รวม,4005, สตูล,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,38100
รวม,4006, ตรัง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,101193
รวม,4007, พัทลุง,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,105325
รวม,4008, ปัตตานี,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,90136
รวม,4009, ยะลา,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,57083
รวม,4010, นราธิวาส,ผู้มีงานทำทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,89790
ชาย,4011,จำนวน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,5500809
ชาย,4012, กรุงเทพมหานคร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,521897
ชาย,4013,ภาคกลาง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1395866
ชาย,4014, สมุทรปราการ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,120070
ชาย,4015, นนทบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,111756
ชาย,4016, ปทุมธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,85839
ชาย,4017, พระนครศรีอยุธยา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,61337
ชาย,4018, อ่างทอง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,25366
ชาย,4019, ลพบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,69127
ชาย,4020, สิงห์บุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,21585
ชาย,4021, ชัยนาท,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,34329
ชาย,4022,สระบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,51559
ชาย,4023,ชลบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,98741
ชาย,4024, ระยอง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,47417
ชาย,4025,จันทบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,42915
ชาย,4026, ตราด,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,20923
ชาย,4027,ฉะเชิงเทรา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,61168
ชาย,4028, ปราจีนบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,46811
ชาย,4029, นครนายก,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,24477
ชาย,4030,สระแก้ว,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,46699
ชาย,4031, ราชบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,69765
ชาย,4032, กาญจนบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,61725
ชาย,4033, สุพรรณบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,86707
ชาย,4034, นครปฐม,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,74536
ชาย,4035, สมุทรสาคร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,38191
ชาย,4036, สมุทรสงคราม,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,19475
ชาย,4037, เพชรบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,42549
ชาย,4038, ประจวบคีรีขันธ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,32799
ชาย,4039,ภาคเหนือ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1193527
ชาย,4040, เชียงใหม่,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,156692
ชาย,4041, ลำพูน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,43117
ชาย,4042, ลำปาง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,90125
ชาย,4043, อุตรดิตถ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,51662
ชาย,4044, แพร่,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,50734
ชาย,4045, น่าน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,49415
ชาย,4046, พะเยา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,46724
ชาย,4047, เชียงราย,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,115529
ชาย,4048, แม่ฮ่องสอน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,16538
ชาย,4049, นครสวรรค์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,106926
ชาย,4050, อุทัยธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,34351
ชาย,4051, กำแพงเพชร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,76901
ชาย,4052, ตาก,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,38770
ชาย,4053, สุโขทัย,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,67585
ชาย,4054, พิษณุโลก,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,89161
ชาย,4055, พิจิตร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,62523
ชาย,4056, เพชรบูรณ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,96774
ชาย,4057,ภาคตะวันออกเฉียงเหนือ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1749094
ชาย,4058,นครราชสีมา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,233118
ชาย,4059, บุรีรัมย์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,125274
ชาย,4060, สุรินทร์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,115061
ชาย,4061, ศรีสะเกษ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,99907
ชาย,4062, อุบลราชธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,152818
ชาย,4063,ยโสธร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,49859
ชาย,4064,ชัยภูมิ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,101732
ชาย,4065, อำนาจเจริญ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,25111
ชาย,4066, บึงกาฬ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,31052
ชาย,4067, หนองบัวลำภู,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,41480
ชาย,4068, ขอนแก่น,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,160133
ชาย,4069, อุดรธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,104447
ชาย,4070,เลย,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,53767
ชาย,4071, หนองคาย,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,38861
ชาย,4072,มหาสารคาม,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,77633
ชาย,4073, ร้อยเอ็ด,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,110402
ชาย,4074, กาฬสินธุ์,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,75838
ชาย,4075, สกลนคร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,74716
ชาย,4076, นครพนม,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,48305
ชาย,4077, มุกดาหาร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,29580
ชาย,4078,ภาคใต้,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,640425
ชาย,4079, นครศรีธรรมราช,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,134330
ชาย,4080, กระบี่,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,22473
ชาย,4081, พังงา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,18516
ชาย,4082,ภูเก็ต,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,27296
ชาย,4083,สุราษฎร์ธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,68009
ชาย,4084, ระนอง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,13059
ชาย,4085, ชุมพร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,36424
ชาย,4086,สงขลา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,105353
ชาย,4087, สตูล,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,17981
ชาย,4088, ตรัง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,44160
ชาย,4089, พัทลุง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,45559
ชาย,4090, ปัตตานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,39275
ชาย,4091, ยะลา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,26779
ชาย,4092, นราธิวาส,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,41211
หญิง,4093,จำนวน,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,6768482
หญิง,4094, กรุงเทพมหานคร,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,671423
หญิง,4095,ภาคกลาง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,1787491
หญิง,4096, สมุทรปราการ,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,159552
หญิง,4097, นนทบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,152745
หญิง,4098, ปทุมธานี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,105716
หญิง,4099, พระนครศรีอยุธยา,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,84592
หญิง,4100, อ่างทอง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,36196
หญิง,4101, ลพบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,86072
หญิง,4102, สิงห์บุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,29204
หญิง,4103, ชัยนาท,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,45470
หญิง,4104,สระบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,68180
หญิง,4105,ชลบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,100280
หญิง,4106, ระยอง,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,58934
หญิง,4107,จันทบุรี,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,51430
หญิง,4108, ตราด,ผู้สูงอายุทั้งหมด,2562,สำนักงานสถิติแห่งชาติ,คน,23530
