VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR,LAVEL_EDUCATIONAL
513.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1624,หญิง,พันคน,ภาคใต้,2563,ประถมศึกษา
322.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1625,หญิง,พันคน,ภาคใต้,2563,มัธยมศึกษาตอนต้น
325.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1626,หญิง,พันคน,ภาคใต้,2563,มัธยมศึกษาตอนปลาย สายสามัญ
63.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1627,หญิง,พันคน,ภาคใต้,2563,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
0.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1628,หญิง,พันคน,ภาคใต้,2563,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
369.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1629,หญิง,พันคน,ภาคใต้,2563,อุดมศึกษา สายวิชาการ
148.51,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1630,หญิง,พันคน,ภาคใต้,2563,อุดมศึกษา สายวิชาชีพ
77.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1631,หญิง,พันคน,ภาคใต้,2563,อุดมศึกษา สายวิชาการศึกษา
2.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1632,หญิง,พันคน,ภาคใต้,2563,การศึกษาอื่น ๆ
14.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1633,หญิง,พันคน,ภาคใต้,2563,ไม่ทราบ
60.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1634,ชาย,พันคน,กรุงเทพมหานคร,2564,ไม่มีการศึกษา
170.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1635,ชาย,พันคน,กรุงเทพมหานคร,2564,ต่ำกว่าประถมศึกษา
572.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1636,ชาย,พันคน,กรุงเทพมหานคร,2564,ประถมศึกษา
475.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1637,ชาย,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนต้น
410.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1638,ชาย,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนปลาย สายสามัญ
145.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1639,ชาย,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1640,ชาย,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
755.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1641,ชาย,พันคน,กรุงเทพมหานคร,2564,อุดมศึกษา สายวิชาการ
180.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1642,ชาย,พันคน,กรุงเทพมหานคร,2564,อุดมศึกษา สายวิชาชีพ
23.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1643,ชาย,พันคน,กรุงเทพมหานคร,2564,อุดมศึกษา สายวิชาการศึกษา
1.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1644,ชาย,พันคน,กรุงเทพมหานคร,2564,การศึกษาอื่น ๆ
20.59,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1645,ชาย,พันคน,กรุงเทพมหานคร,2564,ไม่ทราบ
66.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1646,หญิง,พันคน,กรุงเทพมหานคร,2564,ไม่มีการศึกษา
190.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1647,หญิง,พันคน,กรุงเทพมหานคร,2564,ต่ำกว่าประถมศึกษา
467.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1648,หญิง,พันคน,กรุงเทพมหานคร,2564,ประถมศึกษา
355.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1649,หญิง,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนต้น
321.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1650,หญิง,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนปลาย สายสามัญ
103.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1651,หญิง,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1652,หญิง,พันคน,กรุงเทพมหานคร,2564,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
943.07,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1653,หญิง,พันคน,กรุงเทพมหานคร,2564,อุดมศึกษา สายวิชาการ
106.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1654,หญิง,พันคน,กรุงเทพมหานคร,2564,อุดมศึกษา สายวิชาชีพ
