จำนวน,_id,ปี,เพศ,จังหวัด,อุตสาหกรรม,ประเภทแรงงาน,หน่วย
185,28942,2567,หญิง,สุราษฏร์ธานี,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
2274,28943,2567,หญิง,สุราษฏร์ธานี,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
595,28944,2567,หญิง,สุราษฏร์ธานี,กิจกรรมการบริหาร,แรงงานในระบบ,คน
3706,28945,2567,หญิง,สุราษฏร์ธานี,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
1202,28946,2567,หญิง,สุราษฏร์ธานี,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
15713,28947,2567,หญิง,สุราษฏร์ธานี,การศึกษา,แรงงานในระบบ,คน
12684,28948,2567,หญิง,สุราษฏร์ธานี,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
1031,28949,2567,หญิง,สุราษฏร์ธานี,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
179334,28950,2567,ชาย,สุราษฏร์ธานี,เกษตรกรรม,แรงงานนอกระบบ,คน
4080,28951,2567,ชาย,สุราษฏร์ธานี,การผลิต,แรงงานนอกระบบ,คน
7992,28952,2567,ชาย,สุราษฏร์ธานี,การก่อสร้าง,แรงงานนอกระบบ,คน
20649,28953,2567,ชาย,สุราษฏร์ธานี,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
3148,28954,2567,ชาย,สุราษฏร์ธานี,การขนส่ง,แรงงานนอกระบบ,คน
6739,28955,2567,ชาย,สุราษฏร์ธานี,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
922,28956,2567,ชาย,สุราษฏร์ธานี,อสังหา-ริมทรัพย์,แรงงานนอกระบบ,คน
1059,28957,2567,ชาย,สุราษฏร์ธานี,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
322,28958,2567,ชาย,สุราษฏร์ธานี,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
2735,28959,2567,ชาย,สุราษฏร์ธานี,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
123,28960,2567,ชาย,สุราษฏร์ธานี,การศึกษา,แรงงานนอกระบบ,คน
354,28961,2567,ชาย,สุราษฏร์ธานี,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
96898,28962,2567,หญิง,สุราษฏร์ธานี,เกษตรกรรม,แรงงานนอกระบบ,คน
4542,28963,2567,หญิง,สุราษฏร์ธานี,การผลิต,แรงงานนอกระบบ,คน
668,28964,2567,หญิง,สุราษฏร์ธานี,การก่อสร้าง,แรงงานนอกระบบ,คน
27982,28965,2567,หญิง,สุราษฏร์ธานี,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
1833,28966,2567,หญิง,สุราษฏร์ธานี,การขนส่ง,แรงงานนอกระบบ,คน
16456,28967,2567,หญิง,สุราษฏร์ธานี,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
273,28968,2567,หญิง,สุราษฏร์ธานี,กิจกรรมด้านการเงิน,แรงงานนอกระบบ,คน
2958,28969,2567,หญิง,สุราษฏร์ธานี,อสังหา-ริมทรัพย์,แรงงานนอกระบบ,คน
470,28970,2567,หญิง,สุราษฏร์ธานี,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
335,28971,2567,หญิง,สุราษฏร์ธานี,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
12131,28972,2567,หญิง,สุราษฏร์ธานี,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
1147,28973,2567,หญิง,สุราษฏร์ธานี,การศึกษา,แรงงานนอกระบบ,คน
