PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
ตรัง,268.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,193,หญิง,พันคน,ภาคใต้,2563
นครศรีธรรมราช,615.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,194,ชาย,พันคน,ภาคใต้,2563
นครศรีธรรมราช,658.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,195,หญิง,พันคน,ภาคใต้,2563
นราธิวาส,254.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,196,ชาย,พันคน,ภาคใต้,2563
นราธิวาส,265.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,197,หญิง,พันคน,ภาคใต้,2563
ปัตตานี,226.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,198,ชาย,พันคน,ภาคใต้,2563
ปัตตานี,245.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,199,หญิง,พันคน,ภาคใต้,2563
พังงา,111.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,200,ชาย,พันคน,ภาคใต้,2563
พังงา,108.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,201,หญิง,พันคน,ภาคใต้,2563
พัทลุง,199.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,202,ชาย,พันคน,ภาคใต้,2563
พัทลุง,222.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,203,หญิง,พันคน,ภาคใต้,2563
ภูเก็ต,225.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,204,ชาย,พันคน,ภาคใต้,2563
ภูเก็ต,227.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,205,หญิง,พันคน,ภาคใต้,2563
ยะลา,164.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,206,ชาย,พันคน,ภาคใต้,2563
ยะลา,172.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,207,หญิง,พันคน,ภาคใต้,2563
ระนอง,103.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,208,ชาย,พันคน,ภาคใต้,2563
ระนอง,101.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,209,หญิง,พันคน,ภาคใต้,2563
สงขลา,607.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,210,ชาย,พันคน,ภาคใต้,2563
สงขลา,662.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,211,หญิง,พันคน,ภาคใต้,2563
สตูล,109.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,212,ชาย,พันคน,ภาคใต้,2563
สตูล,108.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,213,หญิง,พันคน,ภาคใต้,2563
สุราษฎร์ธานี,427.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,214,ชาย,พันคน,ภาคใต้,2563
สุราษฎร์ธานี,452.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,215,หญิง,พันคน,ภาคใต้,2563
กรุงเทพมหานคร,3671.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,216,ชาย,พันคน,กรุงเทพมหานคร,2563
กรุงเทพมหานคร,3982.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,217,หญิง,พันคน,กรุงเทพมหานคร,2563
กาญจนบุรี,322.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,218,ชาย,พันคน,ภาคกลาง,2563
กาญจนบุรี,326.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,219,หญิง,พันคน,ภาคกลาง,2563
จันทบุรี,229.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,220,ชาย,พันคน,ภาคกลาง,2563
จันทบุรี,243.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,221,หญิง,พันคน,ภาคกลาง,2563
ฉะเชิงเทรา,336.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,222,ชาย,พันคน,ภาคกลาง,2563
ฉะเชิงเทรา,354.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,223,หญิง,พันคน,ภาคกลาง,2563
ชลบุรี,751.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,224,ชาย,พันคน,ภาคกลาง,2563
ชลบุรี,760.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,225,หญิง,พันคน,ภาคกลาง,2563
ชัยนาท,126.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,226,ชาย,พันคน,ภาคกลาง,2563
ชัยนาท,141.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,227,หญิง,พันคน,ภาคกลาง,2563
ตราด,120.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,228,ชาย,พันคน,ภาคกลาง,2563
ตราด,119.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,229,หญิง,พันคน,ภาคกลาง,2563
นครนายก,117.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,230,ชาย,พันคน,ภาคกลาง,2563
นครนายก,127.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,231,หญิง,พันคน,ภาคกลาง,2563
นครปฐม,463.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,232,ชาย,พันคน,ภาคกลาง,2563
นครปฐม,516.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,233,หญิง,พันคน,ภาคกลาง,2563
นนทบุรี,687.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,234,ชาย,พันคน,ภาคกลาง,2563
มหาสารคาม,319.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,235,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
