province,sex,quarter,_id,year,value,attribute,variable,unit,source
สมุทรปราการ,หญิง,ไตรมาสที่ 2,183,2567,2923.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 2,184,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 2,185,2567,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 2,186,2567,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 3,187,2567,25526.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 3,188,2567,15445.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 3,189,2567,10081.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 3,190,2567,1.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 3,191,2567,1.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 3,192,2567,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 4,193,2567,37188.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 4,194,2567,20494.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 4,195,2567,16694.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 4,196,2567,2.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 4,197,2567,2.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 4,198,2567,2.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 1,199,2568,28689.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 1,200,2568,17470.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 1,201,2568,11220.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวม,ไตรมาสที่ 1,202,2568,1.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ชาย,ไตรมาสที่ 1,203,2568,2.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,หญิง,ไตรมาสที่ 1,204,2568,1.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นนทบุรี,รวม,ไตรมาสที่ 1,205,2564,22320.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นนทบุรี,ชาย,ไตรมาสที่ 1,206,2564,7292.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นนทบุรี,หญิง,ไตรมาสที่ 1,207,2564,15027.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นนทบุรี,รวม,ไตรมาสที่ 1,208,2564,2.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นนทบุรี,ชาย,ไตรมาสที่ 1,209,2564,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นนทบุรี,หญิง,ไตรมาสที่ 1,210,2564,3.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นนทบุรี,รวม,ไตรมาสที่ 2,211,2564,13367.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นนทบุรี,ชาย,ไตรมาสที่ 2,212,2564,5602.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นนทบุรี,หญิง,ไตรมาสที่ 2,213,2564,7765.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นนทบุรี,รวม,ไตรมาสที่ 2,214,2564,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นนทบุรี,ชาย,ไตรมาสที่ 2,215,2564,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นนทบุรี,หญิง,ไตรมาสที่ 2,216,2564,1.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
