GPS_lat,_id,ปี,ชื่อโรงงาน,ประกอบกิจการ,GPS_lng,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,ผู้ประกอบการ
13.56476667,86,2565,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,100.2687,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,นายไพรัตน์ ณ ทวี
,87,2565,บริษัท อาร์.เจ. สตีล พาร์ท จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อาร์.เจ. สตีล พาร์ท จำกัด
,88,2565,ไทยหยูหลง พลาสติก,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10160,ดอนไก่ดี,กระทุ่มแบน,สมุทรสาคร,นายฤทธิพร แซ่ผ่าน
,89,2565,สมหมายค้าของเก่า,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,นายสมหมาย พุดวัน
,90,2565,เอกประเสริฐ,คัดแยกวัสดุที่ไม่ใช้แล้วซึ่งไม่เป็นอันตราย เช่น เศษเหล็ก เศษกระดาษ เศษพลาสติก เศษอลูมิเนียม เศษทองแดง ทองเหลือง ขวด,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,นายประเสริฐ เอกอมรวงศ์
13.62133333,91,2565,บริษัท ที.โอ.พี. (กระดาษหมุนเวียน) จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น เศษพลาสติก เศษยาง เศษกระดาษ เศษโฟม เศษเหล็ก เศษทองแดง เศษทองเหลือง เศษอลูมิเนียม,100.3382333,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ที.โอ.พี. (กระดาษหมุนเวียน) จำกัด
13.61291667,92,2565,ห้างหุ้นส่วนจำกัด สมนึกธุรกิจ,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),100.2878833,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด สมนึกธุรกิจ
13.5513,93,2565,บริษัท อิมหลีจั่น อิมปอร์ต เอ็กซ์ปอร์ต จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย,100.36716,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อิมหลีจั่น อิมปอร์ต เอ็กซ์ปอร์ต จำกัด
,94,2565,บริษัท นิวเวิลด์อินเตอร์เมทัล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท นิวเวิลด์อินเตอร์เมทัล จำกัด
,95,2565,บริษัท บุญมั่นเจริญวัฒนา จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74120,อำแพง,บ้านแพ้ว,สมุทรสาคร,บริษัท บุญมั่นเจริญวัฒนา จำกัด
,96,2565,ห้างหุ้นส่วนจำกัด บุญธรรม รุ่งเรือง สตีล แอนด์ แมชชีน,คัดแยกวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด บุญธรรม รุ่งเรือง สตีล แอนด์ แมชชีน
