VALUE,QUARTER,AREA,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
128.75,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2510,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
444.9,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2511,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการ
89.72,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2512,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
209.12,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2513,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาชีพ
31.94,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2514,ภาคใต้,พันคน,2568,ไม่ทราบ
73.0,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2515,ภาคใต้,พันคน,2568,ไม่มีการศึกษา
1.33,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2516,ภาคใต้,พันคน,2568,การศึกษาอื่นๆ
286.23,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2517,ภาคใต้,พันคน,2568,ต่ำกว่าประถมศึกษา
444.4,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2518,ภาคใต้,พันคน,2568,ประถมศึกษา
438.17,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2519,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนต้น
1.65,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2520,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
449.67,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2521,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
96.24,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2522,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
389.1,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2523,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการ
64.52,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2524,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
135.39,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2525,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาชีพ
31.12,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2526,ภาคใต้,พันคน,2568,ไม่ทราบ
46.29,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2527,ภาคใต้,พันคน,2568,ไม่มีการศึกษา
8.73,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2528,ภาคใต้ชายแดน,พันคน,2568,การศึกษาอื่นๆ
124.0,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2529,ภาคใต้ชายแดน,พันคน,2568,ต่ำกว่าประถมศึกษา
391.27,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2530,ภาคใต้ชายแดน,พันคน,2568,ประถมศึกษา
203.27,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2531,ภาคใต้ชายแดน,พันคน,2568,มัธยมศึกษาตอนต้น
202.53,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2532,ภาคใต้ชายแดน,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
5.75,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2533,ภาคใต้ชายแดน,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
90.53,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2534,ภาคใต้ชายแดน,พันคน,2568,อุดมศึกษา สายวิชาการ
37.45,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2535,ภาคใต้ชายแดน,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
25.97,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2536,ภาคใต้ชายแดน,พันคน,2568,อุดมศึกษา สายวิชาชีพ
96.67,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2537,ภาคใต้ชายแดน,พันคน,2568,ไม่มีการศึกษา
1.3,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2538,ภาคใต้ชายแดน,พันคน,2568,การศึกษาอื่นๆ
34.04,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2539,ภาคใต้ชายแดน,พันคน,2568,ต่ำกว่าประถมศึกษา
67.07,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2540,ภาคใต้ชายแดน,พันคน,2568,ประถมศึกษา
53.54,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2541,ภาคใต้ชายแดน,พันคน,2568,มัธยมศึกษาตอนต้น
62.77,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2542,ภาคใต้ชายแดน,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
5.18,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2543,ภาคใต้ชายแดน,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
49.73,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2544,ภาคใต้ชายแดน,พันคน,2568,อุดมศึกษา สายวิชาการ
14.52,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2545,ภาคใต้ชายแดน,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
12.11,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2546,ภาคใต้ชายแดน,พันคน,2568,อุดมศึกษา สายวิชาชีพ
16.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2547,ภาคใต้ชายแดน,พันคน,2568,ไม่มีการศึกษา
584.04,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2548,กรุงเทพมหานคร,พันคน,2568,ต่ำกว่าประถมศึกษา
1378.48,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2549,กรุงเทพมหานคร,พันคน,2568,ประถมศึกษา
1342.39,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2550,กรุงเทพมหานคร,พันคน,2568,มัธยมศึกษาตอนต้น
1.28,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2551,กรุงเทพมหานคร,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
1228.28,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2552,กรุงเทพมหานคร,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
422.93,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2553,กรุงเทพมหานคร,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
2109.86,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2554,กรุงเทพมหานคร,พันคน,2568,อุดมศึกษา สายวิชาการ
170.6,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2555,กรุงเทพมหานคร,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
419.54,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2556,กรุงเทพมหานคร,พันคน,2568,อุดมศึกษา สายวิชาชีพ
62.44,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2557,กรุงเทพมหานคร,พันคน,2568,ไม่ทราบ
199.23,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2558,กรุงเทพมหานคร,พันคน,2568,ไม่มีการศึกษา
134.82,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2559,ภาคกลาง,พันคน,2568,การศึกษาอื่นๆ
1069.61,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2560,ภาคกลาง,พันคน,2568,ต่ำกว่าประถมศึกษา
1438.49,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2561,ภาคกลาง,พันคน,2568,ประถมศึกษา
1491.0,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2562,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนต้น
0.97,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2563,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
1069.11,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2564,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
330.25,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2565,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
983.56,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2566,ภาคกลาง,พันคน,2568,อุดมศึกษา สายวิชาการ
119.17,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2567,ภาคกลาง,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
335.38,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2568,ภาคกลาง,พันคน,2568,อุดมศึกษา สายวิชาชีพ
53.28,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2569,ภาคกลาง,พันคน,2568,ไม่ทราบ
181.41,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2570,ภาคกลาง,พันคน,2568,ไม่มีการศึกษา
167.78,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2571,ภาคกลาง,พันคน,2568,การศึกษาอื่นๆ
722.5,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2572,ภาคกลาง,พันคน,2568,ต่ำกว่าประถมศึกษา
1050.01,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2573,ภาคกลาง,พันคน,2568,ประถมศึกษา
1221.87,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2574,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนต้น
2.59,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2575,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
1027.46,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2576,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
353.18,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2577,ภาคกลาง,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
1139.08,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2578,ภาคกลาง,พันคน,2568,อุดมศึกษา สายวิชาการ
123.97,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2579,ภาคกลาง,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
392.62,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2580,ภาคกลาง,พันคน,2568,อุดมศึกษา สายวิชาชีพ
71.3,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2581,ภาคกลาง,พันคน,2568,ไม่ทราบ
179.68,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2582,ภาคกลาง,พันคน,2568,ไม่มีการศึกษา
430.73,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2583,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
533.81,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2584,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
681.67,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2585,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
516.94,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2586,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
148.28,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2587,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
302.66,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2588,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
49.77,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2589,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
210.08,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2590,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
71.35,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2591,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
65.41,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2592,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
307.44,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2593,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
437.86,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2594,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
548.61,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2595,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
525.67,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2596,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
118.58,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2597,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
290.86,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2598,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
37.75,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2599,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
189.06,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2600,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
162.03,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2601,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
65.17,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2602,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
2564.54,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2603,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
2731.0,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2604,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
2135.45,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2605,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
1643.46,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2606,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
225.05,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2607,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
533.22,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2608,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
214.66,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2609,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
316.01,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2610,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
0.65,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2611,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่ทราบ
119.59,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2612,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
930.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2613,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
935.45,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2614,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
814.96,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2615,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
799.82,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2616,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
108.28,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2617,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
464.01,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2618,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
147.94,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2619,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
195.24,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2620,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
1.37,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2621,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่ทราบ
34.35,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2622,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
0.37,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2623,ภาคเหนือ,พันคน,2568,การศึกษาอื่นๆ
1481.55,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2624,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
1239.49,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2625,ภาคเหนือ,พันคน,2568,ประถมศึกษา
1096.89,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2626,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
1.14,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2627,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
809.78,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2628,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
174.31,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2629,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
489.32,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2630,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
129.96,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2631,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
219.28,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2632,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
2.94,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2633,ภาคเหนือ,พันคน,2568,ไม่ทราบ
508.26,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2634,ภาคเหนือ,พันคน,2568,ไม่มีการศึกษา
0.08,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2635,ภาคเหนือ,พันคน,2568,การศึกษาอื่นๆ
705.9,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2636,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
475.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2637,ภาคเหนือ,พันคน,2568,ประถมศึกษา
491.37,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2638,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
0.28,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2639,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
501.4,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2640,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
118.92,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2641,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
559.73,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2642,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
118.79,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2643,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
170.49,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2644,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
2.5,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2645,ภาคเหนือ,พันคน,2568,ไม่ทราบ
152.83,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2646,ภาคเหนือ,พันคน,2568,ไม่มีการศึกษา
3.57,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2647,ภาคใต้,พันคน,2568,การศึกษาอื่นๆ
648.55,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2648,ภาคใต้,พันคน,2568,ต่ำกว่าประถมศึกษา
974.56,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2649,ภาคใต้,พันคน,2568,ประถมศึกษา
819.11,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2650,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนต้น
1.08,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2651,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
611.27,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2652,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
148.87,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2653,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
438.71,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2654,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการ
88.99,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2655,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
188.64,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2656,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาชีพ
22.74,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2657,ภาคใต้,พันคน,2568,ไม่ทราบ
73.79,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2658,ภาคใต้,พันคน,2568,ไม่มีการศึกษา
1.88,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2659,ภาคใต้,พันคน,2568,การศึกษาอื่นๆ
291.43,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2660,ภาคใต้,พันคน,2568,ต่ำกว่าประถมศึกษา
472.64,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2661,ภาคใต้,พันคน,2568,ประถมศึกษา
431.3,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2662,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนต้น
0.03,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2663,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
412.92,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2664,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
114.54,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2665,ภาคใต้,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
389.61,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2666,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการ
66.58,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2667,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
137.53,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2668,ภาคใต้,พันคน,2568,อุดมศึกษา สายวิชาชีพ
19.89,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2669,ภาคใต้,พันคน,2568,ไม่ทราบ
51.03,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,2670,ภาคใต้,พันคน,2568,ไม่มีการศึกษา
6.88,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,2671,ภาคใต้ชายแดน,พันคน,2568,การศึกษาอื่นๆ
