﻿year,quarter,occupation,_id,region,value,unit,source
2564,ไตรมาสที่ 4,เสมียน,147,ภาคตะวันออกเฉียงเหนือ,219.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,พนักงานบริการและพนักงานในร้านค้าและตลาด,148,ภาคตะวันออกเฉียงเหนือ,1430.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,149,ภาคตะวันออกเฉียงเหนือ,5124.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,150,ภาคตะวันออกเฉียงเหนือ,668.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,151,ภาคตะวันออกเฉียงเหนือ,391.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,152,ภาคตะวันออกเฉียงเหนือ,864.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,153,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,154,ภาคใต้,118.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านต่างๆ,155,ภาคใต้,229.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,156,ภาคใต้,163.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,เสมียน,157,ภาคใต้,161.5,พันคน,สำนักงานสถิติแห่งชาติ
