﻿year,sex,level_of_edu,quarter,_id,region,value,unit,source
2561,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,174,ภาคตะวันออกเฉียงเหนือ,20.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,175,ภาคตะวันออกเฉียงเหนือ,18.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,176,ภาคตะวันออกเฉียงเหนือ,14.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,177,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,178,ภาคตะวันออกเฉียงเหนือ,16.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,179,ภาคตะวันออกเฉียงเหนือ,13.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,180,ภาคตะวันออกเฉียงเหนือ,16.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,การศึกษาอื่นๆ,ไตรมาส 1,181,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่ทราบ,ไตรมาส 1,182,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,รวม,ไตรมาส 1,183,ภาคตะวันออกเฉียงเหนือ,24.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่มีการศึกษา,ไตรมาส 1,184,ภาคตะวันออกเฉียงเหนือ,30.66,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,185,ภาคตะวันออกเฉียงเหนือ,34.37,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ประถมศึกษา,ไตรมาส 1,186,ภาคตะวันออกเฉียงเหนือ,27.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,187,ภาคตะวันออกเฉียงเหนือ,21.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,188,ภาคตะวันออกเฉียงเหนือ,18.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,189,ภาคตะวันออกเฉียงเหนือ,11.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,190,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,191,ภาคตะวันออกเฉียงเหนือ,13.54,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,192,ภาคตะวันออกเฉียงเหนือ,13.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,193,ภาคตะวันออกเฉียงเหนือ,15.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,การศึกษาอื่นๆ,ไตรมาส 1,194,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไม่ทราบ,ไตรมาส 1,195,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,รวม,ไตรมาส 1,196,ภาคใต้,36.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่มีการศึกษา,ไตรมาส 1,197,ภาคใต้,43.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,198,ภาคใต้,53.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,ประถมศึกษา,ไตรมาส 1,199,ภาคใต้,42.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 1,200,ภาคใต้,36.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,201,ภาคใต้,35.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,202,ภาคใต้,23.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,203,ภาคใต้,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,204,ภาคใต้,17.12,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,205,ภาคใต้,22.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
