จำนวน,_id,ปี,สถานภาพการทำงาน,เพศ,จังหวัด,ประเภทแรงงาน,หน่วย
4931,4897,2564,ลูกจ้างเอกชน,ชาย,เพชรบุรี,แรงงานนอกระบบ,คน
1225,4898,2564,นายจ้าง,หญิง,เพชรบุรี,แรงงานนอกระบบ,คน
38897,4899,2564,ประกอบธุรกิจส่วนตัว,หญิง,เพชรบุรี,แรงงานนอกระบบ,คน
20775,4900,2564,ช่วยธุรกิจครัวเรือน,หญิง,เพชรบุรี,แรงงานนอกระบบ,คน
327,4901,2564,ลูกจ้างรัฐบาล,หญิง,เพชรบุรี,แรงงานนอกระบบ,คน
3246,4902,2564,ลูกจ้างเอกชน,หญิง,เพชรบุรี,แรงงานนอกระบบ,คน
246,4903,2564,การรวมกลุ่ม,หญิง,เพชรบุรี,แรงงานนอกระบบ,คน
362,4904,2564,นายจ้าง,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
4750,4905,2564,ประกอบธุรกิจส่วนตัว,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
749,4906,2564,ช่วยธุรกิจครัวเรือน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
7492,4907,2564,ลูกจ้างรัฐบาล,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
53461,4908,2564,ลูกจ้างเอกชน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
2592,4909,2564,ประกอบธุรกิจส่วนตัว,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
1930,4910,2564,ช่วยธุรกิจครัวเรือน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
9882,4911,2564,ลูกจ้างรัฐบาล,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
32478,4912,2564,ลูกจ้างเอกชน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,คน
8010,4913,2564,นายจ้าง,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
46066,4914,2564,ประกอบธุรกิจส่วนตัว,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
18372,4915,2564,ช่วยธุรกิจครัวเรือน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
96,4916,2564,ลูกจ้างรัฐบาล,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
7650,4917,2564,ลูกจ้างเอกชน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
1614,4918,2564,นายจ้าง,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
39950,4919,2564,ประกอบธุรกิจส่วนตัว,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
16816,4920,2564,ช่วยธุรกิจครัวเรือน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
385,4921,2564,ลูกจ้างรัฐบาล,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
2419,4922,2564,ลูกจ้างเอกชน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,คน
18624,4923,2565,นายจ้าง,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
70358,4924,2565,ประกอบธุรกิจส่วนตัว,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
5989,4925,2565,ช่วยธุรกิจครัวเรือน,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
23835,4926,2565,ลูกจ้างรัฐบาล,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
561115,4927,2565,ลูกจ้างเอกชน,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
3723,4928,2565,นายจ้าง,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
48975,4929,2565,ประกอบธุรกิจส่วนตัว,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
23180,4930,2565,ช่วยธุรกิจครัวเรือน,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
36123,4931,2565,ลูกจ้างรัฐบาล,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
485402,4932,2565,ลูกจ้างเอกชน,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
7205,4933,2565,นายจ้าง,ชาย,สมุทรปราการ,แรงงานนอกระบบ,คน
55766,4934,2565,ประกอบธุรกิจส่วนตัว,ชาย,สมุทรปราการ,แรงงานนอกระบบ,คน
12126,4935,2565,ช่วยธุรกิจครัวเรือน,ชาย,สมุทรปราการ,แรงงานนอกระบบ,คน
3429,4936,2565,ลูกจ้างเอกชน,ชาย,สมุทรปราการ,แรงงานนอกระบบ,คน
5247,4937,2565,นายจ้าง,หญิง,สมุทรปราการ,แรงงานนอกระบบ,คน
33841,4938,2565,ประกอบธุรกิจส่วนตัว,หญิง,สมุทรปราการ,แรงงานนอกระบบ,คน
14261,4939,2565,ช่วยธุรกิจครัวเรือน,หญิง,สมุทรปราการ,แรงงานนอกระบบ,คน
1207,4940,2565,นายจ้าง,ชาย,นนทบุรี,แรงงานในระบบ,คน
23719,4941,2565,ประกอบธุรกิจส่วนตัว,ชาย,นนทบุรี,แรงงานในระบบ,คน
4905,4942,2565,ช่วยธุรกิจครัวเรือน,ชาย,นนทบุรี,แรงงานในระบบ,คน
68625,4943,2565,ลูกจ้างรัฐบาล,ชาย,นนทบุรี,แรงงานในระบบ,คน
315662,4944,2565,ลูกจ้างเอกชน,ชาย,นนทบุรี,แรงงานในระบบ,คน
1233,4945,2565,นายจ้าง,หญิง,นนทบุรี,แรงงานในระบบ,คน
15494,4946,2565,ประกอบธุรกิจส่วนตัว,หญิง,นนทบุรี,แรงงานในระบบ,คน
8054,4947,2565,ช่วยธุรกิจครัวเรือน,หญิง,นนทบุรี,แรงงานในระบบ,คน
73545,4948,2565,ลูกจ้างรัฐบาล,หญิง,นนทบุรี,แรงงานในระบบ,คน
308985,4949,2565,ลูกจ้างเอกชน,หญิง,นนทบุรี,แรงงานในระบบ,คน
18455,4950,2565,นายจ้าง,ชาย,นนทบุรี,แรงงานนอกระบบ,คน
