เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
10500000,ทำผลิตภัณฑ์อาหารสำเร็จรูปจากเนื้อสัตว์ เช่น ลูกชิ้นหมู ลูกชิ้นปลา ฯลฯ,192,เมืองสมุทรสาคร,,,20740200000000,20,74000,สมุทรสาคร,2,100/8,2566,498.24,บางหญ้าแพรก,บริษัท เอ็มพี ฟู้ด โปรดักส์ จำกัด,8,69,จ34(3)19/63สค,บริษัท เอ็มพี ฟู้ด โปรดักส์ จำกัด,800,12
8000000,ผลิตผลิตภัณฑ์อาหารสำเร็จรูป เช่น ไส้กรอก แฮม เบคอน,350,เมืองสมุทรสาคร,เอกชัย,หมื่นทรัพย์แลนด์,20740000000000,22,74000,สมุทรสาคร,1,48/405,2566,199,คอกกระบือ,บริษัท เอสทีซี ฟู้ดส์ จำกัด,12,70,จ34(3)11/60สค,บริษัท เอสทีซี ฟู้ดส์ จำกัด,954,10
3000000,ทำผลิตภัณฑ์อาหารสำเร็จรูปจากเนื้อสตว์ เช่น หมูหมัก,1000,เมืองสมุทรสาคร,,,20740000000000,25,74000,สมุทรสาคร,3,8/172,2566,144.68,บางหญ้าแพรก,บริษัท เอส.พี.ฟู้ดส์2017 จำกัด,15,71,จ34(3)2/66สค,บริษัท เอส.พี.ฟู้ดส์2017 จำกัด,2848,10
17000000,ผลิตหนังไก่ทอดกรอบ หนังปลาทอดกรอบ ปูอัดทอดกรอบ,288,เมืองสมุทรสาคร,,,20740300000000,16,74000,สมุทรสาคร,8,56/8,2566,106,นาดี,บริษัท สุชิน อินเตอร์ ฟูดส์ จำกัด,6,72,จ34(3)32/62สค,บริษัท สุชิน อินเตอร์ ฟูดส์ จำกัด,2592,10
8700000,ทำลูกชิ้นและไส้กรอก,736,เมืองสมุทรสาคร,เอกชัย,รัชดาฟาคอน,60740400000000,25,74000,สมุทรสาคร,1,48/208209,2566,69.44,คอกกระบือ,บริษัท เจ.เจ.ฟู้ด จำกัด,5,73,อ24(3)28/64สค,บริษัท เจ.เจ.ฟู้ด จำกัด,736,20
90000000,ผลิตอาหารจากสัตว์ที่ไม่ใช้สัตว์น้ำ เช่น เนื้อไก่ เนื้อหมู ฯลฯ,306,เมืองสมุทรสาคร,,,20740000000000,15,74000,สมุทรสาคร,4,48/113,2566,330,นาดี,บริษัท เกรียงชัยชาญ อิมพอร์ท จำกัด,10,74,จ34(3)21/60สค,บริษัท เกรียงชัยชาญ อิมพอร์ท จำกัด,396,5
21000000,ทำผลิตภัณฑ์อาหารสำเร็จรูป อาหารกึ่งสำเร็จรูป อาหารสำเร็จรูปแช่แข็ง และอาหารทะเลแช่แข็ง,580,เมืองสมุทรสาคร,,,20740000000000,20,74000,สมุทรสาคร,4,49/1,2566,289,นาดี,บริษัท เฉินโฟรเซ่นฟู้ดส์ จำกัด,8,75,จ34(3)11/54สค,บริษัท เฉินโฟรเซ่นฟู้ดส์ จำกัด,1600,12
26500000,ผลิตไส้กรอกอีสาน,1080,เมืองสมุทรสาคร,,,20740100000000,20,74000,สมุทรสาคร,6,โฉนดที่ดินเลขที่ 175255,2566,139.7,พันท้ายนรสิงห์,บริษัท แม่ลำดวน ฟู้ดส์ จำกัด,5,76,จ34(3)6/66สค,บริษัท แม่ลำดวน ฟู้ดส์ จำกัด,2637,15
15000000,การทำผลิตภัณฑ์อาหารสำเร็จรูปจากเนื้อสัตว์ มันสัตว์ หนังสัตว์หรือสารที่สกัดจากไขสัตว์หรือกระดูกสัตว์ เช่นขาหมูพะโล้ คากิคาจักพะโล้และอื่นๆ,640,เมืองสมุทรสาคร,,บ่อดิน,20740100000000,20,74000,สมุทรสาคร,5,99/79,2566,287.44,บางน้ำจืด,บริษัทเควัน ฟู้ดส์ จำกัด,11,77,จ34(3)8/65สค,บริษัทเควัน ฟู้ดส์ จำกัด,2963,9
61000000,ทำผลิตภัณฑ์อาหารสำเร็จรูปจากเนื้อสัตว์ มันสัตว์ หนังสัตว์,904,เมืองสมุทรสาคร,,,20740000000000,36,74000,สมุทรสาคร,2,,2566,395,ท่าจีน,นาย ธนวัฒน์ โฮกอ่อน,19,78,จ34(3)16/58สค,,5904,17
6200000,ผลิตอาหารสำเร็จรูปจากเนื้อสัตว์และสัตว์น้ำ เช่น ลูกชิ้นปลา และไส้กรอกไก่ และบรรจุภัณฑ์ในภาชนะปิดอากาศเข้าไม่ได้,1920,เมืองสมุทรสาคร,,,10740300000000,50,74000,สมุทรสาคร,9,โฉนดที่ดินเลขที่  159195,2566,999.85,โคกขาม,นายแสง หมื่นเทพ,40,79,34(3)3/64สค,นายแสง หมื่นเทพ,5650,10
20000000,แปรรูปอาหาร จากพืชผลทางการเกษตร เนื้อสัตว์ และสัตว์น้ำ,726,เมืองสมุทรสาคร,,หมื่นทรัพย์แลนด์,20740500000000,20,74000,สมุทรสาคร,1,48/117,2566,147.39,คอกกระบือ,บริษัท ริน อินเตอร์ฟู้ด จำกัด,10,80,จ34(3)9/64สค,บริษัท ริน อินเตอร์ฟู้ด จำกัด,640,10
2000000,ผลิตอาหารสำเร็จรูปและกึ่งสำเร็จรูปจากเนื้อสัตว์,507,เมืองสมุทรสาคร,พระรามที่ 2,,20740000000000,45,74000,สมุทรสาคร,6,20/147,2566,297.5,คอกกระบือ,นายชวลิต สายน้ำเขียว,25,81,จ34(3)18/61สค,นายชวลิต สายน้ำเขียว,507,20
4000000,สกัดกรดคีโนดีออกซิโคลิกจากดีไก่,416,เมืองสมุทรสาคร,,,20740000000000,16,74000,สมุทรสาคร,7,24,2566,381.5,บ้านเกาะ,บริษัท รองไทย ไบโอเทคโนโลยี จำกัด,13,82,จ34(3)1/62สค,บริษัท รองไทย ไบโอเทคโนโลยี จำกัด,3398,3
18500000,ทำซาลาเปา ขนมจีบ บะหมี่,544,เมืองสมุทรสาคร,เจษฎาวิถี,,10740000000000,24,74000,สมุทรสาคร,,137/13,2566,613.8,มหาชัย,บริษัท เมษา เทรดดิ้ง จำกัด,2,83,34(3)1/41สค,บริษัท เมษา เทรดดิ้ง จำกัด,3664,22
31469000,ผลิตลูกชิ้น เช่น ลูกชิ้นหมู ลูกชิ้นไก่ ลูกชิ้นเนื้อ ลูกชิ้นปลา ลูกชิ้นกุ้ง,720,เมืองสมุทรสาคร,นรราชอุทิศ,,20740000000000,16,74000,สมุทรสาคร,,1300/500,2566,53,มหาชัย,นายพงศกร ประสพสุวรรณ,6,84,จ34(3)19/60สค,,1241,10
40000000,ทำผลิตภัณฑ์อาหารจากสัตว์,864,เมืองสมุทรสาคร,,,20740000000000,18,74000,สมุทรสาคร,6,55/241,2566,425.75,ท่าทราย,บริษัท ไทยฮาร์ท ฟู้ดส์ จำกัด,15,85,จ34(3)10/58สค,บริษัท ไทยฮาร์ท ฟู้ดส์ จำกัด,1537,3
500000000,ผลิตอาหารสำเร็จรูปและกึ่งสำเร็จรูปจากสัตว์,7175,เมืองสมุทรสาคร,เศรษฐกิจ 1,,10740200000000,340,74000,สมุทรสาคร,8,30/28,2566,1989.98,ท่าทราย,บริษัท ไทยรวมสินพัฒนาอุตสาหกรรม จำกัด,122,86,34(3)12/63สค,บริษัท ไทยรวมสินพัฒนาอุตสาหกรรม จำกัด,5312,218
940000000,"ผลิตอาหารสำเร็จรูปและกึ่งสำเร็จรูปจากสัตว์แช่เยือกแข็ง เช่น ขนมจีบ ติ่มซำ กุ้งปลาหมึกชุบแป้ง, ผลิตภัณฑ์อาหารจากแป้ง เช่น พาย ขนมปัง ขนมเค้ก, ถนอม พืช ผัก ผลไม้โดยวิธีการกวน เช่น พายต่างๆ",11941,เมืองสมุทรสาคร,,,10740200000000,705,74000,สมุทรสาคร,4,49/12,2566,9981.26,นาดี,บริษัท แพ็คฟู้ด จำกัด (มหาชน),195,87,34(3)10/66สค,บริษัท แพ็คฟู้ด จำกัด (มหาชน),6434,510
