_id,permission,﻿year,unit,source,province,license_type,region,value
627,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคตะวันออกเฉียงเหนือ,69
628,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนอาคาร (หลัง),ภาคตะวันออกเฉียงเหนือ,2270
629,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคตะวันออกเฉียงเหนือ,368
630,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคตะวันออกเฉียงเหนือ,34
631,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนอาคาร (หลัง),ภาคตะวันออกเฉียงเหนือ,2940
632,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคตะวันออกเฉียงเหนือ,350
633,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคตะวันออกเฉียงเหนือ,98
634,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนอาคาร (หลัง),ภาคตะวันออกเฉียงเหนือ,2813
635,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ภาคตะวันออกเฉียงเหนือ,182
636,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ภาคตะวันออกเฉียงเหนือ,34
