province,sex,quarter,occupation,_id,year,value,attribute,unit,source
ชลบุรี,รวม,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,3013,2566,112770,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,รวม,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,3014,2566,1654,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,รวมยอด,3015,2566,603156,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,3016,2566,22938,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ,3017,2566,15705,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,3018,2566,45584,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,เสมียน,3019,2566,12833,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,พนักงานบริการและผู้จำหน่ายสินค้า,3020,2566,147720,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,3021,2566,19196,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,3022,2566,101812,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,3023,2566,200934,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,3024,2566,36434,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,ชาย,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,3025,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,หญิง,ไตรมาสที่ 2,รวมยอด,3026,2566,548450,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,หญิง,ไตรมาสที่ 2,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,3027,2566,12921,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,หญิง,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ,3028,2566,28521,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,หญิง,ไตรมาสที่ 2,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,3029,2566,51962,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,หญิง,ไตรมาสที่ 2,เสมียน,3030,2566,33197,,คน,สำนักงานสถิติแห่งชาติ
ชลบุรี,หญิง,ไตรมาสที่ 2,พนักงานบริการและผู้จำหน่ายสินค้า,3031,2566,185892,,คน,สำนักงานสถิติแห่งชาติ
