VALUE,QUARTER,SOURCE,_id,SEX,HOURS_WEEK,UNIT,REGION,YEAR
32.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1469,หญิง,   10 - 19 ชั่วโมง,พันคน,ภาคกลาง,2566
197.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1470,หญิง,   20 - 29 ชั่วโมง,พันคน,ภาคกลาง,2566
187.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1471,หญิง,   30 - 34 ชั่วโมง,พันคน,ภาคกลาง,2566
717.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1472,หญิง,   35 - 39 ชั่วโมง,พันคน,ภาคกลาง,2566
3895.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1473,หญิง,   40 - 49 ชั่วโมง,พันคน,ภาคกลาง,2566
1168.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1474,หญิง,   50 ชั่วโมงขึ้นไป,พันคน,ภาคกลาง,2566
16.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1475,ชาย,   < 1 ชั่วโมง,พันคน,ภาคเหนือ,2566
4.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1476,ชาย,   1 - 9 ชั่วโมง,พันคน,ภาคเหนือ,2566
60.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1477,ชาย,   10 - 19 ชั่วโมง,พันคน,ภาคเหนือ,2566
287.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1478,ชาย,   20 - 29 ชั่วโมง,พันคน,ภาคเหนือ,2566
284.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1479,ชาย,   30 - 34 ชั่วโมง,พันคน,ภาคเหนือ,2566
444.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1480,ชาย,   35 - 39 ชั่วโมง,พันคน,ภาคเหนือ,2566
1645.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1481,ชาย,   40 - 49 ชั่วโมง,พันคน,ภาคเหนือ,2566
579.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1482,ชาย,   50 ชั่วโมงขึ้นไป,พันคน,ภาคเหนือ,2566
12.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1483,หญิง,   < 1 ชั่วโมง,พันคน,ภาคเหนือ,2566
6.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1484,หญิง,   1 - 9 ชั่วโมง,พันคน,ภาคเหนือ,2566
68.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1485,หญิง,   10 - 19 ชั่วโมง,พันคน,ภาคเหนือ,2566
274.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1486,หญิง,   20 - 29 ชั่วโมง,พันคน,ภาคเหนือ,2566
266.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1487,หญิง,   30 - 34 ชั่วโมง,พันคน,ภาคเหนือ,2566
450.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1488,หญิง,   35 - 39 ชั่วโมง,พันคน,ภาคเหนือ,2566
1297.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1489,หญิง,   40 - 49 ชั่วโมง,พันคน,ภาคเหนือ,2566
509.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1490,หญิง,   50 ชั่วโมงขึ้นไป,พันคน,ภาคเหนือ,2566
38.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1491,ชาย,   < 1 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
9.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1492,ชาย,   1 - 9 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
86.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1493,ชาย,   10 - 19 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
569.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1494,ชาย,   20 - 29 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
441.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1495,ชาย,   30 - 34 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
956.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1496,ชาย,   35 - 39 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
2406.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1497,ชาย,   40 - 49 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
703.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1498,ชาย,   50 ชั่วโมงขึ้นไป,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
24.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1499,หญิง,   < 1 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
13.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1500,หญิง,   1 - 9 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
117.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1501,หญิง,   10 - 19 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
584.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1502,หญิง,   20 - 29 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
417.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1503,หญิง,   30 - 34 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
919.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1504,หญิง,   35 - 39 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
1789.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1505,หญิง,   40 - 49 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
569.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1506,หญิง,   50 ชั่วโมงขึ้นไป,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
85.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1507,ชาย,   < 1 ชั่วโมง,พันคน,ภาคใต้,2566
47.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1508,ชาย,   1 - 9 ชั่วโมง,พันคน,ภาคใต้,2566
203.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1509,ชาย,   10 - 19 ชั่วโมง,พันคน,ภาคใต้,2566
414.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1510,ชาย,   20 - 29 ชั่วโมง,พันคน,ภาคใต้,2566
272.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1511,ชาย,   30 - 34 ชั่วโมง,พันคน,ภาคใต้,2566
365.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1512,ชาย,   35 - 39 ชั่วโมง,พันคน,ภาคใต้,2566
1261.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1513,ชาย,   40 - 49 ชั่วโมง,พันคน,ภาคใต้,2566
307.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1514,ชาย,   50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2566
55.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1515,หญิง,   < 1 ชั่วโมง,พันคน,ภาคใต้,2566
