เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
1608000,คัดแยกเศษโลหะและหลอมโลหะสำหรับทำเครื่องใช้,164,เมืองสมุทรสาคร,เอกชัย,กองพนันพล,20740400925472,5,74000,สมุทรสาคร,2,129/3,2568,72.16,บางน้ำจืด,บริษัท พี.เค.อินกอต อลูมิเนียม จำกัด,5,25426,จ3-64(9)-9/47สค,บริษัท พี.เค.อินกอต อลูมิเนียม จำกัด,23200,0
3200000,ทำเครื่องใช้เล็ก ๆ จากโลหะ และหลอมหล่อโลหะ,390,เมืองสมุทรสาคร,เอกชัย,กองพนันพล,20740700225474,6,74000,สมุทรสาคร,2,136,2568,72.16,บางน้ำจืด,บริษัท แฟลช อลูมิเนียม จำกัด,6,25427,จ3-64(9)-2/47สค,บริษัท แฟลช อลูมิเนียม จำกัด,400,0
8000000,"ทำเครื่องใช้เล็ก ๆ จากโลหะ เช่น กระบี่, มีด, มีดดาบ เครื่องหมายเหล่าทัพ ฯลฯ",432,เมืองสมุทรสาคร,,,20740081525641,12,74000,สมุทรสาคร,4,20/39,2568,95,คอกกระบือ,บริษัท อา วี แอนด์ ซันส์ จำกัด,10,25428,จ3-64(9)-1/64สค,บริษัท อา วี แอนด์ ซันส์ จำกัด,1600,2
2100000,กลึงชิ้นส่วนโลหะ,300,เมืองสมุทรสาคร,,,20740080725648,7,74000,สมุทรสาคร,6,64/1,2568,53.25,ท่าทราย,ห้างหุ้นส่วนจำกัด พี.เจ.พัฒนวรโชติ,7,25429,จ2-64(9)-20/64สค,ห้างหุ้นส่วนจำกัด พี.เจ.พัฒนวรโชติ,420,0
67630000,ทำของใช้เล็ก ๆ จากโลหะ,1596,เมืองสมุทรสาคร,-,-,20742400125434,120,74000,สมุทรสาคร,4,29/5,2568,363.78,บางน้ำจืด,บริษัท เอ.เอ็ม.พี.เมทัลเวอคส์ (ประเทศไทย) จำกัด,80,25430,จ3-64(9)-1/43สค,บริษัท เอ.เอ็ม.พี.เมทัลเวอคส์ (ประเทศไทย) จำกัด,7871,40
5700000,กลึงโลหะ และทำผลิตภัณฑ์จากโลหะ เช่น อุปกรณ์ประกอบวาล์ว,640,เมืองสมุทรสาคร,-,-,20740101525498,6,74000,สมุทรสาคร,3,31/1,2568,113.6,คอกกระบือ,ชัยสิทธิ์,6,25431,จ3-64(9)-15/49สค,ชัยสิทธิ์,6000,0
27000000,ผลิตผลิตภัณฑ์เครื่องครัวจากอลูมิเนียม,967,เมืองสมุทรสาคร,,,20740000825650,20,74000,สมุทรสาคร,3,3/25,2568,493,คอกกระบือ,นายอภินันท์ อนุตตรพงศา,10,25432,จ3-64(9)-1/65สค,นายอภินันท์ อนุตตรพงศา,1600,10
8000000,ทำแม่พิมพ์จากโลหะ และผลิตภัณฑ์โลหะ เช่น แหวน ชิ้นส่วนอะไหล่รถยนต์,225,เมืองสมุทรสาคร,,,20740401025546,14,74000,สมุทรสาคร,3,52/23,2568,64,คอกกระบือ,นายพอเจตน์ ยิ้มประยูร,8,25433,จ3-64(9)-10/54สค,,500,6
2310000,ผลิตภัณฑ์โลหะ และหลอมโลหะ เช่น อะไหล่เครื่องจักร,371,เมืองสมุทรสาคร,เอกชัย,,20740600625526,6,74000,สมุทรสาคร,2,136/3,2568,62.16,บางน้ำจืด,บริษัท สหพันธ์ อลูมีเนียม จำกัด,6,25434,จ3-64(9)-6/52สค,บริษัท สหพันธ์ อลูมีเนียม จำกัด,504,0
3100000,ทำของใช้เล็กๆ จากโลหะ เช่น ตุ๊กตา โคมไฟฟ้า แจกันฯ,375,เมืองสมุทรสาคร,เอกชัย,กองพนันพล,20740202625478,5,74000,สมุทรสาคร,2,99/1,2568,59.5,บางน้ำจืด,บุญเลิศเจริญ,4,25435,จ3-64(9)-26/47สค,บุญเลิศเจริญ,576,1
11000000,กลึงโลหะ เช่น นอต สกรู,0,เมืองสมุทรสาคร,เอกชัย,กลิ่นสุวรรณ,20740201025472,16,74000,สมุทรสาคร,4,9/103,2568,152,คอกกระบือ,ซ้งการช่าง,16,25436,จ3-64(9)-10/47สค,ซ้งการช่าง,300,0
5900000,ผลิตภัณฑ์โลหะ เช่น ตุ๊กตา เชิงเทียน,800,เมืองสมุทรสาคร,เอกชัย,กองพนันพล,20740103125479,18,74000,สมุทรสาคร,2,138/8,2568,367.68,บางน้ำจืด,บริษัท โชคทรัพย์เจริญ อลูมิเนียม จำกัด,14,25437,จ3-64(9)-31/47สค,บริษัท โชคทรัพย์เจริญ อลูมิเนียม จำกัด,800,4
3500000,ทำผลิตภัณฑ์จากโลหะ เช่น ชิ้นส่วนกระทะไฟฟ้า,1500,เมืองสมุทรสาคร,เอกชัย,,20740300425482,10,74000,สมุทรสาคร,1,48/152,2568,94.16,คอกกระบือ,นายโชติช่วง คุ่ยเสงี่ยม,6,25438,จ3-64(9)-4/48สค,นายโชติช่วง คุ่ยเสงี่ยม,1500,4
14500000,ผลิตกระดุมโลหะ และปั๊มโลหะทุกชนิด,0,เมืองสมุทรสาคร,,,20740500525487,11,74000,สมุทรสาคร,5,33/9,2568,144,คอกกระบือ,บริษัท ทรัพย์สุนทรโลหะกิจ จำกัด,4,25439,จ3-64(10)-5/48สค,บริษัท ทรัพย์สุนทรโลหะกิจ จำกัด,,7
14500000,ชุบโลหะ,0,เมืองสมุทรสาคร,พระรามที่ 2,,20740100725396,40,74000,สมุทรสาคร,,,2568,286.43,โคกขาม,แวมโก้ อินเตอร์เนชั่นแนล,40,25440,จ3-64(10)-7/39สค,แวมโก้ อินเตอร์เนชั่นแนล,0,0
32000000,แผ่นเหล็ก,0,เมืองสมุทรสาคร,,,20740600125485,50,74000,สมุทรสาคร,3,-,2568,444.33,ท่าทราย,บริษัท มหาชัย เมทัล จำกัด,40,25441,จ3-64(10)-1/48สค,บริษัท มหาชัย เมทัล จำกัด,,10
6200000,ชุบโลหะ และพ่นสีฝุ่น,200,เมืองสมุทรสาคร,เอกชัย,,20740201025381,12,74000,สมุทรสาคร,1,-,2568,166.4,คอกกระบือ,อาร์.ซี.เพลทติ้ง,8,25442,จ3-64(10)-10/38สค,อาร์.ซี.เพลทติ้ง,300,4
4250000,ทำชิ้นส่วนหรืออุปกรณ์จากโลหะ เช่น นอต สกรู และชุบโลหะทุกชนิด,300,เมืองสมุทรสาคร,,,20741000525522,5,74000,สมุทรสาคร,5,10/16,2568,65.18,คอกกระบือ,นางรัสรินทร์ ศรีพงศโรจน์,5,25443,จ3-64(10)-5/52สค,,458,0
1900000,ชุบโลหะ,350,เมืองสมุทรสาคร,เอกชัย,มั่งมีทรัพย์,20741700325462,12,74000,สมุทรสาคร,3,46/46,2568,108.98,คอกกระบือ,บริษัท มิลเลนเนี่ยม เพลทติ้ง จำกัด,10,25444,จ3-64(10)-3/46สค,บริษัท มิลเลนเนี่ยม เพลทติ้ง จำกัด,350,2
3700000,ชุบโลหะ,300,เมืองสมุทรสาคร,เลียบคลองสี่วาพาสวัสดิ์,,20741000425467,18,74000,สมุทรสาคร,1,99/20,2568,54.18,นาดี,นางสาวพลินี กล้าตลุมบอน,8,25445,จ3-64(10)-4/46สค,,1200,10
4800000,ชุบผิวโลหะด้วยสังกะสี,525,เมืองสมุทรสาคร,,,20740600325556,6,74000,สมุทรสาคร,2,63/79,2568,71,นาดี,บริษัท จี.เอส.กัลวาไนซ์ จำกัด,6,25446,จ3-64(10)-3/55สค,บริษัท จี.เอส.กัลวาไนซ์ จำกัด,1600,0
5000000,แผ่นเหล็กเคลือบสังกะสี และเคลือบสี,3600,เมืองสมุทรสาคร,-,-,20740400225485,50,74000,สมุทรสาคร,3,88,2568,2480.71,ท่าทราย,บริษัท มหาชัย เมททัล จำกัด,40,25447,จ3-64(10)-2/48สค,บริษัท มหาชัย เมททัล จำกัด,11200,10
16000000,ทำลวดหนามชุบสังกะสี ทำลวดหนาม ลวดตาข่าย,3120,เมืองสมุทรสาคร,เอกชัย,,10740800225327,26,74000,สมุทรสาคร,1,72/5,2568,183.5,นาดี,ห้างหุ้นส่วนจำกัด ธนาสินโลหะภัณฑ์,21,25448,3-64(10)-2/32สค,ห้างหุ้นส่วนจำกัด ธนาสินโลหะภัณฑ์,11200,5
25020000,เคลือบและอบสีแผ่นโลหะ,1830,เมืองสมุทรสาคร,พระรามที่ 2,,20740199425650,18,74000,สมุทรสาคร,8,73/4,2568,324.8,บางกระเจ้า,บริษัท สยามบ๊อกซ์ จำกัด,13,25449,จ3-64(10)-1/65สค,บริษัท สยามบ๊อกซ์ จำกัด,1830,5
9000000,"อบเหล็กและชุบเหล็กให้แข็ง กำลังการผลิต 30,000 กิโลกรัม/เดือน",1650,เมืองสมุทรสาคร,พระราม 2,,10740600225394,18,74000,สมุทรสาคร,1,63/9,2568,1043.77,บางน้ำจืด,บริษัท ยู.เค.เจ.การอบเหล็ก จำกัด,15,25450,3-64(10)-2/39สค,บริษัท ยู.เค.เจ.การอบเหล็ก จำกัด,1650,3
30000000,ผลิตผลิตภัณฑ์โลหะ เช่น หูจับหม้อ ตะขอแขวนผ้า ชิ้นส่วนอะไหล่รถยนต์ และชุบโลหะ,3200,เมืองสมุทรสาคร,,,20741700325587,24,74000,สมุทรสาคร,1,โฉนดทีึ่ดินเลขที่ 112836,2568,488.44,บ้านเกาะ,บริษัท เจนเนอรับ เพลตติ้ง อินดัสทรี จำกัด,14,25451,จ3-64(10)-3/58สค,บริษัท เจนเนอรับ เพลตติ้ง อินดัสทรี จำกัด,16000,10
118340000,ชุบ ขัด เจียร ตกแต่งแม่พิมพ์โลหะสำหรับทำผลิตภัณฑ์พลาสติก ผลิตและจำหน่ายผลิตภัณฑ์ในครัวเรือนเครื่องถ้วยชาม ของใช้ที่ทำจากเมลามีน และอื่นๆ,6440,เมืองสมุทรสาคร,พระราม 2,-,72100900125379,37,74000,สมุทรสาคร,2,1/132,2568,480.65,ท่าทราย,บริษัท ชีวามาลา จำกัด,22,25452,น.64(10)-1/2537-ญสส.,บริษัท ชีวามาลา จำกัด,6440,15
52700000,พิมพ์สี เคลือบเงาโลหะ พิมพ์ลวดลายบนโลหะและผลิตภาชนะกระป๋อง,4612,เมืองสมุทรสาคร,เศรษฐกิจ,,10741200125323,120,74000,สมุทรสาคร,7,41/3,2568,1966.69,ท่าทราย,บริษัท โอ.เอ็ม.แคน แอนด์ พริ้นติ้ง จำกัด,90,25453,3-64(10)-1/32สค,บริษัท โอ.เอ็ม.แคน แอนด์ พริ้นติ้ง จำกัด,8800,30
3000000,ชุบโลหะ,1500,เมืองสมุทรสาคร,เศรษฐกิจ 1,โรงแรมท็อปอินน์,20740500525396,16,74000,สมุทรสาคร,3,9/1,2568,290.1,นาดี,บริษัท แสงทวีทรัพย์โลหะกิจ (1997) จำกัด,11,25454,จ3-64(10)-5/39สค,บริษัท แสงทวีทรัพย์โลหะกิจ (1997) จำกัด,0,5
84000000,ชุบโลหะ และรับจ้างชุบชิ้นงานขนาดเล็ก,1050,เมืองสมุทรสาคร,-,-,20740600625468,147,74000,สมุทรสาคร,5,"12/17, 18, 23",2568,583.47,คอกกระบือ,บริษัท ฟงดา เอ็นเตอร์ไพรส์ จำกัด,91,25455,จ3-64(10)-6/46สค,บริษัท ฟงดา เอ็นเตอร์ไพรส์ จำกัด,5887,56
29180000,รับจ้างชุบโลหะเเละผลิตภัณฑ์โลหะอื่นๆ,1431,เมืองสมุทรสาคร,เลียบคลองสี่วาพาสวัสดิ์,,20740500725384,44,74000,สมุทรสาคร,6,11/10,2568,565.3,คอกกระบือ,บริษัท วรรณธนาพรีเมียร์ จำกัด,44,25456,จ3-64(10)-7/38สค,บริษัท วรรณธนาพรีเมียร์ จำกัด,2423,0
6500000,ชุบโลหะ กลึง เจาะ คว้าน กัด ไส เจียน หรือเชื่อมโลหะ,700,เมืองสมุทรสาคร,เอกชัย,เลียบคลองสี่วา,20740345925645,9,74000,สมุทรสาคร,5,30/64,2568,181,คอกกระบือ,บริษัท บีซีซี อินเตอร์โครม จำกัด,9,25457,จ3-64(10)-1/64สค,บริษัท บีซีซี อินเตอร์โครม จำกัด,2000,0
22000000,รับจ้างชุบโลหะ,2050,เมืองสมุทรสาคร,เอกชัย,คลองสี่วา,20740287725631,10,74000,สมุทรสาคร,1,87/5,2568,149.87,นาดี,บริษัท ฮก อินฟินิตี้ จำกัด,6,25458,จ3-64(10)-3/63สค,บริษัท ฮก อินฟินิตี้ จำกัด,8000,4
21000000,การชุบอูมิเนียมเส้น,1690,เมืองสมุทรสาคร,เอกชัย,กองพนันพล,20741600125590,16,74000,สมุทรสาคร,2,143/2,2568,481,บางน้ำจืด,บริษัท เดลต้าไดซ์ จำกัด,13,25459,จ3-64(10)-1/59สค,,2776,3
1630000000,ผลิตเหล็กเคลือบสีอลูมิเนียม-สังกะสี และแผ่นเหล็กเคลือบสี,13214,เมืองสมุทรสาคร,,,10740013225668,69,74000,สมุทรสาคร,6,"4,95-96",2568,7480.62,โคกขาม,บริษัท เอ็มพาวเวอร์สตีล จำกัด,69,25460,3-64(10)-2/66สค,บริษัท เอ็มพาวเวอร์สตีล จำกัด,35600,0
5800000,ชุบโลหะ,0,เมืองสมุทรสาคร,เอกชัย,เลียบคลองสี่วา,60740284925631,9,74000,สมุทรสาคร,5,30/64,2568,70,คอกกระบือ,บริษัท บีซีซี อินเตอร์โครม จำกัด,9,25461,อ2-64(10)-5/63สค,บริษัท บีซีซี อินเตอร์โครม จำกัด,1760,0
101000000,ผลิตและจำหน่ายสกรูและนอตทุกชนิด,3740,เมืองสมุทรสาคร,เศรษฐกิจ,,10740500325393,62,74000,สมุทรสาคร,5,53/5,2568,569.91,นาดี,บริษัท ที พี ซี สเตนเลส แอนด์ สตีล ฟาสเทนเนอร์ จำกัด,62,25462,3-64(10)-3/39สค,บริษัท ที พี ซี สเตนเลส แอนด์ สตีล ฟาสเทนเนอร์ จำกัด,5600,0
52000000,"ชุบแข็งโลหะและชุบโลหะต่าง ๆ กำลังการผลิตเหล็กชุบแข็ง 1,300 ตัน/ปี และเหล็กชุบผิว 2,400 ตัน/ปี",1925,เมืองสมุทรสาคร,เศรษฐกิจ,,10741800125392,30,74000,สมุทรสาคร,5,53/4,2568,919.56,นาดี,บริษัท วี.เอส.ฮีททรีทเมนต์ จำกัด,27,25463,3-64(10)-1/39สค,บริษัท วี.เอส.ฮีททรีทเมนต์ จำกัด,18892,3
3800000,ทำชิ้นส่วนผลิตภัณฑ์โลหะ,0,เมืองสมุทรสาคร,เลียบคลองเทพกาญจนา,เทพกาญจนา,20740300725451,12,74000,สมุทรสาคร,6,25/1,2568,80.5,บางน้ำจืด,ห้างหุ้นส่วนจำกัด พี.เอ็ม.ซี.บล๊อค,11,25464,จ3-64(10)-7/45สค,ห้างหุ้นส่วนจำกัด พี.เอ็ม.ซี.บล๊อค,0,1
7243968,ชุบและปั๊มโลหะ,177,เมืองสมุทรสาคร,เลียบคลองเทพกาญจนา,-,20743000125444,20,74000,สมุทรสาคร,5,15/5,2568,141,คอกกระบือ,เอส พี การชุบ,15,25465,จ3-64(10)-1/44สค,เอส พี การชุบ,200,5
2700000,ชุบโลหะ,180,เมืองสมุทรสาคร,,,20742900125454,9,74000,สมุทรสาคร,6,19/10,2568,61.75,คอกกระบือ,ปักธงชัยการชุบ,9,25466,จ3-64(10)-1/45สค,ปักธงชัยการชุบ,180,0
350000,ชุบโลหะ,344,เมืองสมุทรสาคร,,วิเศษสุขนคร,20740700125559,8,74000,สมุทรสาคร,2,39/123-124,2568,108.47,บางน้ำจืด,นายวิชิต มณีจันทา,8,25467,จ3-64(10)-1/55สค,,344,0
1100000,ชุบโลหะ,400,เมืองสมุทรสาคร,กองพนันพล,,10740500425342,5,74000,สมุทรสาคร,2,131,2568,76.59,บางน้ำจืด,นายแสนลับ พิสมัย,4,25468,3-64(10)-4/34สค,,400,1
0,ชุบโลหะ,1600,เมืองสมุทรสาคร,เอกชัย,ราษฎรพัฒนา,20741100325369,23,74000,สมุทรสาคร,4,20/32,2568,116.51,คอกกระบือ,บริษัท ตะวันรุ่งการค้า จำกัด,12,25469,จ3-64(10)-3/36สค,บริษัท ตะวันรุ่งการค้า จำกัด,1600,11
8500000,ชุบอลูมิเนียม และทำอุปกรณ์เครื่องเสียง เช่น แผ่นระบายความร้อน หน้าปัดเครื่องขยายเสียง มือจับเครื่องขยายเสียง,315,เมืองสมุทรสาคร,เอกชัย,,20740001125373,38,74000,สมุทรสาคร,2,35/29-32,2568,287,บางน้ำจืด,ห้างหุ้นส่วนจำกัด คิงซาวด์ อลูมิเนียม,34,25470,จ3-64(10)-11/37สค,ห้างหุ้นส่วนจำกัด คิงซาวด์ อลูมิเนียม,1200,4
2000000,อัดเศษเหล็ก คัดแยกวัสดุที่ไม่ใช้แล้ว ตัดและพับโลหะ,2400,เมืองสมุทรสาคร,เลียบคลองสี่วาพาสวัสดิ์,ทวีสุข,20742000125412,35,74000,สมุทรสาคร,3,92/2,2568,149,นาดี,บริษัท ซัน สตีล กรุ๊ป จำกัด,28,25471,จ3-64(11)-1/41สค,บริษัท ซัน สตีล กรุ๊ป จำกัด,7080,7
1600000,อัดเศษโลหะ และตัดโลหะ,0,เมืองสมุทรสาคร,เอกชัย,,20741100125538,6,74000,สมุทรสาคร,2,35/281,2568,150,บางน้ำจืด,บริษัท ธราธนะพัฒน์ สตีล จำกัด,6,25472,จ3-64(11)-1/53สค,บริษัท ธราธนะพัฒน์ สตีล จำกัด,,0
20000000,อัดเศษโลหะ เช่น เหล็ก,2949,เมืองสมุทรสาคร,,,20740051625686,20,74000,สมุทรสาคร,6,39/3-4,2568,483.69,พันท้ายนรสิงห์,บริษัท เอบี สตีล จำกัด,20,25473,จ3-64(11)-3/68สค,บริษัท เอบี สตีล จำกัด,11082,0
5000000,ตัดและอัดโลหะ,1380,เมืองสมุทรสาคร,เลียบคลองสี่วาพาสวัสดิ์,ทวีสุข,20740201425490,46,74000,สมุทรสาคร,3,92/6,2568,192.72,นาดี,บริษัท พีดีที สตีล จำกัด,41,25474,จ3-64(11)-14/49สค,บริษัท พีดีที สตีล จำกัด,7014,5
21500000,อัดเศษโลหะ,780,เมืองสมุทรสาคร,,,20740038325673,20,74000,สมุทรสาคร,1,48/412,2568,95,คอกกระบือ,บริษัท ไทยโก้ เมททอลส์ โปรเซสซิ่ง จำกัด,15,25475,จ3-64(11)-3/67สค,บริษัท ไทยโก้ เมททอลส์ โปรเซสซิ่ง จำกัด,2054,5
40000000,ตัดเหล็ก,5400,เมืองสมุทรสาคร, , ,20740600425372,9,74000,สมุทรสาคร,,,2568,140,โคกขาม,คุณสุวรรณี ยงวงศ์ไพบูลย์,9,25476,จ3-64(12)-4/37สค,คุณสุวรรณี ยงวงศ์ไพบูลย์,36800,0
1300000,การตัดแผ่นโลหะ,448,เมืองสมุทรสาคร,เลียบคลองสี่วาพาสวัสดิ์,ทวีสุข,20741800325461,5,74000,สมุทรสาคร,3,92/1,2568,467,นาดี,นายปัญญา ตั้งฤทัยวานิชย์,4,25477,จ3-64(12)-3/46สค,,448,1
11500000,ตัด พับ กลึง ม้วน และเชื่อมโลหะ,0,เมืองสมุทรสาคร,เศรษฐกิจ1,,20740800325398,7,74000,สมุทรสาคร,5,,2568,146,นาดี,นายภาสกร เตชะมหพันธ์,7,25478,จ3-64(12)-3/39สค,,0,0
9800000,การตัด พับ หรือม้วนโลหะ,0,เมืองสมุทรสาคร,เอกชัย,,20740601325480,6,74000,สมุทรสาคร,2,35/169,2568,68.81,บางน้ำจืด,นายอนันต์ แซ่โง้ว,6,25479,จ3-64(12)-13/48สค,,0,0
26000000,กลึง คว้าน เจาะ ไส ม้วน เชื่อมโลหะ,0,เมืองสมุทรสาคร,,,20740002425517,11,74000,สมุทรสาคร,4,79,2568,296,ชัยมงคล,บริษัท บอนด์ แมชชินเนอรี่ จำกัด,11,25480,จ3-64(12)-24/51สค,บริษัท บอนด์ แมชชินเนอรี่ จำกัด,0,0
16800000,ตัดโลหะทุกชนิด คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษทองเหลือง ทองแดง อลูมิเนียม สแตนเลส เศษโลหะ เศษกระดาษ เศษพลาสติก,0,เมืองสมุทรสาคร,เอกชัย,รัชดา-ฟาคอน,20740201525489,12,74000,สมุทรสาคร,4,72/59-60,2568,345.1,คอกกระบือ,บริษัท ต้าซิน เอ็นเตอร์ไพรส์ จำกัด,5,25481,จ3-64(12)-15/48สค,บริษัท ต้าซิน เอ็นเตอร์ไพรส์ จำกัด,0,7
22500000,ตัด พับ ปั๊มรูปโลหะ,1400,เมืองสมุทรสาคร,พระรามที่ 2,อนามัย,20740800425453,21,74000,สมุทรสาคร,1,-,2568,380,บางน้ำจืด,บริษัท ซี.ซี.พี. เมททอล จำกัด,21,25482,จ3-64(12)-4/45สค,บริษัท ซี.ซี.พี. เมททอล จำกัด,7460,0
5500000,ผลิตและจำหน่ายชิ้นงานสแตนเลส และเหล็กดำ,490,เมืองสมุทรสาคร,,,20740380425642,16,74000,สมุทรสาคร,6,34/1,2568,208.8,บางน้ำจืด,สมพรการช่าง,8,25483,จ3-64(12)-16/64สค,สมพรการช่าง,3200,8
0,ตัด พับ ม้วนโลหะ,0,เมืองสมุทรสาคร,พระรามที่ 2,,20740004425481,21,74000,สมุทรสาคร,4,9/11,2568,1816,นาดี,บริษัท ศราธร เมทอล จำกัด,6,25484,จ3-64(12)-44/48สค,บริษัท ศราธร เมทอล จำกัด,0,15
13800000,ทำผลิตภัณฑ์จากโลหะ เช่น การตัด พับ ม้วน โลหะ กลึง เจาะ และเชื่อม,1200,เมืองสมุทรสาคร,,,20740195125635,20,74000,สมุทรสาคร,8,19/9,2568,273.5,บางกระเจ้า,ห้างหุ้นส่วนจำกัด สมการช่าง,20,25485,จ3-64(12)-24/63สค,ห้างหุ้นส่วนจำกัด สมการช่าง,3200,0
168000000,"ผลิตแผ่นการ์พเรล (ราวกันอันตราย) ผลิตเสาไฟฟ้าที่ทำจากโลหะ ผลิตหมุดจราจร และโรงเชื่อมเหล็ก การทำป้ายเครื่องหมายตราสัญลักษณ์จากโลหะหรือพลาสติก เช่น ผลิตป้ายพลังงานแสงอาทิตย์, หมุดพลังงานแสงอาทิตย์,โคมไฟจราจรแบบกระพริบ,กรวยยาง,หลักล้มลุก,เป้าสะท้อนแสง,แบริเออร์,แผงกั้นจราจร และอุปกรณ์เสริมความปลอดภัยลดแรงปะทะ (Crash Cushion) ผลิต ประกอบโคมไฟฟ้าสำหรับให้แสงสว่างบนถนน ",5304,เมืองสมุทรสาคร,,,20740272525632,73,74000,สมุทรสาคร,4,9/8,2568,480.08,บางกระเจ้า,บริษัท อาคารเนย์ทร้าฟฟิค จำกัด,60,25486,จ3-64(12)-32/63สค,บริษัท อาคารเนย์ทร้าฟฟิค จำกัด,17128,13
38000000,ตัดเหล็ก,5400,เมืองสมุทรสาคร,พระราม 2,,20741200225378,30,74000,สมุทรสาคร,1,108/3,2568,1162,บางน้ำจืด,บริษัท พีเอส สตีล โปรเซสซิ่ง จำกัด,25,25487,จ3-64(12)-2/37สค,บริษัท พีเอส สตีล โปรเซสซิ่ง จำกัด,12800,5
449100000,ตัด พับ ม้วน ขึ้นรูปแผ่นโลหะ,3540,เมืองสมุทรสาคร,พระรามที่ 2,,20740201125488,45,74000,สมุทรสาคร,1,90/9,2568,815.25,บางน้ำจืด,บริษัท พีเอส สตีล โปรเซสซิ่ง เซ็นเตอร์ จำกัด,39,25488,จ3-64(12)-11/48สค,บริษัท พีเอส สตีล โปรเซสซิ่ง เซ็นเตอร์ จำกัด,13091,6
8500000,รับจ้างปั๊มโลหะ,1950,เมืองสมุทรสาคร,,,20741000425368,50,74000,สมุทรสาคร,6,76/91,2568,136.5,นาดี,บริษัท ไพโอเนียร์ ลิฟท์ แอนด์ เครน จำกัด,50,25489,จ3-64(12)-4/36สค,บริษัท ไพโอเนียร์ ลิฟท์ แอนด์ เครน จำกัด,4025,0
42000000,ทำผลิตภัณฑ์โลหะที่ใช้ในงานก่อสร้าง และตัดพับหรือม้วนโลหะ,1864,เมืองสมุทรสาคร,พระรามที่ 2,ท่าน้ำบ้านไร่,20740301825581,29,74000,สมุทรสาคร,1,36/17,2568,478.95,บางน้ำจืด,บริษัท ชิงชัยโลหะการ จำกัด,25,25490,จ3-64(12)-18/58สค,บริษัท ชิงชัยโลหะการ จำกัด,8828,4
42000000,ตัดเหล็กเป็นแผ่นขนาดต่าง ๆ,1800,เมืองสมุทรสาคร,เอกชัย,เทพกาญจนา,20743200125442,52,74000,สมุทรสาคร,6,2/2,2568,240,บางน้ำจืด,บริษัท ซินซุ่นหลี จำกัด,32,25491,จ3-64(12)-1/44สค,บริษัท ซินซุ่นหลี จำกัด,0,20
720000,ตัดเหล็กเส้น พับเหล็กฉาก,1560,เมืองสมุทรสาคร,พระราม 2,,20742100125429,11,74000,สมุทรสาคร,1,99/4,2568,92.5,บางน้ำจืด,บริษัท คณิตสตีล จำกัด,9,25492,จ3-64(12)-1/42สค,บริษัท คณิตสตีล จำกัด,1560,2
0,ซื้อมาขายไป แผ่นพลาสติก พีวีซี แผ่นทองแดง แผ่นนิเกิล แผ่นเหล็กซิ้งค์ แผ่นทองเหลือง แผ่นสแตนเลส เคมีภัณฑ์ อุปกรณ์เครื่องต่าง ๆ สำหรับอุตสาหกรรมชุบโลหะและตัดแผ่นนิเกิล,103478,เมืองสมุทรสาคร,-,บางกระดี่ 9,82290200125613,0,74000,สมุทรสาคร,,"6,8",2568,0,โคกขาม,บริษัท พาต้า เคมีคอล แอนด์ แมชชีนเนอรี่ จำกัด,0,25493,น.64(12)-1/2561-นสค.,บริษัท พาต้า เคมีคอล แอนด์ แมชชีนเนอรี่ จำกัด,103478,0
60000000,"ผลิตอุปกรณ์จราจร เช่น ป้ายจราจร, เสาไฟฟ้า, การ์ดเรล (กันชน)",1600,เมืองสมุทรสาคร,,,20740170325689,9,74000,สมุทรสาคร,,โฉนดที่ดินเลขที่ 168356,2568,287.4,พันท้ายนรสิงห์,บริษัท จี.พี.เอส.คอมเมอร์เชียล จำกัด,9,25494,จ3-64(12)-27/68สค,บริษัท จี.พี.เอส.คอมเมอร์เชียล จำกัด,5108,0
183000000,การนำเหล็กม้วนมาตัดเป็นแผ่น,5166,เมืองสมุทรสาคร,เจษฎาวิถี,,82290100225562,8,74000,สมุทรสาคร,1,30/131,2568,210,โคกขาม,บริษัท ธ.พุทธรักษา จำกัด,6,25495,น.64(12)-2/2556-นสค.,บริษัท ธ.พุทธรักษา จำกัด,5166,2
11000000,"ผลิตเสาไฟฟ้าแสงสว่าง, เสาไฟจราจร, ดวงโคมไฟฟ้า และตัด พับ โลหะ",475,เมืองสมุทรสาคร,,,20740070325664,10,74000,สมุทรสาคร,1,โฉนดที่ดินเลขที่ 179264,2568,390,บ้านเกาะ,บริษัท ดี เอส เอ ทราฟฟิค คอมมูนิเคชั่นส์ จำกัด,8,25496,จ3-64(12)-7/66สค,บริษัท ดี เอส เอ ทราฟฟิค คอมมูนิเคชั่นส์ จำกัด,1981,2
