VALUE,QUARTER,SOURCE,_id,SEX,INDUSTRY,UNIT,REGION,YEAR
183.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3910,หญิง, กิจกรรมบริการด้านอื่น ๆ ,พันคน,ภาคกลาง,2566
61.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3911,หญิง, กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน ,พันคน,ภาคกลาง,2566
0.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3912,หญิง, กิจกรรมขององค์การระหว่างประเทศ,พันคน,ภาคกลาง,2566
3.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3913,หญิง, ไม่ทราบ,พันคน,ภาคกลาง,2566
1671.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3914,ชาย,เกษตรกรรม การป่าไม้ และการประมง,พันคน,ภาคเหนือ,2566
8.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3915,ชาย,การทำเหมืองแร่ และเหมืองหิน,พันคน,ภาคเหนือ,2566
252.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3916,ชาย, การผลิต,พันคน,ภาคเหนือ,2566
11.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3917,ชาย, ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,พันคน,ภาคเหนือ,2566
7.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3918,ชาย, การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,พันคน,ภาคเหนือ,2566
278.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3919,ชาย, การก่อสร้าง,พันคน,ภาคเหนือ,2566
430.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3920,ชาย, การขายส่ง และการขายปลีก การซ่อมยานยนต์,พันคน,ภาคเหนือ,2566
78.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3921,ชาย, การขนส่ง และสถานที่เก็บสินค้า,พันคน,ภาคเหนือ,2566
120.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3922,ชาย, ที่พักแรมและบริการด้านอาหาร,พันคน,ภาคเหนือ,2566
8.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3923,ชาย,  ข้อมูลข่าวสารและการสื่อสาร,พันคน,ภาคเหนือ,2566
29.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3924,ชาย,กิจกรรมทางการเงินและการประกันภัย,พันคน,ภาคเหนือ,2566
9.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,3925,ชาย, กิจกรรมอสังหาริมทรัพย์,พันคน,ภาคเหนือ,2566
