จำนวน,ที่มา,จังหวัด,_id,ข้อมูล,อำเภอ,ปีงบประมาณ,หน่วยงาน,หน่วย
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,126,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.กระสัง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,127,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.กลันทา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,128,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.ถลุงเหล็ก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,129,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.บัวทอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,130,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.บ้านยาง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,131,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.พระครู,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,132,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.เมืองฝาง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,133,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.ลุมปุ๊ก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,134,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.สวายจีก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,135,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.สองห้อง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,136,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.สะแกซำ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,137,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.สะแกโพรง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,138,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เมืองบุรีรัมย์,2568,อบต.เสม็ด,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,139,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ละหานทราย,2568,เทศบาลตำบลตาจง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,140,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ละหานทราย,2568,เทศบาลตำบลละหานทราย,ตัน
