จังหวัด,_id,จำนวนรถ,ประเภทเชื้อเพลิง,ประเภทรถ,ประเภทกฎหมาย
อุดรธานี,4159,50,ไม่ใช้เชื้อเพลิง,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุดรธานี,4160,11,ไม่ระบุ,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุตรดิตถ์,4161,1,แก๊ส LPG +ดีเซล,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุตรดิตถ์,4162,12197,ดีเซล,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุตรดิตถ์,4163,280,เบนซิน,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุตรดิตถ์,4164,80,ไม่ใช้เชื้อเพลิง,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุตรดิตถ์,4165,1095,ไม่ระบุ,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุทัยธานี,4166,82,ดีเซล,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุทัยธานี,4167,10,เบนซิน,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุทัยธานี,4168,3,ไม่ใช้เชื้อเพลิง,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุทัยธานี,4169,249,ไม่ระบุ,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุบลราชธานี,4170,157,ดีเซล,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุบลราชธานี,4171,15,เบนซิน,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุบลราชธานี,4172,2,ไม่ใช้เชื้อเพลิง,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
อุบลราชธานี,4173,27,ไม่ระบุ,รย. 15 รถใช้ในงานเกษตรกรรม,รถยนต์
กระบี่,4174,9,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
กรุงเทพมหานคร,4175,48,ดีเซล,รย. 16 รถพ่วง,รถยนต์
กรุงเทพมหานคร,4176,6,เบนซิน,รย. 16 รถพ่วง,รถยนต์
กรุงเทพมหานคร,4177,7167,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
กรุงเทพมหานคร,4178,448,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
กาญจนบุรี,4179,4,ดีเซล,รย. 16 รถพ่วง,รถยนต์
กาญจนบุรี,4180,13,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
กาญจนบุรี,4181,10,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
กาญจนบุรี,4182,,,รย. 16 รถพ่วง,รถยนต์
กาฬสินธุ์,4183,1,เบนซิน,รย. 16 รถพ่วง,รถยนต์
กาฬสินธุ์,4184,4,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
กาฬสินธุ์,4185,1,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
กาฬสินธุ์,4186,,,รย. 16 รถพ่วง,รถยนต์
กำแพงเพชร,4187,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
กำแพงเพชร,4188,13,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
กำแพงเพชร,4189,1,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
กำแพงเพชร,4190,,,รย. 16 รถพ่วง,รถยนต์
ขอนแก่น,4191,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
ขอนแก่น,4192,30,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ขอนแก่น,4193,11,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
ขอนแก่น,4194,,,รย. 16 รถพ่วง,รถยนต์
จันทบุรี,4195,14,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ฉะเชิงเทรา,4196,9,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ฉะเชิงเทรา,4197,1,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
ชลบุรี,4198,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
ชลบุรี,4199,1,เบนซิน,รย. 16 รถพ่วง,รถยนต์
ชลบุรี,4200,347,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ชลบุรี,4201,2,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
ชัยนาท,4202,3,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ชัยนาท,4203,,,รย. 16 รถพ่วง,รถยนต์
ชัยภูมิ,4204,3,ดีเซล,รย. 16 รถพ่วง,รถยนต์
ชัยภูมิ,4205,7,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ชัยภูมิ,4206,,,รย. 16 รถพ่วง,รถยนต์
ชุมพร,4207,8,ดีเซล,รย. 16 รถพ่วง,รถยนต์
ชุมพร,4208,1,เบนซิน,รย. 16 รถพ่วง,รถยนต์
ชุมพร,4209,5,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ชุมพร,4210,,,รย. 16 รถพ่วง,รถยนต์
เชียงราย,4211,26,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
เชียงใหม่,4212,46,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
เชียงใหม่,4213,9,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
เชียงใหม่,4214,,,รย. 16 รถพ่วง,รถยนต์
ตรัง,4215,7,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ตราด,4216,,,รย. 16 รถพ่วง,รถยนต์
ตาก,4217,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
ตาก,4218,5,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
ตาก,4219,,,รย. 16 รถพ่วง,รถยนต์
นครนายก,4220,4,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นครปฐม,4221,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
นครปฐม,4222,32,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นครปฐม,4223,1,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
นครพนม,4224,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
นครพนม,4225,1,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นครราชสีมา,4226,7,ดีเซล,รย. 16 รถพ่วง,รถยนต์
นครราชสีมา,4227,541,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นครราชสีมา,4228,2,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
นครราชสีมา,4229,,,รย. 16 รถพ่วง,รถยนต์
นครศรีธรรมราช,4230,9,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นครศรีธรรมราช,4231,2,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
นครสวรรค์,4232,9,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นครสวรรค์,4233,,,รย. 16 รถพ่วง,รถยนต์
นนทบุรี,4234,40,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นนทบุรี,4235,1,ไม่ระบุ,รย. 16 รถพ่วง,รถยนต์
นราธิวาส,4236,1,ดีเซล,รย. 16 รถพ่วง,รถยนต์
นราธิวาส,4237,2,ไม่ใช้เชื้อเพลิง,รย. 16 รถพ่วง,รถยนต์
นราธิวาส,4238,,,รย. 16 รถพ่วง,รถยนต์
