VALUE,QUARTER,AREA,SOURCE,_id,REG,AGEGROUP,UNIT,YEAR
380.99,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,182,ภาคตะวันออกเฉียงเหนือ,25-29 ปี,พันคน,2567
288.5,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,183,ภาคตะวันออกเฉียงเหนือ,30-34 ปี,พันคน,2567
218.8,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,184,ภาคตะวันออกเฉียงเหนือ,35-39 ปี,พันคน,2567
621.66,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,185,ภาคตะวันออกเฉียงเหนือ,40-49 ปี,พันคน,2567
868.53,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,186,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,พันคน,2567
1243.11,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,187,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,พันคน,2567
461.04,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,188,ภาคเหนือ,15-19 ปี,พันคน,2567
500.07,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,189,ภาคเหนือ,20-24 ปี,พันคน,2567
501.8,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,190,ภาคเหนือ,25-29 ปี,พันคน,2567
449.47,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,191,ภาคเหนือ,30-34 ปี,พันคน,2567
376.8,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,192,ภาคเหนือ,35-39 ปี,พันคน,2567
875.48,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,193,ภาคเหนือ,40-49 ปี,พันคน,2567
1130.58,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,194,ภาคเหนือ,50-59 ปี,พันคน,2567
1886.23,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,195,ภาคเหนือ,60 ปีขึ้นไป,พันคน,2567
246.92,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,196,ภาคเหนือ,15-19 ปี,พันคน,2567
269.5,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,197,ภาคเหนือ,20-24 ปี,พันคน,2567
272.05,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,198,ภาคเหนือ,25-29 ปี,พันคน,2567
243.75,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,199,ภาคเหนือ,30-34 ปี,พันคน,2567
203.33,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,200,ภาคเหนือ,35-39 ปี,พันคน,2567
468.58,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,201,ภาคเหนือ,40-49 ปี,พันคน,2567
601.96,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,202,ภาคเหนือ,50-59 ปี,พันคน,2567
1005.58,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,203,ภาคเหนือ,60 ปีขึ้นไป,พันคน,2567
438.93,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,204,ภาคใต้,15-19 ปี,พันคน,2567
472.53,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,205,ภาคใต้,20-24 ปี,พันคน,2567
477.76,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,206,ภาคใต้,25-29 ปี,พันคน,2567
457.12,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,207,ภาคใต้,30-34 ปี,พันคน,2567
434.86,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,208,ภาคใต้,35-39 ปี,พันคน,2567
903.07,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,209,ภาคใต้,40-49 ปี,พันคน,2567
886.84,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,210,ภาคใต้,50-59 ปี,พันคน,2567
1085.62,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,211,ภาคใต้,60 ปีขึ้นไป,พันคน,2567
227.36,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,212,ภาคใต้,15-19 ปี,พันคน,2567
249.66,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,213,ภาคใต้,20-24 ปี,พันคน,2567
254.03,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,214,ภาคใต้,25-29 ปี,พันคน,2567
240.22,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,215,ภาคใต้,30-34 ปี,พันคน,2567
225.58,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,216,ภาคใต้,35-39 ปี,พันคน,2567
464.97,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,217,ภาคใต้,40-49 ปี,พันคน,2567
453.6,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,218,ภาคใต้,50-59 ปี,พันคน,2567
556.8,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,219,ภาคใต้,60 ปีขึ้นไป,พันคน,2567
340.12,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,220,กรุงเทพมหานคร,15-19 ปี,พันคน,2567
495.42,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,221,กรุงเทพมหานคร,20-24 ปี,พันคน,2567
645.39,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,222,กรุงเทพมหานคร,25-29 ปี,พันคน,2567
821.69,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,223,กรุงเทพมหานคร,30-34 ปี,พันคน,2567
917.83,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,224,กรุงเทพมหานคร,35-39 ปี,พันคน,2567
1421.55,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,225,กรุงเทพมหานคร,50-59 ปี,พันคน,2567
1456.74,ไตรมาส 2,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,226,กรุงเทพมหานคร,60 ปีขึ้นไป,พันคน,2567
634.88,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,227,ภาคกลาง,15-19 ปี,พันคน,2567
828.5,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,228,ภาคกลาง,20-24 ปี,พันคน,2567
957.8,ไตรมาส 2,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,229,ภาคกลาง,25-29 ปี,พันคน,2567
