province,﻿year,sex,quarter,_id,region,value,unit,source
อำนาจเจริญ,2563,หญิง,ไตรมาส 3,204,ภาคตะวันออกเฉียงเหนือ,61.2,พันคน,สำนักงานสถิติแห่งชาติ
อุดรธานี,2563,ชาย,ไตรมาส 3,205,ภาคตะวันออกเฉียงเหนือ,350.9,พันคน,สำนักงานสถิติแห่งชาติ
อุดรธานี,2563,หญิง,ไตรมาส 3,206,ภาคตะวันออกเฉียงเหนือ,285.6,พันคน,สำนักงานสถิติแห่งชาติ
อุบลราชธานี,2563,ชาย,ไตรมาส 3,207,ภาคตะวันออกเฉียงเหนือ,498.7,พันคน,สำนักงานสถิติแห่งชาติ
อุบลราชธานี,2563,หญิง,ไตรมาส 3,208,ภาคตะวันออกเฉียงเหนือ,381.9,พันคน,สำนักงานสถิติแห่งชาติ
เลย,2563,ชาย,ไตรมาส 3,209,ภาคตะวันออกเฉียงเหนือ,171.2,พันคน,สำนักงานสถิติแห่งชาติ
เลย,2563,หญิง,ไตรมาส 3,210,ภาคตะวันออกเฉียงเหนือ,143.4,พันคน,สำนักงานสถิติแห่งชาติ
กระบี่,2563,ชาย,ไตรมาส 3,211,ภาคใต้,120.4,พันคน,สำนักงานสถิติแห่งชาติ
กระบี่,2563,หญิง,ไตรมาส 3,212,ภาคใต้,95.3,พันคน,สำนักงานสถิติแห่งชาติ
ชุมพร,2563,ชาย,ไตรมาส 3,213,ภาคใต้,170.1,พันคน,สำนักงานสถิติแห่งชาติ
ชุมพร,2563,หญิง,ไตรมาส 3,214,ภาคใต้,116.0,พันคน,สำนักงานสถิติแห่งชาติ
ตรัง,2563,ชาย,ไตรมาส 3,215,ภาคใต้,197.8,พันคน,สำนักงานสถิติแห่งชาติ
ตรัง,2563,หญิง,ไตรมาส 3,216,ภาคใต้,178.8,พันคน,สำนักงานสถิติแห่งชาติ
นครศรีธรรมราช,2563,ชาย,ไตรมาส 3,217,ภาคใต้,496.0,พันคน,สำนักงานสถิติแห่งชาติ
นครศรีธรรมราช,2563,หญิง,ไตรมาส 3,218,ภาคใต้,408.0,พันคน,สำนักงานสถิติแห่งชาติ
นราธิวาส,2563,ชาย,ไตรมาส 3,219,ภาคใต้,204.4,พันคน,สำนักงานสถิติแห่งชาติ
นราธิวาส,2563,หญิง,ไตรมาส 3,220,ภาคใต้,141.0,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2563,ชาย,ไตรมาส 3,221,ภาคใต้,169.7,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2563,หญิง,ไตรมาส 3,222,ภาคใต้,140.5,พันคน,สำนักงานสถิติแห่งชาติ
พังงา,2563,ชาย,ไตรมาส 3,223,ภาคใต้,91.9,พันคน,สำนักงานสถิติแห่งชาติ
พังงา,2563,หญิง,ไตรมาส 3,224,ภาคใต้,60.9,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2563,ชาย,ไตรมาส 3,225,ภาคใต้,161.0,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2563,หญิง,ไตรมาส 3,226,ภาคใต้,149.2,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2563,ชาย,ไตรมาส 3,227,ภาคใต้,178.2,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2563,หญิง,ไตรมาส 3,228,ภาคใต้,140.5,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2563,ชาย,ไตรมาส 3,229,ภาคใต้,125.9,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2563,หญิง,ไตรมาส 3,230,ภาคใต้,103.2,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2563,ชาย,ไตรมาส 3,231,ภาคใต้,82.6,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2563,หญิง,ไตรมาส 3,232,ภาคใต้,50.5,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2563,ชาย,ไตรมาส 3,233,ภาคใต้,455.9,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2563,หญิง,ไตรมาส 3,234,ภาคใต้,420.0,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2563,ชาย,ไตรมาส 3,235,ภาคใต้,85.1,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2563,หญิง,ไตรมาส 3,236,ภาคใต้,61.7,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฎร์ธานี,2563,ชาย,ไตรมาส 3,237,ภาคใต้,341.5,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฎร์ธานี,2563,หญิง,ไตรมาส 3,238,ภาคใต้,275.3,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2563,ชาย,ไตรมาส 4,239,กรุงเทพมหานคร,2859.9,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2563,หญิง,ไตรมาส 4,240,กรุงเทพมหานคร,2622.8,พันคน,สำนักงานสถิติแห่งชาติ
กาญจนบุรี,2563,ชาย,ไตรมาส 4,241,ภาคกลาง,256.9,พันคน,สำนักงานสถิติแห่งชาติ
กาญจนบุรี,2563,หญิง,ไตรมาส 4,242,ภาคกลาง,201.6,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2563,ชาย,ไตรมาส 4,243,ภาคกลาง,194.8,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2563,หญิง,ไตรมาส 4,244,ภาคกลาง,177.5,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2563,ชาย,ไตรมาส 4,245,ภาคกลาง,258.2,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2563,หญิง,ไตรมาส 4,246,ภาคกลาง,191.3,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2563,ชาย,ไตรมาส 4,247,ภาคกลาง,603.1,พันคน,สำนักงานสถิติแห่งชาติ
