﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2568,ไม่ทราบ,ไตรมาส 4,163,เขตเทศบาล,ภาคกลาง,62.83,พันคน,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,164,นอกเขตเทศบาล,ภาคใต้,86.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,อื่น ๆ,ไตรมาส 4,165,นอกเขตเทศบาล,ภาคใต้,6.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 1,166,เขตเทศบาล,กรุงเทพมหานคร,120.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 1,167,เขตเทศบาล,กรุงเทพมหานคร,244.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 1,168,เขตเทศบาล,กรุงเทพมหานคร,1125.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 1,169,เขตเทศบาล,กรุงเทพมหานคร,987.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,170,เขตเทศบาล,กรุงเทพมหานคร,789.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,171,เขตเทศบาล,กรุงเทพมหานคร,305.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,172,เขตเทศบาล,กรุงเทพมหานคร,1.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 1,173,เขตเทศบาล,กรุงเทพมหานคร,1694.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,174,เขตเทศบาล,กรุงเทพมหานคร,302.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,175,เขตเทศบาล,กรุงเทพมหานคร,100.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 1,176,เขตเทศบาล,กรุงเทพมหานคร,69.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 1,177,เขตเทศบาล,กลาง,145.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 1,178,เขตเทศบาล,กลาง,275.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 1,179,เขตเทศบาล,กลาง,815.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 1,180,เขตเทศบาล,กลาง,829.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,181,เขตเทศบาล,กลาง,678.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,182,เขตเทศบาล,กลาง,255.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,183,เขตเทศบาล,กลาง,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 1,184,เขตเทศบาล,กลาง,883.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,185,เขตเทศบาล,กลาง,295.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,186,เขตเทศบาล,กลาง,73.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 1,187,เขตเทศบาล,กลาง,147.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 1,188,เขตเทศบาล,กลาง,48.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 1,189,นอกเขตเทศบาล,กลาง,84.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 1,190,นอกเขตเทศบาล,กลาง,463.1,พันคน,สำนักงานสถิติแห่งชาติ
