จำนวน,กลุ่มอายุ,_id,ปี,เพศ,จังหวัด,ประเภทแรงงาน,หน่วย
5634,55 - 59,21209,2561,ชาย,เพชรบูรณ์,แรงงานในระบบ,คน
1716,60 ขึ้นไป,21210,2561,ชาย,เพชรบูรณ์,แรงงานในระบบ,คน
88,15 - 19,21211,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
9222,20 - 24,21212,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
7270,25 - 29,21213,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
10400,30 - 34,21214,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
9570,35 - 39,21215,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
6831,40 - 44,21216,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
5376,45 - 49,21217,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
6884,50 - 54,21218,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
5098,55 - 59,21219,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
1744,60 ขึ้นไป,21220,2561,หญิง,เพชรบูรณ์,แรงงานในระบบ,คน
6455,15 - 19,21221,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
11836,20 - 24,21222,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
14450,25 - 29,21223,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
14625,30 - 34,21224,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
14640,35 - 39,21225,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
14956,40 - 44,21226,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
22840,45 - 49,21227,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
26825,50 - 54,21228,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
21921,55 - 59,21229,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
47236,60 ขึ้นไป,21230,2561,ชาย,เพชรบูรณ์,แรงงานนอกระบบ,คน
4018,15 - 19,21231,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
5072,20 - 24,21232,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
9131,25 - 29,21233,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
8897,30 - 34,21234,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
11472,35 - 39,21235,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
19404,40 - 44,21236,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
17551,45 - 49,21237,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
22586,50 - 54,21238,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
21442,55 - 59,21239,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
27444,60 ขึ้นไป,21240,2561,หญิง,เพชรบูรณ์,แรงงานนอกระบบ,คน
36135,15 - 19,21241,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
176173,20 - 24,21242,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
170982,25 - 29,21243,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
128734,30 - 34,21244,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
131918,35 - 39,21245,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
142310,40 - 44,21246,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
152402,45 - 49,21247,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
140533,50 - 54,21248,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
120339,55 - 59,21249,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
54547,60 ขึ้นไป,21250,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
18747,15 - 19,21251,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
170094,20 - 24,21252,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
186302,25 - 29,21253,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
133070,30 - 34,21254,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
132902,35 - 39,21255,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
126142,40 - 44,21256,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
125409,45 - 49,21257,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
81711,50 - 54,21258,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
73736,55 - 59,21259,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
28027,60 ขึ้นไป,21260,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานในระบบ,คน
151617,15 - 19,21261,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
353255,20 - 24,21262,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
278255,25 - 29,21263,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
245300,30 - 34,21264,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
301818,35 - 39,21265,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
405060,40 - 44,21266,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
523198,45 - 49,21267,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
512987,50 - 54,21268,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
494386,55 - 59,21269,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
885448,60 ขึ้นไป,21270,2561,ชาย,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
78669,15 - 19,21271,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
191750,20 - 24,21272,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
181220,25 - 29,21273,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
185526,30 - 34,21274,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
264039,35 - 39,21275,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
409916,40 - 44,21276,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
552333,45 - 49,21277,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
527449,50 - 54,21278,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
448897,55 - 59,21279,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
618920,60 ขึ้นไป,21280,2561,หญิง,ภาคตะวันออกเฉียงเหนือ,แรงงานนอกระบบ,คน
17452,15 - 19,21281,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
41773,20 - 24,21282,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
36797,25 - 29,21283,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
29007,30 - 34,21284,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
22369,35 - 39,21285,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
27301,40 - 44,21286,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
30256,45 - 49,21287,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
18886,50 - 54,21288,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
22131,55 - 59,21289,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
5895,60 ขึ้นไป,21290,2561,ชาย,นครราชสีมา,แรงงานในระบบ,คน
7639,15 - 19,21291,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
43763,20 - 24,21292,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
49931,25 - 29,21293,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
28082,30 - 34,21294,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
21426,35 - 39,21295,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
27833,40 - 44,21296,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
21860,45 - 49,21297,2561,หญิง,นครราชสีมา,แรงงานในระบบ,คน
