﻿year,quarter,_id,labor_force_sta,region,value,unit,age_group,source
2556,ไตรมาส 3,174,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,0.75,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,175,หางานทำ,ภาคตะวันออกเฉียงเหนือ,4.27,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,176,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,9.65,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,177,หางานทำ,ภาคตะวันออกเฉียงเหนือ,3.13,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,178,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,29.24,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,179,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.52,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,180,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,17.4,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,181,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.48,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,182,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,2.09,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,183,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.55,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,184,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,2.13,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,185,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.94,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,186,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,3.25,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,187,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.5,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,188,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,1.39,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,189,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.12,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,190,หางานทำ,ภาคใต้,1.85,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,191,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,9.56,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,192,หางานทำ,ภาคใต้,7.52,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,193,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,18.47,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,194,หางานทำ,ภาคใต้,2.2,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,195,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,16.0,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,196,หางานทำ,ภาคใต้,0.15,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,197,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,4.14,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,198,หางานทำ,ภาคใต้,0.19,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,199,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.99,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,200,หางานทำ,ภาคใต้,0.34,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,201,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.9,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,202,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.05,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,203,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,0.33,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,204,หางานทำ,กรุงเทพมหานคร,0.2,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,205,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,2.28,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,206,หางานทำ,กรุงเทพมหานคร,1.33,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,207,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,3.1,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,208,หางานทำ,กรุงเทพมหานคร,1.07,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,209,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,4.28,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,210,หางานทำ,กรุงเทพมหานคร,0.71,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
