วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ปี,วันที่รับรอง,จังหวัด,ระดับ
3/7/2571,1953,GI(E) 2-1419,บริษัท เพค อินดัสทรีส์ จำกัด,2568,2568-04-07T00:00:00,ชลบุรี,2
3/7/2571,1954,GI(E) 2-1420,บริษัท เพค อินดัสทรีส์ จำกัด,2568,2568-04-07T00:00:00,ชลบุรี,2
8/7/2571,1955,GI(E) 2-1445,บริษัท อี้ฟง อินดัสเทรียล จำกัด,2568,2568-09-07T00:00:00,ชลบุรี,2
8/7/2571,1956,GI(E) 2-1451,บริษัท เอสพีเทรดดิ้ง 2020 จำกัด,2568,2568-09-07T00:00:00,ชลบุรี,2
14/7/2571,1957,GI(E) 2-1460,บริษัท โทโมเอะ เอเชีย จำกัด,2568,2568-07-15T00:00:00,ชลบุรี,2
15/7/2571,1958,GI(E) 2-1473,นายชุติไชยวัฒน์ แสงเงิน,2568,2568-07-16T00:00:00,ชลบุรี,2
15/7/2571,1959,GI(E) 2-1479,บริษัท ทาชิบานะ ยามาโมโตะ เทคโนโลยี (ไทยแลนด์) จำกัด,2568,2568-07-16T00:00:00,ชลบุรี,2
20/7/2571,1960,GI(E) 2-1515,อู่เซี๊ยะไพบูลย์,2568,2568-07-21T00:00:00,ชลบุรี,2
28/7/2571,1961,GI(E) 2-1529,บริษัท โคโรเท็กซ์ ไบโอ-เทคโนโลยี (ประเทศไทย) จำกัด,2568,2568-07-29T00:00:00,ชลบุรี,2
28/7/2571,1962,GI(E) 2-1537,บริษัท ฮอปปี้ อินดัสเตรียล (ประเทศไทย) จำกัด,2568,2568-07-29T00:00:00,ชลบุรี,2
6/8/2571,1963,GI(E) 2-1583,บริษัท โตโยโบะ เคมิคอลส์ (ไทยแลนด์) จำกัด,2568,2568-07-08T00:00:00,ชลบุรี,2
6/8/2571,1964,GI(E) 2-1592,บริษัท เอฟซีซี (ไทยแลนด์) จำกัด,2568,2568-07-08T00:00:00,ชลบุรี,2
7/8/2571,1965,GI(E) 2-1601,บริษัท ศุภผล โลหะกิจ จำกัด,2568,2568-08-08T00:00:00,ชลบุรี,2
7/8/2571,1966,GI(E) 2-1624,บริษัท มิชินะ มัตสึบิชิ (ประเทศไทย) จำกัด,2568,2568-08-08T00:00:00,ชลบุรี,2
12/8/2571,1967,GI(E) 2-1658,บริษัท ไทโช เซอิคิ (ประเทศไทย) จำกัด,2568,2568-08-13T00:00:00,ชลบุรี,2
14/8/2571,1968,GI(E) 2-1664,บริษัท โอสึกิ เซโก (ประเทศไทย) จำกัด,2568,2568-08-15T00:00:00,ชลบุรี,2
14/8/2571,1969,GI(E) 2-1665,บริษัท อินาบา (ประเทศไทย) จำกัด,2568,2568-08-15T00:00:00,ชลบุรี,2
14/8/2571,1970,GI(E) 2-1666,บริษัท แอร์โรว์ ซินดิเคท จำกัด(มหาชน),2568,2568-08-15T00:00:00,ชลบุรี,2
14/8/2571,1971,GI(E) 2-1667,บริษัท แอร์-คอน พาร์ทส์ เอ็นจิเนียริ่ง (ประเทศไทย) จำกัด,2568,2568-08-15T00:00:00,ชลบุรี,2
14/8/2571,1972,GI(E) 2-1668,บริษัท ไทย ที.เจ. พาราวูด จำกัด,2568,2568-08-15T00:00:00,ชลบุรี,2
17/8/2571,1973,GI(E) 2-1677,บริษัท แอร์โรว์ ซินดิเคท จำกัด (มหาชน),2568,2568-08-18T00:00:00,ชลบุรี,2
18/8/2571,1974,GI(E) 2-1682,บริษัท เผิงเฟย พรีซิชั่น ฮาร์ดแวร์ (ไทยแลนด์) จำกัด,2568,2568-08-19T00:00:00,ชลบุรี,2
18/8/2571,1975,GI(E) 2-1683,บริษัท ไธร์ฟ พรีซีชั่น อินดัสตรี จำกัด,2568,2568-08-19T00:00:00,ชลบุรี,2
18/8/2571,1976,GI(E) 2-1685,บริษัท โฮโย (ไทยแลนด์) จำกัด,2568,2568-08-19T00:00:00,ชลบุรี,2
18/8/2571,1977,GI(E) 2-1686,บริษัท สยาม โคเค็น จำกัด,2568,2568-08-19T00:00:00,ชลบุรี,2
18/8/2571,1978,GI(E) 2-1691,บริษัท ฮีทเวล อีเลคทริค ฮีทติ้ง เทคโนโลยี (ไทยแลนด์) จำกัด,2568,2568-08-19T00:00:00,ชลบุรี,2
19/8/2571,1979,GI(E) 2-1721,บริษัท เอ็มซีซี ลาเบลส์ กรุงเทพ จำกัด,2568,2568-08-20T00:00:00,ชลบุรี,2
20/8/2571,1980,GI(E) 2-1739,บริษัท ไทยลอตเต้ จำกัด,2568,2568-08-21T00:00:00,ชลบุรี,2
20/8/2571,1981,GI(E) 2-1740,บริษัท ไทโย เคเบิลเทค (ประเทศไทย) จำกัด,2568,2568-08-21T00:00:00,ชลบุรี,2
20/8/2571,1982,GI(E) 2-1750,บริษัท บีเค แจแปน นีดเดิล (ประเทศไทย) จำกัด,2568,2568-08-21T00:00:00,ชลบุรี,2
22/8/2571,1983,GI(E) 2-1770,บริษัท โตโยต้า อินเตอร์ยนต์ชลบุรี (1999) จำกัด,2568,2568-08-23T00:00:00,ชลบุรี,2
25/8/2571,1984,GI(E) 2-1775,บริษัท ทองเฮีย ฟาสเทอร์เนอร์ (ไทยแลนด์) จำกัด,2568,2568-08-26T00:00:00,ชลบุรี,2
25/8/2571,1985,GI(E) 2-1777,บริษัท ซูกะ สตีล (ไทยแลนด์) จำกัด,2568,2568-08-26T00:00:00,ชลบุรี,2
27/8/2571,1986,GI(E) 2-1809,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,2568,2568-08-28T00:00:00,ชลบุรี,2
27/8/2571,1987,GI(E) 2-1813,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,2568,2568-08-28T00:00:00,ชลบุรี,2
27/8/2571,1988,GI(E) 2-1814,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,2568,2568-08-28T00:00:00,ชลบุรี,2
28/8/2571,1989,GI(E) 2-1816,บริษัท ฮาล อะลูมินัม (ประเทศไทย) จำกัด,2568,2568-08-29T00:00:00,ชลบุรี,2
1/9/2571,1990,GI(E) 2-1850,บริษัท โยชิทาเคะ เวิร์ค (ประเทศไทย) จำกัด,2568,2568-02-09T00:00:00,ชลบุรี,2
3/9/2571,1991,GI(E) 2-1865,บริษัท นากาคาวา เซอิซากุโจ (ประเทศไทย) จำกัด,2568,2568-04-09T00:00:00,ชลบุรี,2
3/9/2571,1992,GI(E) 2-1868,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,2568,2568-04-09T00:00:00,ชลบุรี,2
3/9/2571,1993,GI(E) 2-1901,บริษัท เซจิน ทูบ เทค (ไทยแลนด์) จำกัด,2568,2568-04-09T00:00:00,ชลบุรี,2
4/9/2571,1994,GI(E) 2-1909,บริษัท ไทยยูวอน อิเล็คทรอนิกส์ จำกัด,2568,2568-05-09T00:00:00,ชลบุรี,2
4/9/2571,1995,GI(E) 2-1917,บริษัท อนุรักษ์ วอเตอร์ ทรีทเมนท์ ฟาซิลิตี้ส์ จำกัด,2568,2568-05-09T00:00:00,ชลบุรี,2
4/9/2571,1996,GI(E) 2-1919,บริษัท แน็บเทสโก้ พาวเวอร์ คอนโทรล (ไทยแลนด์) จำกัด,2568,2568-05-09T00:00:00,ชลบุรี,2
7/9/2571,1997,GI(E) 2-1944,บริษัท เดอะ โซเทค (ประเทศไทย) จำกัด,2568,2568-08-09T00:00:00,ชลบุรี,2
8/9/2571,1998,GI(E) 2-1961,บริษัท ตะวันออกบรรจุภัณฑ์ จำกัด,2568,2568-09-09T00:00:00,ชลบุรี,2
8/9/2571,1999,GI(E) 2-1963,บริษัท ซิกโนด (ประเทศไทย) จำกัด,2568,2568-09-09T00:00:00,ชลบุรี,2
8/9/2571,2000,GI(E) 2-1967,บริษัท ซี.เอส. (ประเทศไทย) จำกัด,2568,2568-09-09T00:00:00,ชลบุรี,2
9/9/2571,2001,GI(E) 2-1970,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,2568,2568-10-09T00:00:00,ชลบุรี,2
9/9/2571,2002,GI(E) 2-1971,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,2568,2568-10-09T00:00:00,ชลบุรี,2
10/9/2571,2003,GI(E) 2-1975,บริษัท เจียนเซน เปเปอร์ จำกัด,2568,2568-11-09T00:00:00,ชลบุรี,2
17/9/2571,2004,GI(E) 2-2001,บริษัท อินเตอร์โรล (ประเทศไทย) จำกัด,2568,2568-09-18T00:00:00,ชลบุรี,2
17/9/2571,2005,GI(E) 2-2004,บริษัท พีแอนด์ไอ (ไทยแลนด์) จำกัด,2568,2568-09-18T00:00:00,ชลบุรี,2
17/9/2571,2006,GI(E) 2-2007,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,2568,2568-09-18T00:00:00,ชลบุรี,2
17/9/2571,2007,GI(E) 2-2009,บริษัท ริก้า เจทีดับบลิว ฮีททรีทเม้นท์ จำกัด,2568,2568-09-18T00:00:00,ชลบุรี,2
17/9/2571,2008,GI(E) 2-2010,บริษัท เอฟแอล สปริง (ประเทศไทย) จำกัด,2568,2568-09-18T00:00:00,ชลบุรี,2
17/9/2571,2009,GI(E) 2-2014,บริษัท โตโย แอดวานซ์ เทคโนโลยีส์ ออโต้โมบิล คอมโพเนนส์ (ไทยแลนด์) จำกัด,2568,2568-09-18T00:00:00,ชลบุรี,2
21/9/2571,2010,GI(E) 2-2027,บริษัท นิวล็อง(ประเทศไทย) จำกัด,2568,2568-09-22T00:00:00,ชลบุรี,2
21/9/2571,2011,GI(E) 2-2039,บริษัท ธาดาเมทัล พาร์ส จำกัด,2568,2568-09-22T00:00:00,ชลบุรี,2
21/9/2571,2012,GI(E) 2-2041,บริษัท สตาร์-บอนด์ (ไทยแลนด์) จำกัด,2568,2568-09-22T00:00:00,ชลบุรี,2
21/9/2571,2013,GI(E) 2-2042,บริษัท ไทยอีสเทิร์น อินดัสเตรียล แลนด์ จำกัด,2568,2568-09-22T00:00:00,ชลบุรี,2
22/9/2571,2014,GI(E) 2-2052,บริษัท ไทยอีสเทิร์น ท้อปซีดส์ ออยล์ จำกัด,2568,2568-09-23T00:00:00,ชลบุรี,2
22/9/2571,2015,GI(E) 2-2054,บริษัท ไทย เอได จำกัด,2568,2568-09-23T00:00:00,ชลบุรี,2
22/9/2571,2016,GI(E) 2-2064,บริษัท เอ็นริช อินดัสเตรียล (ไทย) จำกัด,2568,2568-09-23T00:00:00,ชลบุรี,2
24/9/2571,2017,GI(E) 2-2071,บริษัท ไทย โกลเด้น ออยล์ จำกัด,2568,2568-09-25T00:00:00,ชลบุรี,2
25/9/2571,2018,GI(E) 2-2078,บริษัท อิซาร่า เมทัล เทค จำกัด,2568,2568-09-26T00:00:00,ชลบุรี,2
25/9/2571,2019,GI(E) 2-2080,บริษัท ท๊อป โปรเฟสชั่นแนล แอนด์ ดีเวลลอปเมนต์ จำกัด,2568,2568-09-26T00:00:00,ชลบุรี,2
25/9/2571,2020,GI(E) 2-2082,บริษัท คิงส์ แพ็ค อินดัสเตรียล จำกัด,2568,2568-09-26T00:00:00,ชลบุรี,2
28/9/2571,2021,GI(E) 2-2092,บริษัท โชคเกรียงขจร จำกัด,2568,2568-09-29T00:00:00,ชลบุรี,2
29/9/2571,2022,GI(E) 2-2099,บริษัท จูเวลอาร์ค อินเตอร์เนชั่นแนล จำกัด,2568,2568-09-30T00:00:00,ชลบุรี,2
5/10/2571,2023,GI(E) 2-011,บริษัท เอพี ยูไนเทค จำกัด,2568,2568-06-10T00:00:00,ชลบุรี,2
5/10/2571,2024,GI(E) 2-016,บริษัท เอ็น พี เอ็ม อัลลิแอนซ์ คาสติ้ง จำกัด,2568,2568-06-10T00:00:00,ชลบุรี,2
16/10/2571,2025,GI(E) 2-053,บริษัท ศิรกร จำกัด (มหาชน),2568,2568-10-17T00:00:00,ชลบุรี,2
26/10/2571,2026,GI(E) 2-067,บริษัท นิสชิน เอสทีซี ฟลาวมิลลิ่ง จำกัด,2568,2568-10-27T00:00:00,ชลบุรี,2
30/10/2571,2027,GI(E) 2-076,ห้างหุ้นส่วนจำกัด บุญจองรีไซเคิ้ล,2568,2568-10-31T00:00:00,ชลบุรี,2
3/11/2571,2028,GI(E) 2-084,บริษัท เอสเอ็ม-ไซโคล (ไทยแลนด์) จำกัด,2568,2568-04-11T00:00:00,ชลบุรี,2
3/11/2571,2029,GI(E) 2-090,บริษัท สุขสมบูรณ์น้ำมันพืช จำกัด,2568,2568-04-11T00:00:00,ชลบุรี,2
6/11/2571,2030,GI(E) 2-105,บริษัท สุขสมบูรณ์ น้ำมันปาล์ม จำกัด,2568,2568-07-11T00:00:00,ชลบุรี,2
6/11/2571,2031,GI(E) 2-106,บริษัท สุขสมบูรณ์พัฒนาน้ำมันพืช จำกัด,2568,2568-07-11T00:00:00,ชลบุรี,2
11/11/2571,2032,GI(E) 2-120,บริษัท บีที เทค เอ็นจิเนียริ่ง แอนด์ คอนซัลแตนท์ จำกัด,2568,2568-12-11T00:00:00,ชลบุรี,2
12/11/2571,2033,GI(E) 2-122,บริษัท เอ็กซ์อะลอย เอเชีย (ประเทศไทย) จำกัด,2568,2568-11-13T00:00:00,ชลบุรี,2
12/11/2571,2034,GI(E) 2-124,บริษัท กานต์สินี รีไซเคิล จำกัด,2568,2568-11-13T00:00:00,ชลบุรี,2
12/11/2571,2035,GI(E) 2-132,บริษัท อินเตอร์คอนทิเนนทัล จิวเวลเลอรี่ แมนูแฟคเจอริ่ง จำกัด (มหาชน),2568,2568-11-13T00:00:00,ชลบุรี,2
