เดือน,ไม่อันตราย (ตัน),อันตราย (ตัน),_id,ปี,ลำดับเดือน,ของเสียทั้งหมด (ตัน),จังหวัด,หน่วย
มี.ค.,5.03,0,1457,2564,3,5.03,ตราด,ตัน
มี.ค.,"30,122.54",21.88,1458,2564,3,"30,144.41",ตาก,ตัน
มี.ค.,649.33,16.26,1459,2564,3,665.58,นครนายก,ตัน
มี.ค.,"10,019.47",443.79,1460,2564,3,"10,463.26",นครปฐม,ตัน
มี.ค.,"6,911.47","1,621.71",1461,2564,3,"8,533.18",นครราชสีมา,ตัน
มี.ค.,411.62,40.49,1462,2564,3,452.1,นครศรีธรรมราช,ตัน
มี.ค.,142.2,11.13,1463,2564,3,153.33,นครสวรรค์,ตัน
มี.ค.,866.78,360.25,1464,2564,3,"1,227.03",นนทบุรี,ตัน
มี.ค.,"16,962.89",10.47,1465,2564,3,"16,973.36",บุรีรัมย์,ตัน
มี.ค.,"13,928.13","5,108.52",1466,2564,3,"19,036.65",ปทุมธานี,ตัน
มี.ค.,"1,919.16",564.88,1467,2564,3,"2,484.05",ประจวบคีรีขันธ์,ตัน
มี.ค.,"58,015.98","2,741.63",1468,2564,3,"60,757.61",ปราจีนบุรี,ตัน
มี.ค.,"16,957.07","8,135.77",1469,2564,3,"25,092.83",พระนครศรีอยุธยา,ตัน
มี.ค.,13.12,3.83,1470,2564,3,16.95,พัทลุง,ตัน
มี.ค.,"3,025.13",6.23,1471,2564,3,"3,031.36",พิจิตร,ตัน
มี.ค.,141.97,16.21,1472,2564,3,158.18,พิษณุโลก,ตัน
มี.ค.,682.24,104.14,1473,2564,3,786.38,เพชรบุรี,ตัน
มี.ค.,"6,017.07",12.33,1474,2564,3,"6,029.40",เพชรบูรณ์,ตัน
มี.ค.,0.03,4.4,1475,2564,3,4.42,แพร่,ตัน
มี.ค.,9.68,11.89,1476,2564,3,21.57,มหาสารคาม,ตัน
มี.ค.,0.01,4.83,1477,2564,3,4.84,มุกดาหาร,ตัน
มี.ค.,"97,665.84","55,770.24",1478,2564,3,"153,436.07",ระยอง,ตัน
มี.ค.,"13,433.62",466.35,1479,2564,3,"13,899.97",ราชบุรี,ตัน
มี.ค.,"1,996.49",378.02,1480,2564,3,"2,374.51",ลพบุรี,ตัน
มี.ค.,"13,640.16",13.26,1481,2564,3,"13,653.43",ลำปาง,ตัน
มี.ค.,"2,427.63",643.38,1482,2564,3,"3,071.00",ลำพูน,ตัน
มี.ค.,0.01,9.01,1483,2564,3,9.02,เลย,ตัน
มี.ค.,"3,666.02",836.74,1484,2564,3,"4,502.76",สงขลา,ตัน
มี.ค.,"39,785.82","16,293.00",1485,2564,3,"56,078.82",สมุทรปราการ,ตัน
มี.ค.,264.12,24.35,1486,2564,3,288.46,สมุทรสงคราม,ตัน
มี.ค.,"13,131.81","5,561.16",1487,2564,3,"18,692.96",สมุทรสาคร,ตัน
มี.ค.,348.46,75.82,1488,2564,3,424.28,สระแก้ว,ตัน
มี.ค.,"87,172.39","6,305.63",1489,2564,3,"93,478.03",สระบุรี,ตัน
มี.ค.,"3,583.11",51.11,1490,2564,3,"3,634.22",สิงห์บุรี,ตัน
มี.ค.,0.01,5.88,1491,2564,3,5.89,สุโขทัย,ตัน
มี.ค.,165.66,14.14,1492,2564,3,179.79,สุพรรณบุรี,ตัน
มี.ค.,"6,160.13",94.67,1493,2564,3,"6,254.80",สุราษฎร์ธานี,ตัน
มี.ค.,67.2,6.33,1494,2564,3,73.53,สุรินทร์,ตัน
มี.ค.,462.5,"2,796.48",1495,2564,3,"3,258.98",อ่างทอง,ตัน
มี.ค.,0.02,3.93,1496,2564,3,3.95,อำนาจเจริญ,ตัน
มี.ค.,18.78,284.24,1497,2564,3,303.02,อุดรธานี,ตัน
มี.ค.,"16,978.55",27.83,1498,2564,3,"17,006.38",อุบลราชธานี,ตัน
ม.ค.,"10,962.34","4,379.32",1499,2564,1,"15,341.66",กรุงเทพมหานคร,ตัน
ม.ค.,"46,097.77",78.52,1500,2564,1,"46,176.29",กาญจนบุรี,ตัน
ม.ค.,0.02,1.76,1501,2564,1,1.78,กาฬสินธุ์,ตัน
ม.ค.,"1,678.26",9.47,1502,2564,1,"1,687.73",กำแพงเพชร,ตัน
ม.ค.,"8,921.24",89.37,1503,2564,1,"9,010.61",ขอนแก่น,ตัน
ม.ค.,510.27,10.01,1504,2564,1,520.27,จันทบุรี,ตัน
ม.ค.,"21,258.71","6,134.89",1505,2564,1,"27,393.60",ฉะเชิงเทรา,ตัน
ม.ค.,"59,613.06","20,240.13",1506,2564,1,"79,853.19",ชลบุรี,ตัน
ม.ค.,"3,927.45",19.18,1507,2564,1,"3,946.64",ชัยภูมิ,ตัน
ม.ค.,130.38,10.45,1508,2564,1,140.83,ชุมพร,ตัน
ม.ค.,248.19,105.74,1509,2564,1,353.93,เชียงใหม่,ตัน
ม.ค.,53.98,89.32,1510,2564,1,143.3,ตรัง,ตัน
ม.ค.,"20,674.62",18.41,1511,2564,1,"20,693.03",ตาก,ตัน
ม.ค.,68.44,20.35,1512,2564,1,88.78,นครนายก,ตัน
ม.ค.,"10,098.08",512.14,1513,2564,1,"10,610.22",นครปฐม,ตัน
ม.ค.,0.01,3.79,1514,2564,1,3.8,นครพนม,ตัน
ม.ค.,"6,621.34","1,352.82",1515,2564,1,"7,974.16",นครราชสีมา,ตัน
ม.ค.,536.96,49.67,1516,2564,1,586.63,นครศรีธรรมราช,ตัน
ม.ค.,155.35,9.42,1517,2564,1,164.78,นครสวรรค์,ตัน
ม.ค.,718.87,529.13,1518,2564,1,"1,248.00",นนทบุรี,ตัน
ม.ค.,"4,971.09",14.74,1519,2564,1,"4,985.83",บุรีรัมย์,ตัน
ม.ค.,"22,078.29","3,926.91",1520,2564,1,"26,005.20",ปทุมธานี,ตัน
ม.ค.,270.7,438.16,1521,2564,1,708.87,ประจวบคีรีขันธ์,ตัน
ม.ค.,"46,151.68","2,687.21",1522,2564,1,"48,838.88",ปราจีนบุรี,ตัน
ม.ค.,"13,183.15","7,485.76",1523,2564,1,"20,668.91",พระนครศรีอยุธยา,ตัน
ม.ค.,8.75,14.58,1524,2564,1,23.33,พิจิตร,ตัน
ม.ค.,163.84,20.24,1525,2564,1,184.08,พิษณุโลก,ตัน
ม.ค.,632.32,78.94,1526,2564,1,711.25,เพชรบุรี,ตัน
ม.ค.,"9,441.78",3.55,1527,2564,1,"9,445.33",เพชรบูรณ์,ตัน
ม.ค.,0.07,4.88,1528,2564,1,4.95,แพร่,ตัน
ม.ค.,9.44,18.18,1529,2564,1,27.62,มหาสารคาม,ตัน
ม.ค.,0.02,12.33,1530,2564,1,12.35,มุกดาหาร,ตัน
ม.ค.,"82,571.69","42,412.14",1531,2564,1,"124,983.83",ระยอง,ตัน
ม.ค.,"12,771.55",276.59,1532,2564,1,"13,048.14",ราชบุรี,ตัน
ม.ค.,"1,423.03",478.52,1533,2564,1,"1,901.55",ลพบุรี,ตัน
ม.ค.,"12,707.12",22.38,1534,2564,1,"12,729.50",ลำปาง,ตัน
ม.ค.,"1,988.30",468.2,1535,2564,1,"2,456.50",ลำพูน,ตัน
ม.ค.,"1,093.04","1,108.56",1536,2564,1,"2,201.60",สงขลา,ตัน
ม.ค.,"32,288.66","10,961.88",1537,2564,1,"43,250.55",สมุทรปราการ,ตัน
ม.ค.,214.3,31.73,1538,2564,1,246.03,สมุทรสงคราม,ตัน
ม.ค.,"11,818.54","4,682.16",1539,2564,1,"16,500.70",สมุทรสาคร,ตัน
ม.ค.,246.59,18.88,1540,2564,1,265.47,สระแก้ว,ตัน
ม.ค.,"25,411.72","4,321.70",1541,2564,1,"29,733.43",สระบุรี,ตัน
ม.ค.,"2,145.16",29.11,1542,2564,1,"2,174.28",สิงห์บุรี,ตัน
ม.ค.,146.37,11.91,1543,2564,1,158.28,สุพรรณบุรี,ตัน
ม.ค.,536.29,84.1,1544,2564,1,620.39,สุราษฎร์ธานี,ตัน
ม.ค.,99.06,26.56,1545,2564,1,125.62,สุรินทร์,ตัน
ม.ค.,718.98,"2,228.35",1546,2564,1,"2,947.33",อ่างทอง,ตัน
ม.ค.,"128,775.46",140.28,1547,2564,1,"128,915.74",อุดรธานี,ตัน
ม.ค.,"20,856.75",41.17,1548,2564,1,"20,897.92",อุบลราชธานี,ตัน
ก.พ.,3.42,49.69,1549,2564,2,53.11,กระบี่,ตัน
ก.พ.,"9,062.26","5,897.25",1550,2564,2,"14,959.51",กรุงเทพมหานคร,ตัน
ก.พ.,"43,160.63",95.27,1551,2564,2,"43,255.90",กาญจนบุรี,ตัน
ก.พ.,0.7,48.94,1552,2564,2,49.64,กาฬสินธุ์,ตัน
ก.พ.,45.96,70.42,1553,2564,2,116.38,กำแพงเพชร,ตัน
ก.พ.,"14,369.65",99.45,1554,2564,2,"14,469.09",ขอนแก่น,ตัน
ก.พ.,"1,088.68",38.9,1555,2564,2,"1,127.59",จันทบุรี,ตัน
ก.พ.,"22,179.50","5,960.28",1556,2564,2,"28,139.78",ฉะเชิงเทรา,ตัน
ก.พ.,"57,930.77","17,434.18",1557,2564,2,"75,364.94",ชลบุรี,ตัน
ก.พ.,1.25,122.77,1558,2564,2,124.02,ชัยนาท,ตัน
ก.พ.,"6,747.49",15.42,1559,2564,2,"6,762.91",ชัยภูมิ,ตัน
ก.พ.,108.64,50.85,1560,2564,2,159.49,ชุมพร,ตัน
ก.พ.,753.94,83.04,1561,2564,2,836.99,เชียงใหม่,ตัน
ก.พ.,56.44,66.17,1562,2564,2,122.61,ตรัง,ตัน
ก.พ.,1.9,27.95,1563,2564,2,29.85,ตราด,ตัน
ก.พ.,"33,355.35",38.91,1564,2564,2,"33,394.26",ตาก,ตัน
ก.พ.,716.27,13.66,1565,2564,2,729.93,นครนายก,ตัน
ก.พ.,"11,541.31",627.02,1566,2564,2,"12,168.33",นครปฐม,ตัน
ก.พ.,13.97,20.81,1567,2564,2,34.77,นครพนม,ตัน
ก.พ.,"6,647.95","1,424.29",1568,2564,2,"8,072.25",นครราชสีมา,ตัน
ก.พ.,407.21,106.45,1569,2564,2,513.66,นครศรีธรรมราช,ตัน
ก.พ.,93.39,115.18,1570,2564,2,208.56,นครสวรรค์,ตัน
ก.พ.,827.66,241.83,1571,2564,2,"1,069.50",นนทบุรี,ตัน
ก.พ.,"9,609.14",19.94,1572,2564,2,"9,629.08",บุรีรัมย์,ตัน
ก.พ.,"32,027.59","4,209.12",1573,2564,2,"36,236.71",ปทุมธานี,ตัน
ก.พ.,317.56,554.5,1574,2564,2,872.07,ประจวบคีรีขันธ์,ตัน
ก.พ.,"40,522.30","2,551.09",1575,2564,2,"43,073.40",ปราจีนบุรี,ตัน
ก.พ.,1.32,19.14,1576,2564,2,20.47,ปัตตานี,ตัน
ก.พ.,"14,509.56","4,919.86",1577,2564,2,"19,429.41",พระนครศรีอยุธยา,ตัน
ก.พ.,13.58,2.15,1578,2564,2,15.73,พะเยา,ตัน
ก.พ.,5.78,5.04,1579,2564,2,10.83,พิจิตร,ตัน
ก.พ.,46.65,92.45,1580,2564,2,139.1,พิษณุโลก,ตัน
ก.พ.,692.85,121.85,1581,2564,2,814.7,เพชรบุรี,ตัน
ก.พ.,"8,054.70",56.79,1582,2564,2,"8,111.49",เพชรบูรณ์,ตัน
ก.พ.,0.07,3.77,1583,2564,2,3.84,แพร่,ตัน
ก.พ.,15.28,184.75,1584,2564,2,200.03,ภูเก็ต,ตัน
ก.พ.,28.7,7.55,1585,2564,2,36.25,มหาสารคาม,ตัน
ก.พ.,0.02,13.85,1586,2564,2,13.87,มุกดาหาร,ตัน
ก.พ.,0.78,15.56,1587,2564,2,16.34,ยโสธร,ตัน
ก.พ.,"68,448.19","32,859.53",1588,2564,2,"101,307.72",ระยอง,ตัน
ก.พ.,"12,551.13",310.01,1589,2564,2,"12,861.14",ราชบุรี,ตัน
ก.พ.,"1,802.69",302.05,1590,2564,2,"2,104.74",ลพบุรี,ตัน
ก.พ.,"10,565.68",13.47,1591,2564,2,"10,579.15",ลำปาง,ตัน
ก.พ.,"1,492.71",655.49,1592,2564,2,"2,148.20",ลำพูน,ตัน
ก.พ.,0.02,9.07,1593,2564,2,9.09,เลย,ตัน
ก.พ.,0.04,26.2,1594,2564,2,26.24,ศรีสะเกษ,ตัน
ก.พ.,"1,309.11","1,290.63",1595,2564,2,"2,599.74",สงขลา,ตัน
ก.พ.,1.12,24.53,1596,2564,2,25.65,สตูล,ตัน
ก.พ.,"30,721.60","10,514.91",1597,2564,2,"41,236.51",สมุทรปราการ,ตัน
ก.พ.,121.95,17.79,1598,2564,2,139.74,สมุทรสงคราม,ตัน
ก.พ.,"11,156.13","3,652.07",1599,2564,2,"14,808.20",สมุทรสาคร,ตัน
ก.พ.,696.01,75.21,1600,2564,2,771.22,สระแก้ว,ตัน
ก.พ.,"30,046.09","3,812.23",1601,2564,2,"33,858.32",สระบุรี,ตัน
ก.พ.,"6,862.04",127.98,1602,2564,2,"6,990.02",สิงห์บุรี,ตัน
ก.พ.,0.63,13.65,1603,2564,2,14.28,สุโขทัย,ตัน
ก.พ.,152.63,11.12,1604,2564,2,163.75,สุพรรณบุรี,ตัน
ก.พ.,"2,102.63",94.96,1605,2564,2,"2,197.59",สุราษฎร์ธานี,ตัน
ก.พ.,65.78,96.74,1606,2564,2,162.52,สุรินทร์,ตัน
ก.พ.,587.39,42.52,1607,2564,2,629.91,หนองคาย,ตัน
ก.พ.,365.69,"2,373.09",1608,2564,2,"2,738.78",อ่างทอง,ตัน
ก.พ.,24.38,175.93,1609,2564,2,200.31,อุดรธานี,ตัน
ก.พ.,324.9,13.92,1610,2564,2,338.82,อุตรดิตถ์,ตัน
ก.พ.,2.42,13.17,1611,2564,2,15.59,อุทัยธานี,ตัน
ก.พ.,"13,740.54",93.17,1612,2564,2,"13,833.70",อุบลราชธานี,ตัน
ม.ค.,"18,264.71","4,311.83",1613,2565,1,"22,576.54",กรุงเทพมหานคร,ตัน
ม.ค.,"45,263.87",160.4,1614,2565,1,"45,424.28",กาญจนบุรี,ตัน
ม.ค.,421.8,12.57,1615,2565,1,434.37,กำแพงเพชร,ตัน
ม.ค.,"8,067.37",127.03,1616,2565,1,"8,194.40",ขอนแก่น,ตัน
ม.ค.,1.53,5.14,1617,2565,1,6.67,จันทบุรี,ตัน
ม.ค.,"20,700.76","6,357.01",1618,2565,1,"27,057.77",ฉะเชิงเทรา,ตัน
ม.ค.,"58,817.62","23,551.21",1619,2565,1,"82,368.83",ชลบุรี,ตัน
ม.ค.,37.37,46.74,1620,2565,1,84.11,ชัยนาท,ตัน
ม.ค.,"7,962.32",18.19,1621,2565,1,"7,980.51",ชัยภูมิ,ตัน
ม.ค.,30.81,9.53,1622,2565,1,40.34,ชุมพร,ตัน
ม.ค.,395.53,102.41,1623,2565,1,497.93,เชียงใหม่,ตัน
ม.ค.,688.81,29.49,1624,2565,1,718.3,ตรัง,ตัน
ม.ค.,"27,805.39",5.73,1625,2565,1,"27,811.12",ตาก,ตัน
ม.ค.,526.4,25.72,1626,2565,1,552.11,นครนายก,ตัน
ม.ค.,"14,868.58",664.94,1627,2565,1,"15,533.52",นครปฐม,ตัน
ม.ค.,"75,710.05","1,383.84",1628,2565,1,"77,093.89",นครราชสีมา,ตัน
ม.ค.,"1,011.39",47.99,1629,2565,1,"1,059.38",นครศรีธรรมราช,ตัน
ม.ค.,71.89,14.14,1630,2565,1,86.03,นครสวรรค์,ตัน
ม.ค.,"1,468.24",372.02,1631,2565,1,"1,840.26",นนทบุรี,ตัน
ม.ค.,"15,203.41",22.25,1632,2565,1,"15,225.66",บุรีรัมย์,ตัน
ม.ค.,"28,845.99","4,085.02",1633,2565,1,"32,931.01",ปทุมธานี,ตัน
ม.ค.,629.53,598.39,1634,2565,1,"1,227.92",ประจวบคีรีขันธ์,ตัน
ม.ค.,"17,054.97","2,770.78",1635,2565,1,"19,825.74",ปราจีนบุรี,ตัน
ม.ค.,"15,416.76","6,719.64",1636,2565,1,"22,136.40",พระนครศรีอยุธยา,ตัน
ม.ค.,1.54,0,1637,2565,1,1.54,พัทลุง,ตัน
ม.ค.,"3,316.67",6.09,1638,2565,1,"3,322.77",พิจิตร,ตัน
ม.ค.,20.99,74.82,1639,2565,1,95.81,พิษณุโลก,ตัน
ม.ค.,626.96,112.32,1640,2565,1,739.28,เพชรบุรี,ตัน
ม.ค.,"2,381.53",13.9,1641,2565,1,"2,395.42",เพชรบูรณ์,ตัน
ม.ค.,0.03,7.78,1642,2565,1,7.8,แพร่,ตัน
ม.ค.,257.58,8.19,1643,2565,1,265.77,ภูเก็ต,ตัน
ม.ค.,4.06,5.51,1644,2565,1,9.57,มหาสารคาม,ตัน
ม.ค.,16.5,20.14,1645,2565,1,36.63,ร้อยเอ็ด,ตัน
ม.ค.,"6,141.83",0,1646,2565,1,"6,141.83",ระนอง,ตัน
ม.ค.,"132,938.22","41,214.00",1647,2565,1,"174,152.22",ระยอง,ตัน
ม.ค.,"15,007.46",307.19,1648,2565,1,"15,314.65",ราชบุรี,ตัน
ม.ค.,"2,581.70",660.56,1649,2565,1,"3,242.25",ลพบุรี,ตัน
ม.ค.,"9,162.99",31.88,1650,2565,1,"9,194.87",ลำปาง,ตัน
ม.ค.,846.44,652.42,1651,2565,1,"1,498.86",ลำพูน,ตัน
ม.ค.,"67,059.02",12.69,1652,2565,1,"67,071.71",เลย,ตัน
ม.ค.,"4,226.00",768.79,1653,2565,1,"4,994.79",สงขลา,ตัน
ม.ค.,"27,833.66","11,734.76",1654,2565,1,"39,568.41",สมุทรปราการ,ตัน
ม.ค.,138.33,16.51,1655,2565,1,154.84,สมุทรสงคราม,ตัน
ม.ค.,"18,705.20","4,051.03",1656,2565,1,"22,756.23",สมุทรสาคร,ตัน
ม.ค.,941.96,29.75,1657,2565,1,971.71,สระแก้ว,ตัน
ม.ค.,"28,998.48","7,097.07",1658,2565,1,"36,095.55",สระบุรี,ตัน
ม.ค.,"10,190.25",141.78,1659,2565,1,"10,332.03",สิงห์บุรี,ตัน
ม.ค.,"70,177.72",12.43,1660,2565,1,"70,190.15",สุพรรณบุรี,ตัน
ม.ค.,"1,230.45",92.93,1661,2565,1,"1,323.38",สุราษฎร์ธานี,ตัน
ม.ค.,66.36,9.7,1662,2565,1,76.06,สุรินทร์,ตัน
ม.ค.,631.6,4.81,1663,2565,1,636.41,หนองคาย,ตัน
ม.ค.,"290,923.20",0,1664,2565,1,"290,923.20",หนองบัวลำภู,ตัน
ม.ค.,"2,084.24","2,983.72",1665,2565,1,"5,067.96",อ่างทอง,ตัน
ม.ค.,10.56,242.5,1666,2565,1,253.07,อุดรธานี,ตัน
ม.ค.,24.07,1.29,1667,2565,1,25.36,อุตรดิตถ์,ตัน
ม.ค.,"2,036.20",38.14,1668,2565,1,"2,074.34",อุบลราชธานี,ตัน
ก.พ.,"10,505.13","5,370.81",1669,2565,2,"15,875.94",กรุงเทพมหานคร,ตัน
ก.พ.,"42,422.15",71.89,1670,2565,2,"42,494.04",กาญจนบุรี,ตัน
ก.พ.,2.75,54.1,1671,2565,2,56.85,กาฬสินธุ์,ตัน
ก.พ.,79.75,61.79,1672,2565,2,141.54,กำแพงเพชร,ตัน
ก.พ.,"12,228.62",250.29,1673,2565,2,"12,478.90",ขอนแก่น,ตัน
ก.พ.,18.06,46,1674,2565,2,64.06,จันทบุรี,ตัน
ก.พ.,"23,616.76","7,224.86",1675,2565,2,"30,841.63",ฉะเชิงเทรา,ตัน
ก.พ.,"58,844.95","17,589.78",1676,2565,2,"76,434.73",ชลบุรี,ตัน
ก.พ.,30.79,82.67,1677,2565,2,113.46,ชัยนาท,ตัน
ก.พ.,"9,623.15",12.88,1678,2565,2,"9,636.03",ชัยภูมิ,ตัน
ก.พ.,108.47,97.67,1679,2565,2,206.14,ชุมพร,ตัน
ก.พ.,462.59,57,1680,2565,2,519.59,เชียงใหม่,ตัน
ก.พ.,360.81,141.59,1681,2565,2,502.4,ตรัง,ตัน
ก.พ.,8.3,15.7,1682,2565,2,24,ตราด,ตัน
ก.พ.,"22,772.02",25.91,1683,2565,2,"22,797.93",ตาก,ตัน
ก.พ.,674.34,11.31,1684,2565,2,685.64,นครนายก,ตัน
ก.พ.,"17,637.93",465.8,1685,2565,2,"18,103.73",นครปฐม,ตัน
ก.พ.,"16,571.53","1,583.40",1686,2565,2,"18,154.93",นครราชสีมา,ตัน
ก.พ.,190.95,278,1687,2565,2,468.95,นครศรีธรรมราช,ตัน
ก.พ.,61.42,68.4,1688,2565,2,129.82,นครสวรรค์,ตัน
ก.พ.,"1,175.72",268.2,1689,2565,2,"1,443.92",นนทบุรี,ตัน
ก.พ.,"16,502.52",32.28,1690,2565,2,"16,534.79",บุรีรัมย์,ตัน
ก.พ.,"18,332.50","5,656.20",1691,2565,2,"23,988.70",ปทุมธานี,ตัน
ก.พ.,269.61,749.54,1692,2565,2,"1,019.16",ประจวบคีรีขันธ์,ตัน
ก.พ.,"29,143.20","2,937.62",1693,2565,2,"32,080.82",ปราจีนบุรี,ตัน
ก.พ.,0.95,35.73,1694,2565,2,36.69,ปัตตานี,ตัน
