ประเภท,เนื้อที่สะสม,ภาค,รายละเอียด,_id,หน่วย,ปีเพาะปลูก,สภาพการเพาะปลูก,หมวดหมู่,จังหวัด,ลักษณะการใช้พื้นที่
พื้นที่คาดการณ์,2360,ใต้,พื้นที่คาดการณ์,1108,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,ปัตตานี,พื้นที่คาดการณ์
พืชไร่,,ใต้,ปลูก,1109,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,ปัตตานี,ปลูก 
พืชผัก,,ใต้,ปลูก,1110,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,ปัตตานี,ปลูก 
พื้นที่ชลประทาน,381244,ใต้,พื้นที่ชลประทาน,1111,ไร่,2565/66,พื้นที่ชลประทาน,ข้าวนาปรัง,นราธิวาส,พื้นที่ชลประทาน
พื้นที่คาดการณ์,350,ใต้,พื้นที่คาดการณ์,1112,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,พื้นที่คาดการณ์
นาปรัง,335,ใต้,ปลูก,1113,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,ปลูก
นาปรัง 2,,ใต้,ปลูก,1114,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,ปลูก
นาปรัง,,ใต้,เสียหาย,1115,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,น้ำท่วม
นาปรัง,,ใต้,เสียหาย,1116,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,น้ำแล้ง
นาปรัง,,ใต้,เสียหาย,1117,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,"โรค,แมลง "
นาปรัง 2,,ใต้,เสียหาย,1118,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,น้ำท่วม 
นาปรัง 2,,ใต้,เสียหาย,1119,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,น้ำแล้ง 
นาปรัง 2,,ใต้,เสียหาย,1120,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,"โรค,แมลง "
นาปรัง,,ใต้,เก็บเกี่ยว,1121,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,เก็บเกี่ยว
นาปรัง 2,,ใต้,เก็บเกี่ยว,1122,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,นราธิวาส,เก็บเกี่ยว
พื้นที่คาดการณ์,180,ใต้,พื้นที่คาดการณ์,1123,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,นราธิวาส,พื้นที่คาดการณ์
พืชไร่,,ใต้,ปลูก,1124,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,นราธิวาส,ปลูก 
พืชผัก,,ใต้,ปลูก,1125,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,นราธิวาส,ปลูก 
พื้นที่ชลประทาน,296700,ใต้,พื้นที่ชลประทาน,1126,ไร่,2565/66,พื้นที่ชลประทาน,ข้าวนาปรัง,พัทลุง,พื้นที่ชลประทาน
พื้นที่คาดการณ์,27245,ใต้,พื้นที่คาดการณ์,1127,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,พื้นที่คาดการณ์
นาปรัง,15835,ใต้,ปลูก,1128,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,ปลูก
นาปรัง 2,,ใต้,ปลูก,1129,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,ปลูก
นาปรัง,,ใต้,เสียหาย,1130,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,น้ำท่วม
นาปรัง,,ใต้,เสียหาย,1131,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,น้ำแล้ง
นาปรัง,,ใต้,เสียหาย,1132,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,"โรค,แมลง "
นาปรัง 2,,ใต้,เสียหาย,1133,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,น้ำท่วม 
นาปรัง 2,,ใต้,เสียหาย,1134,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,น้ำแล้ง 
นาปรัง 2,,ใต้,เสียหาย,1135,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,"โรค,แมลง "
นาปรัง,,ใต้,เก็บเกี่ยว,1136,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,เก็บเกี่ยว
นาปรัง 2,,ใต้,เก็บเกี่ยว,1137,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,พัทลุง,เก็บเกี่ยว
พื้นที่คาดการณ์,48250,ใต้,พื้นที่คาดการณ์,1138,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,พัทลุง,พื้นที่คาดการณ์
พืชไร่,11,ใต้,ปลูก,1139,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,พัทลุง,ปลูก 
พืชผัก,107,ใต้,ปลูก,1140,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,พัทลุง,ปลูก 
พื้นที่ชลประทาน,208,ใต้,พื้นที่ชลประทาน,1141,ไร่,2565/66,พื้นที่ชลประทาน,ข้าวนาปรัง,ยะลา,พื้นที่ชลประทาน
พื้นที่คาดการณ์,,ใต้,พื้นที่คาดการณ์,1142,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,พื้นที่คาดการณ์
นาปรัง,,ใต้,ปลูก,1143,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,ปลูก
นาปรัง 2,,ใต้,ปลูก,1144,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,ปลูก
นาปรัง,,ใต้,เสียหาย,1145,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,น้ำท่วม
นาปรัง,,ใต้,เสียหาย,1146,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,น้ำแล้ง
นาปรัง,,ใต้,เสียหาย,1147,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,"โรค,แมลง "
นาปรัง 2,,ใต้,เสียหาย,1148,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,น้ำท่วม 
นาปรัง 2,,ใต้,เสียหาย,1149,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,น้ำแล้ง 
นาปรัง 2,,ใต้,เสียหาย,1150,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,"โรค,แมลง "
นาปรัง,,ใต้,เก็บเกี่ยว,1151,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,เก็บเกี่ยว
นาปรัง 2,,ใต้,เก็บเกี่ยว,1152,ไร่,2565/66,นาปรัง,ข้าวนาปรัง,ยะลา,เก็บเกี่ยว
พื้นที่คาดการณ์,,ใต้,พื้นที่คาดการณ์,1153,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,ยะลา,พื้นที่คาดการณ์
พืชไร่,91,ใต้,ปลูก,1154,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,ยะลา,ปลูก 
พืชผัก,160,ใต้,ปลูก,1155,ไร่,2565/66,พืชไร่-พืชผัก,ข้าวนาปรัง,ยะลา,ปลูก 
พื้นที่ชลประทาน,434836,เหนือ ,พื้นที่ชลประทาน,1156,ไร่,2566/67,พื้นที่ชลประทาน,ข้าวนาปี,เชียงใหม่,พื้นที่ชลประทาน
พื้นที่คาดการณ์,208143,เหนือ ,พื้นที่คาดการณ์,1157,หน่วย,2566/67,นาปี,ข้าวนาปี,เชียงใหม่,พื้นที่คาดการณ์
นาปี,203670,เหนือ ,ปลูก,1158,ไร่,2566/67,นาปี,ข้าวนาปี,เชียงใหม่,ปลูก
นาปีต่อเนื่อง,,เหนือ ,ปลูก,1159,หน่วย,2566/67,นาปี,ข้าวนาปี,เชียงใหม่,ปลูก
นาปี,,เหนือ ,เสียหาย,1160,ไร่,2566/67,นาปี,ข้าวนาปี,เชียงใหม่,น้ำท่วม
นาปี,,เหนือ ,เสียหาย,1161,หน่วย,2566/67,นาปี,ข้าวนาปี,เชียงใหม่,น้ำแล้ง
นาปี,,เหนือ ,เสียหาย,1162,ไร่,2566/67,นาปี,ข้าวนาปี,เชียงใหม่,โรค แมลง
