﻿year,quarter,industry,_id,region,value,unit,source
2564,ไตรมาสที่ 4,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,168,ภาคกลาง,53.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,กิจกรรมขององค์การระหว่างประเทศ,169,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ไม่ทราบ,170,ภาคกลาง,12.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,เกษตรกรรม การป่าไม้ และการประมง,171,ภาคเหนือ,2954.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,การทำเหมืองแร่ และเหมืองหิน,172,ภาคเหนือ,14.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,การผลิต,173,ภาคเหนือ,459.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,174,ภาคเหนือ,19.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,175,ภาคเหนือ,12.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,การก่อสร้าง,176,ภาคเหนือ,368.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,การขายส่ง และการขายปลีก การซ่อมยานยนต์,177,ภาคเหนือ,851.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,การขนส่ง และสถานที่เก็บสินค้า,178,ภาคเหนือ,93.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ที่พักแรมและบริการด้านอาหาร,179,ภาคเหนือ,362.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,ข้อมูลข่าวสารและการสื่อสาร,180,ภาคเหนือ,16.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,กิจกรรมทางการเงินและการประกันภัย,181,ภาคเหนือ,56.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,กิจกรรมอสังหาริมทรัพย์,182,ภาคเหนือ,12.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,183,ภาคเหนือ,36.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 4,กิจกรรมการบริหารและการบริการสนับสนุน,184,ภาคเหนือ,33.6,พันคน,สำนักงานสถิติแห่งชาติ
