province,work_status,sex,quarter,_id,year,value,attribute,unit,source
สมุทรปราการ,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,193,2566,1026084,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,194,2566,274123,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,195,2566,47789,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,196,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,รวมยอด,ชาย,ไตรมาสที่ 1,197,2566,792780,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,นายจ้าง,ชาย,ไตรมาสที่ 1,198,2566,23985,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,199,2566,45847,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,200,2566,561085,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,201,2566,135175,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,202,2566,26688,,คน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,203,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
