VALUE,QUARTER,SOURCE,_id,INDUSTRY,UNIT,REGION,YEAR
13419.62,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2597,รวม,บาท,ภาคตะวันออกเฉียงเหนือ,2566
6867.87,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2598,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคตะวันออกเฉียงเหนือ,2566
8427.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2599,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคตะวันออกเฉียงเหนือ,2566
10684.22,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2600,การผลิต,บาท,ภาคตะวันออกเฉียงเหนือ,2566
20368.52,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2601,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
14185.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2602,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคตะวันออกเฉียงเหนือ,2566
8737.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2603,การก่อสร้าง,บาท,ภาคตะวันออกเฉียงเหนือ,2566
10832.76,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2604,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคตะวันออกเฉียงเหนือ,2566
13710.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2605,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคตะวันออกเฉียงเหนือ,2566
9487.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2606,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคตะวันออกเฉียงเหนือ,2566
20473.95,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2607,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคตะวันออกเฉียงเหนือ,2566
20083.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2608,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคตะวันออกเฉียงเหนือ,2566
11927.84,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2609,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคตะวันออกเฉียงเหนือ,2566
15515.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2610,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
9721.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2611,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ภาคตะวันออกเฉียงเหนือ,2566
16569.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2612,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ภาคตะวันออกเฉียงเหนือ,2566
24404.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2613,การศึกษา,บาท,ภาคตะวันออกเฉียงเหนือ,2566
18948.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2614,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,ภาคตะวันออกเฉียงเหนือ,2566
10773.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2615,ศิลปะ ความบันเทิง และนันทนาการ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
7187.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2616,กิจกรรมบริการด้านอื่น ๆ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
7409.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2617,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,ภาคตะวันออกเฉียงเหนือ,2566
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2618,กิจกรรมขององค์การระหว่างประเทศ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2619,ไม่ทราบ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
12560.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2620,รวม,บาท,ภาคใต้,2566
6100.65,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2621,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคใต้,2566
27454.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2622,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคใต้,2566
11526.33,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2623,การผลิต,บาท,ภาคใต้,2566
31028.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2624,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคใต้,2566
11728.65,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2625,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคใต้,2566
10127.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2626,การก่อสร้าง,บาท,ภาคใต้,2566
11183.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2627,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคใต้,2566
14578.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2628,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคใต้,2566
11409.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2629,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคใต้,2566
23547.74,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2630,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคใต้,2566
21268.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2631,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคใต้,2566
20667.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2632,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคใต้,2566
18609.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2633,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ภาคใต้,2566
11609.29,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2634,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ภาคใต้,2566
18974.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2635,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ภาคใต้,2566
22110.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2636,การศึกษา,บาท,ภาคใต้,2566
18823.96,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2637,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,ภาคใต้,2566
11340.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2638,ศิลปะ ความบันเทิง และนันทนาการ,บาท,ภาคใต้,2566
8797.65,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2639,กิจกรรมบริการด้านอื่น ๆ,บาท,ภาคใต้,2566
10563.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2640,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,ภาคใต้,2566
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2641,กิจกรรมขององค์การระหว่างประเทศ,บาท,ภาคใต้,2566
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2642,ไม่ทราบ,บาท,ภาคใต้,2566
15382.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2643,รวม,บาท,ทั่วประเทศ,2566
6905.84,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2644,เกษตรกรรม การป่าไม้ และการประมง,บาท,ทั่วประเทศ,2566
18682.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2645,การทำเหมืองแร่ และเหมืองหิน,บาท,ทั่วประเทศ,2566
14436.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2646,การผลิต,บาท,ทั่วประเทศ,2566
25535.22,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2647,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ทั่วประเทศ,2566
16739.91,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2648,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ทั่วประเทศ,2566
12535.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2649,การก่อสร้าง,บาท,ทั่วประเทศ,2566
13664.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2650,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ทั่วประเทศ,2566
17496.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2651,การขนส่ง และสถานที่เก็บสินค้า,บาท,ทั่วประเทศ,2566
12137.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2652,ที่พักแรมและบริการด้านอาหาร,บาท,ทั่วประเทศ,2566
30819.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2653,ข้อมูลข่าวสารและการสื่อสาร,บาท,ทั่วประเทศ,2566
25719.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2654,กิจกรรมทางการเงินและการประกันภัย,บาท,ทั่วประเทศ,2566
15017.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2655,กิจกรรมอสังหาริมทรัพย์,บาท,ทั่วประเทศ,2566
23472.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2656,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ทั่วประเทศ,2566
13822.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2657,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ทั่วประเทศ,2566
18844.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2658,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ทั่วประเทศ,2566
22787.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2659,การศึกษา,บาท,ทั่วประเทศ,2566
20398.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2660,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,ทั่วประเทศ,2566
13338.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2661,ศิลปะ ความบันเทิง และนันทนาการ,บาท,ทั่วประเทศ,2566
10052.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2662,กิจกรรมบริการด้านอื่น ๆ,บาท,ทั่วประเทศ,2566
10653.58,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2663,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,ทั่วประเทศ,2566
71568.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2664,กิจกรรมขององค์การระหว่างประเทศ,บาท,ทั่วประเทศ,2566
22788.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2665,ไม่ทราบ,บาท,ทั่วประเทศ,2566
19914.86,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2666,รวม,บาท,กรุงเทพมหานคร,2566
12876.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2667,เกษตรกรรม การป่าไม้ และการประมง,บาท,กรุงเทพมหานคร,2566
18000.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2668,การทำเหมืองแร่ และเหมืองหิน,บาท,กรุงเทพมหานคร,2566
17888.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2669,การผลิต,บาท,กรุงเทพมหานคร,2566
38760.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2670,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,กรุงเทพมหานคร,2566
18175.35,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2671,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,กรุงเทพมหานคร,2566
19467.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2672,การก่อสร้าง,บาท,กรุงเทพมหานคร,2566
18202.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2673,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,กรุงเทพมหานคร,2566
20715.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2674,การขนส่ง และสถานที่เก็บสินค้า,บาท,กรุงเทพมหานคร,2566
15224.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2675,ที่พักแรมและบริการด้านอาหาร,บาท,กรุงเทพมหานคร,2566
33852.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2676,ข้อมูลข่าวสารและการสื่อสาร,บาท,กรุงเทพมหานคร,2566
31452.82,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2677,กิจกรรมทางการเงินและการประกันภัย,บาท,กรุงเทพมหานคร,2566
15152.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2678,กิจกรรมอสังหาริมทรัพย์,บาท,กรุงเทพมหานคร,2566
27128.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2679,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,กรุงเทพมหานคร,2566
14516.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2680,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,กรุงเทพมหานคร,2566
23792.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2681,การบริหารราชการ การป้องกันประเทศ การปร,บาท,กรุงเทพมหานคร,2566
26511.18,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2682,การศึกษา,บาท,กรุงเทพมหานคร,2566
24112.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2683,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,กรุงเทพมหานคร,2566
18549.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2684,ศิลปะ ความบันเทิง และนันทนาการ,บาท,กรุงเทพมหานคร,2566
16209.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2685,กิจกรรมบริการด้านอื่น ๆ,บาท,กรุงเทพมหานคร,2566
12160.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2686,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,กรุงเทพมหานคร,2566
128000.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2687,กิจกรรมขององค์การระหว่างประเทศ,บาท,กรุงเทพมหานคร,2566
23355.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2688,ไม่ทราบ,บาท,กรุงเทพมหานคร,2566
15222.18,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2689,รวม,บาท,ภาคกลาง,2566
8762.42,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2690,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคกลาง,2566
14590.66,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2691,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคกลาง,2566
14575.57,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2692,การผลิต,บาท,ภาคกลาง,2566
23363.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2693,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคกลาง,2566
19437.82,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2694,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคกลาง,2566
13278.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2695,การก่อสร้าง,บาท,ภาคกลาง,2566
13395.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2696,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคกลาง,2566
17305.99,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2697,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคกลาง,2566
11395.65,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2698,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคกลาง,2566
30100.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2699,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคกลาง,2566
23803.96,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2700,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคกลาง,2566
14825.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2701,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคกลาง,2566
22950.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2702,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ภาคกลาง,2566
14202.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2703,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ภาคกลาง,2566
19341.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2704,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ภาคกลาง,2566
22287.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2705,การศึกษา,บาท,ภาคกลาง,2566
20950.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2706,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,ภาคกลาง,2566
11976.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2707,ศิลปะ ความบันเทิง และนันทนาการ,บาท,ภาคกลาง,2566
9861.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2708,กิจกรรมบริการด้านอื่น ๆ,บาท,ภาคกลาง,2566
10363.96,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2709,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,ภาคกลาง,2566
12000.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2710,กิจกรรมขององค์การระหว่างประเทศ,บาท,ภาคกลาง,2566
21408.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2711,ไม่ทราบ,บาท,ภาคกลาง,2566
13603.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2712,รวม,บาท,ภาคเหนือ,2566
6536.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2713,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคเหนือ,2566
13913.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2714,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคเหนือ,2566
10960.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2715,การผลิต,บาท,ภาคเหนือ,2566
21054.56,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2716,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคเหนือ,2566
13240.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2717,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคเหนือ,2566
9043.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2718,การก่อสร้าง,บาท,ภาคเหนือ,2566
11417.87,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2719,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคเหนือ,2566
14183.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2720,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคเหนือ,2566
9895.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2721,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคเหนือ,2566
18368.36,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2722,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคเหนือ,2566
21346.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2723,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคเหนือ,2566
18168.55,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2724,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคเหนือ,2566
17429.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2725,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ภาคเหนือ,2566
12836.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2726,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ภาคเหนือ,2566
17338.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2727,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ภาคเหนือ,2566
22090.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2728,การศึกษา,บาท,ภาคเหนือ,2566
18423.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2729,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,ภาคเหนือ,2566
9588.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2730,ศิลปะ ความบันเทิง และนันทนาการ,บาท,ภาคเหนือ,2566
8428.77,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2731,กิจกรรมบริการด้านอื่น ๆ,บาท,ภาคเหนือ,2566
7820.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2732,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,ภาคเหนือ,2566
15000.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2733,กิจกรรมขององค์การระหว่างประเทศ,บาท,ภาคเหนือ,2566
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2734,ไม่ทราบ,บาท,ภาคเหนือ,2566
13008.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2735,รวม,บาท,ภาคตะวันออกเฉียงเหนือ,2566
6507.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2736,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคตะวันออกเฉียงเหนือ,2566
11073.97,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2737,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคตะวันออกเฉียงเหนือ,2566
11263.33,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2738,การผลิต,บาท,ภาคตะวันออกเฉียงเหนือ,2566
20821.33,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2739,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
13688.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2740,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคตะวันออกเฉียงเหนือ,2566
8486.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2741,การก่อสร้าง,บาท,ภาคตะวันออกเฉียงเหนือ,2566
10810.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2742,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคตะวันออกเฉียงเหนือ,2566
13597.45,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2743,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคตะวันออกเฉียงเหนือ,2566
9250.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2744,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคตะวันออกเฉียงเหนือ,2566
16618.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2745,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคตะวันออกเฉียงเหนือ,2566
18513.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2746,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคตะวันออกเฉียงเหนือ,2566
7927.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2747,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคตะวันออกเฉียงเหนือ,2566
13402.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2748,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
9253.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2749,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ภาคตะวันออกเฉียงเหนือ,2566
16115.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2750,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ภาคตะวันออกเฉียงเหนือ,2566
22596.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2751,การศึกษา,บาท,ภาคตะวันออกเฉียงเหนือ,2566
18937.12,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2752,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,ภาคตะวันออกเฉียงเหนือ,2566
13061.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2753,ศิลปะ ความบันเทิง และนันทนาการ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
7752.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2754,กิจกรรมบริการด้านอื่น ๆ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
7454.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2755,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล,บาท,ภาคตะวันออกเฉียงเหนือ,2566
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2756,กิจกรรมขององค์การระหว่างประเทศ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2757,ไม่ทราบ,บาท,ภาคตะวันออกเฉียงเหนือ,2566
12637.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2758,รวม,บาท,ภาคใต้,2566
5836.97,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2759,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคใต้,2566
28242.04,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2760,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคใต้,2566
10767.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2761,การผลิต,บาท,ภาคใต้,2566
31547.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2762,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคใต้,2566
13506.79,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2763,การจัดหาน้ำ การจัดการและการบำบัดน้ำเส,บาท,ภาคใต้,2566
10245.47,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2764,การก่อสร้าง,บาท,ภาคใต้,2566
11618.22,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2765,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคใต้,2566
14362.61,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2766,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคใต้,2566
11654.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2767,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคใต้,2566
18534.08,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2768,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคใต้,2566
21750.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2769,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคใต้,2566
13890.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2770,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคใต้,2566
16568.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2771,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิ,บาท,ภาคใต้,2566
11666.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2772,กิจกรรมการบริหารและการบริการสนับสนุน,บาท,ภาคใต้,2566
19252.56,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2773,การบริหารราชการ การป้องกันประเทศ การปร,บาท,ภาคใต้,2566
