เดือน,จำนวน,จังหวัด,_id,ปี,อปท,อำเภอ,รายการ,ปีงบประมาณ,หน่วย
12,135.833,ลำพูน,164,2563,เทศบาลตำบลวังดิน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,12.3,ลำพูน,165,2563,เทศบาลตำบลศรีวิชัย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,164.2,ลำพูน,166,2563,อบต.นาทราย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,4.3,ลำพูน,167,2563,อบต.แม่ลาน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,24.5,ลำพูน,168,2563,อบต.เวียงแก้ว,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,238.068,ลำพูน,169,2563,เทศบาลตำบลวังผาง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,93.04,ลำพูน,170,2563,เทศบาลตำบลหนองยวง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
12,172.339,ลำพูน,171,2563,เทศบาลตำบลหนองล่อง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,13,ลำพูน,172,2564,เทศบาลตำบลทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,190.527,ลำพูน,173,2564,อบต.ตะเคียนปม,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,10,ลำพูน,174,2564,อบต.ทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,3.002,ลำพูน,175,2564,อบต.บ้านปวง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,108.092,ลำพูน,176,2564,เทศบาลตำบลบ้านธิ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,74.001,ลำพูน,177,2564,อบต.ห้วยยาบ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,85.456,ลำพูน,178,2564,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,57.1,ลำพูน,179,2564,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,56,ลำพูน,180,2564,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,3.3,ลำพูน,181,2564,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,105.532,ลำพูน,182,2564,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,153.46,ลำพูน,183,2564,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,133.94,ลำพูน,184,2564,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,120.01,ลำพูน,185,2564,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,158.906,ลำพูน,186,2564,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,135.17,ลำพูน,187,2564,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,157.014,ลำพูน,188,2564,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,239.476,ลำพูน,189,2564,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,326.79,ลำพูน,190,2564,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,110.865,ลำพูน,191,2564,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,454.113,ลำพูน,192,2564,เทศบาลเมืองลำพูน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,348.8,ลำพูน,193,2564,เทศบาลตำบลต้นธง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,55.96,ลำพูน,194,2564,เทศบาลตำบลท่าเชียงทอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,480,ลำพูน,195,2564,เทศบาลตำบลบ้านกลาง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,80.98,ลำพูน,196,2564,เทศบาลตำบลบ้านแป้น,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,49.79,ลำพูน,197,2564,เทศบาลตำบลประตูป่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,414.24,ลำพูน,198,2564,เทศบาลตำบลป่าสัก,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,267.33,ลำพูน,199,2564,เทศบาลตำบลมะเขือแจ้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,210.467,ลำพูน,200,2564,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,133.86,ลำพูน,201,2564,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,122.9,ลำพูน,202,2564,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,95.319,ลำพูน,203,2564,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,485.377,ลำพูน,204,2564,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,91.198,ลำพูน,205,2564,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,217.65,ลำพูน,206,2564,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,67.431,ลำพูน,207,2564,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,61.2,ลำพูน,208,2564,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,15.96,ลำพูน,209,2564,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
1,7.89,ลำพูน,210,2564,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2564,ตัน
