FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
ราชมรรคา,10730001725340,3-58(1)-17/34นฐ,เมืองนครปฐม,นครปฐม,บริษัท กาญจนา คอนกรีต จำกัด,-,70,บริษัท กาญจนา คอนกรีต จำกัด,ทำคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,100.062383333333,1,13.8081833333333,-,ห้วยจรเข้
สุขาภิบาล,10730100125228,3-18-1/22นฐ,นครชัยศรี,นครปฐม,บริษัท ประมวลผล จำกัด,2,71,บริษัท ประมวลผล จำกัด,ผลิตสุราผลไม้ สุราพิเศษ บรั่นดี วิสกี้ และสุราผสม,ดำเนินกิจการ,2023-04-18T21:00:05,100.190733333333,56,13.7960333333333,-,นครชัยศรี
NULL,10730400125225,3-47(3)-1/22นฐ,นครชัยศรี,นครปฐม,บริษัท สีมาเจริญ จำกัด,4,72,บริษัท สีมาเจริญ จำกัด,ผลิตเครื่องสำอาง เช่น แป้งน้ำ ครีม,ดำเนินกิจการ,2023-04-18T21:00:05,100.19095,1,13.8170666666667,NULL,สัมปทวน
แคแถว,10730900125253,3-60-1/25นฐ,นครชัยศรี,นครปฐม,บริษัท วงศ์ตระกูลโลหะกิจ จำกัด,4,73,บริษัท วงศ์ตระกูลโลหะกิจ จำกัด,หลอมตะกั่วจากแบตเตอรี่เก่า,ดำเนินกิจการ,2023-04-18T21:00:05,100.18245,19/3,13.7477,-,ขุนแก้ว
เพชรเกษม,10730000325241,3-9(1)-3/24นฐ,เมืองนครปฐม,นครปฐม,บริษัท โรงสีนิวไทยรุ่ง จำกัด,4,74,บริษัท โรงสีนิวไทยรุ่ง จำกัด,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 40 เกวียน/วัน,หยุดชั่วคราว,2023-04-18T21:00:05,100.101883333333,144,13.81435,NULL,ธรรมศาลา
ท้าวอู่ทอง,10720000925132,3-9(1)-9/13สพ,อู่ทอง,สุพรรณบุรี,ห้างหุ้นส่วนจำกัด โรงสีพูนสินไทย,6,75,โรงสีพูนสินไทย,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 50 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,99.90147,1104,14.37413,NULL,อู่ทอง
ด่านช้าง-หนองปรือ,20720100125367,จ3-9(6)-1/36สพ,หนองหญ้าไซ,สุพรรณบุรี,นายบรรเทา ทิพย์ปราณี,6,76,พูนสินชัย,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,99.71183,2,14.75737,NULL,หนองขาม
เพชรเกษม,10730600125272,3-65-1/27นฐ,เมืองนครปฐม,นครปฐม,ห้างหุ้นส่วนจำกัด เจียมโชติวัฒน์นครปฐม,5,77,ห้างหุ้นส่วนจำกัด เจียมโชติวัฒน์นครปฐม,กลึง-เชื่อมโลหะ และซ่อมเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.10425,149,13.8128166666667,NULL,ธรรมศาลา
เพชรเกษม,10730000325290,3-95(1)-3/29นฐ,เมืองนครปฐม,นครปฐม,นายวัชรพล ก.ศรีสุวรรณ,2,78,อู่สหยนต์,ซ่อมรถยนต์ และอุปกรณ์ของเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.028,153,13.8043166666667,NULL,ลำพยา
เพชรเกษม,10730000325142,3-14-3/14นฐ,เมืองนครปฐม,นครปฐม,บริษัท วรภัทร จำกัด,2,79,บริษัท วรภัทร จำกัด,ผลิตน้ำแข็งได้วันละ 907 ซอง,ดำเนินกิจการ,2023-04-18T21:00:05,99.9924333333333,210,13.8005,NULL,หนองดินแดง
สาย 7,10730000125302,3-7(4)-1/30นฐ,นครชัยศรี,นครปฐม,บริษัท น้ำมันพืชไทย จำกัด (มหาชน),1,80,บริษัท น้ำมันพืชไทย จำกัด (มหาชน),ผลิตน้ำมันพืช,ดำเนินกิจการ,2023-04-18T21:00:05,100.2037,101/2,13.7848666666667,NULL,ขุนแก้ว
เพชรเกษม,10730100125194,3-89-1/19นฐ,เมืองนครปฐม,นครปฐม,บริษัท แมสเซอร์ สเปเชียลตี้ ก๊าซ จำกัด,2,81,บริษัท แมสเซอร์ สเปเชียลตี้ ก๊าซ จำกัด,ผลิตก๊าซอ๊อกซิเจน ไนโตรเจน อาร์กอน,ดำเนินกิจการ,2023-04-18T21:00:05,99.9634666666667,142,13.7964666666667,NULL,สระกะเทียม
เพชรเกษม,10730800125213,3-89-1/21นฐ,เมืองนครปฐม,นครปฐม,บริษัท วัฒนกุลอ๊อกซิเย่น จำกัด,8,82,บริษัท วัฒนกุลอ๊อกซิเย่น จำกัด,ผลิตก๊าซอ๊อกซิเจน,ดำเนินกิจการ,2023-04-18T21:00:05,100.00055,87,13.8025166666667,NULL,ลำพยา
เพชรเกษม,10730000425249,3-95(1)-4/24นฐ,เมืองนครปฐม,นครปฐม,ห้างหุ้นส่วนจำกัด ตั้งเซียฮวด (1985),1,83,ห้างหุ้นส่วนจำกัด ตั้งเซียฮวด (1985),ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.9688666666667,76,13.7970333333333,NULL,สระกะเทียม
เพชรเกษม,10731000125326,3-64(12)-1/32นฐ,เมืองนครปฐม,นครปฐม,บริษัท อรุณศิลป์พัฒนา จำกัด,NULL,84,บริษัท อรุณศิลป์พัฒนา จำกัด,ตัดและพับเหล็กแผ่นสำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.044088054396,1164,13.8063129487104,-,สนามจันทร์
NULL,20730300525373,จ3-60-5/37นฐ,เมืองนครปฐม,นครปฐม,บริษัท ช.ปฏิมากรรม อินดัสตรี จำกัด,6,85,บริษัท ช.ปฏิมากรรม อินดัสตรี จำกัด,หล่อพระพุทธรูป และรูปเหมือนด้วยทองเหลือง,ดำเนินกิจการ,2023-04-18T21:00:05,100.011733333333,30/3,13.77045,NULL,วังเย็น
NULL,20730700125352,จ3-53(4)-1/35นฐ,เมืองนครปฐม,นครปฐม,ห้างหุ้นส่วนจำกัด พี เอ็น เค พลาสติก,3,86,ห้างหุ้นส่วนจำกัด พี เอ็น เค พลาสติก,ผลิตถุงพลาสติก ผลิตเม็ดพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.092616666667,3,13.8089,NULL,พระประโทน
เพชรเกษม,10730300625332,3-95(1)-6/33นฐ,เมืองนครปฐม,นครปฐม,นายสุรศักดิ์ ปฐมวัฒนศักดิ์,9,87,อู่ วัฒนกิจ,ซ่อมและเคาะพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.087733333333,73,13.8164666666667,NULL,พระประโทน
มาลัยแมน,10730100225341,3-22(3)-2/34นฐ,เมืองนครปฐม,นครปฐม,บริษัท เอส แอนด์ ซี ดายอิ้ง จำกัด,8,88,บริษัท เอส แอนด์ ซี ดายอิ้ง จำกัด,ฟอกย้อมด้าย,ดำเนินกิจการ,2023-04-18T21:00:05,100.035940234032,28/1,13.8280837902463,NULL,วังตะกู
เพชรเกษม,10730000125146,3-14-1/14นฐ,เมืองนครปฐม,นครปฐม,บริษัท โรงน้ำแข็งธรรมศาลา จำกัด,1,89,บริษัท โรงน้ำแข็งธรรมศาลา จำกัด,"ทำน้ำแข็งซองได้วันละ 1,985.80 ซอง และทำน้ำแข็งก้อนเล็กได้วันละ 30 ตัน",ดำเนินกิจการ,2023-04-18T21:00:05,100.122916666667,108-109,13.8116666666667,-,ธรรมศาลา
เพชรเกษม,20730000225373,จ3-15(1)-2/37นฐ,เมืองนครปฐม,นครปฐม,บริษัท นานา แอกริเทค ไลน์ จำกัด,3,90,บริษัท นานา แอกริเทค ไลน์ จำกัด,ผลิตอาหารสัตว์,ดำเนินกิจการ,2023-04-18T21:00:05,100.027363252549,-,13.8117952371674,บ้านลำพยา,ลำพยา
