﻿year,level_of_edu,quarter,_id,labor_force_sta,region,value,unit,source
2567,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,149,อื่นๆ,4) ภาคตะวันออกเฉียงเหนือ,91.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,150,อื่นๆ,4) ภาคตะวันออกเฉียงเหนือ,29.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,151,อื่นๆ,4) ภาคตะวันออกเฉียงเหนือ,101.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,12. ไม่ทราบ,ไตรมาส 2,152,อื่นๆ,4) ภาคตะวันออกเฉียงเหนือ,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,01. ไม่มีการศึกษา,ไตรมาส 2,153,ทำงานบ้าน,5) ภาคใต้,35.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,154,ทำงานบ้าน,5) ภาคใต้,157.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,03. ประถมศึกษา,ไตรมาส 2,155,ทำงานบ้าน,5) ภาคใต้,205.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,156,ทำงานบ้าน,5) ภาคใต้,134.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,157,ทำงานบ้าน,5) ภาคใต้,138.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,158,ทำงานบ้าน,5) ภาคใต้,18.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,159,ทำงานบ้าน,5) ภาคใต้,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,160,ทำงานบ้าน,5) ภาคใต้,72.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,161,ทำงานบ้าน,5) ภาคใต้,28.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,162,ทำงานบ้าน,5) ภาคใต้,13.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,11. อื่น ๆ,ไตรมาส 2,163,ทำงานบ้าน,5) ภาคใต้,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,12. ไม่ทราบ,ไตรมาส 2,164,ทำงานบ้าน,5) ภาคใต้,4.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,165,เรียนหนังสือ,5) ภาคใต้,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,03. ประถมศึกษา,ไตรมาส 2,166,เรียนหนังสือ,5) ภาคใต้,71.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,167,เรียนหนังสือ,5) ภาคใต้,376.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,168,เรียนหนังสือ,5) ภาคใต้,153.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,169,เรียนหนังสือ,5) ภาคใต้,23.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,170,เรียนหนังสือ,5) ภาคใต้,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,171,เรียนหนังสือ,5) ภาคใต้,14.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,12. ไม่ทราบ,ไตรมาส 2,172,เรียนหนังสือ,5) ภาคใต้,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,01. ไม่มีการศึกษา,ไตรมาส 2,173,ยังเด็กชรา/ไม่สามารถทำงานได้,5) ภาคใต้,130.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,174,ยังเด็กชรา/ไม่สามารถทำงานได้,5) ภาคใต้,438.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,03. ประถมศึกษา,ไตรมาส 2,175,ยังเด็กชรา/ไม่สามารถทำงานได้,5) ภาคใต้,130.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,176,ยังเด็กชรา/ไม่สามารถทำงานได้,5) ภาคใต้,42.2,พันคน,สำนักงานสถิติแห่งชาติ
