province,sex,quarter,_id,year,value,attribute,unit,educational,source
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,184,2567,1030337,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,185,2567,934481,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,186,2567,1132724,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,187,2567,790810,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,188,2567,337753,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,189,2567,4161,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,190,2567,2202628,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,191,2567,1777682,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,192,2567,296384,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,193,2567,128562,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,194,2567,1430,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,รวม,ไตรมาสที่ 1,195,2567,79583,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,196,2567,3017298,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,197,2567,68749,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,198,2567,127669,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,199,2567,556351,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,200,2567,542495,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,201,2567,647332,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,202,2567,439475,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,203,2567,204939,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,204,2567,2918,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,205,2567,1024744,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,206,2567,801819,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,207,2567,175494,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,208,2567,47430,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,209,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,ชาย,ไตรมาสที่ 1,210,2567,49959,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,หญิง,ไตรมาสที่ 1,211,2567,2758197,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,หญิง,ไตรมาสที่ 1,212,2567,51288,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,หญิง,ไตรมาสที่ 1,213,2567,146606,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,หญิง,ไตรมาสที่ 1,214,2567,473986,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
