﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2556,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 2,179,นอกเขตเทศบาล,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 2,180,นอกเขตเทศบาล,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 2,181,นอกเขตเทศบาล,0.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 2,182,นอกเขตเทศบาล,1.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 2,183,นอกเขตเทศบาล,2.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 2,184,นอกเขตเทศบาล,1.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 2,185,นอกเขตเทศบาล,3.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 2,186,นอกเขตเทศบาล,3.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 2,187,นอกเขตเทศบาล,3.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 2,188,นอกเขตเทศบาล,2.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 2,189,นอกเขตเทศบาล,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 2,190,นอกเขตเทศบาล,0.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 2,191,นอกเขตเทศบาล,0.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,รวม,ไตรมาส 3,192,รวม,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,รวม,ไตรมาส 3,193,รวม,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,รวม,ไตรมาส 3,194,รวม,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ไม่มีการศึกษา,ไตรมาส 3,195,รวม,0.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่มีการศึกษา,ไตรมาส 3,196,รวม,0.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไม่มีการศึกษา,ไตรมาส 3,197,รวม,0.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,198,รวม,0.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,199,รวม,0.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,200,รวม,0.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,ประถมศึกษา,ไตรมาส 3,201,รวม,0.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,ประถมศึกษา,ไตรมาส 3,202,รวม,0.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,ประถมศึกษา,ไตรมาส 3,203,รวม,0.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,204,รวม,0.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,205,รวม,0.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,206,รวม,0.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,207,รวม,1.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,208,รวม,1.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 3,209,รวม,0.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,210,รวม,1.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,211,รวม,1.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 3,212,รวม,1.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,213,รวม,10.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 3,214,รวม,19.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,215,รวม,2.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,216,รวม,1.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 3,217,รวม,2.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
